_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
PE;CAMARAG I BE;municipio;;;2619270.0;73391.0;;media
PE;JABOATÃO;municipio;;;171463.0;413.0;;media
PE;MORENO;municipio;;;619844.0;213.0;;media
PE;OLINDA;municipio;2005.0;280.0;1540.0;;;media
PE;PAULISTA;municipio;702150.0;66.0;691447.0;;;media
PE;RECIFE;municipio;848107.0;182.0;711027.0;;;media
PE;SÃO LOURENÇO DA MATA;municipio;;;40970.0;510.0;;media
PR;TOTAIS;total;2817.0;146333022.0;2845486.0;139247355.0;143844128.0;alta
PR;CURITIBA;mesorregiao;;2427608.0;109656.0;;2366879.0;alta
PR;CURITIBA;microrregiao;;2427608.0;109656.0;;2366879.0;alta
PR;ALMIRANTE T AMANDARE;municipio;137300.0;18846.0;75135.0;;;alta
PR;ARAUCARIA;municipio;365767.0;5972.0;378382.0;;;alta
PR;BALSA NOVA;municipio;;12400.0;34.0;;6429.0;alta
PR;BOCAIUVA DO SUL;municipio;;1336.0;653.0;;8078.0;alta
PR;CAMPINA GRANDE DO SUL;municipio;;134854.0;971.0;;126301.0;alta
PR;CAMPO LARGO;municipio;205722.0;1590.0;253111.0;;;alta
PR;COLOMBO;municipio;;136480.0;2948.0;;219765.0;alta
PR;CONTENDA;municipio;;157265.0;4246.0;;151748.0;alta
PR;CURITIBA;municipio;;649216.0;3442.0;;420617.0;alta
PR;MANDIRITUBA;municipio;;525703.0;37150.0;;548669.0;alta
PR;PIRAQUARA;municipio;;680.0;1330.0;;43704.0;alta
PR;QUATRO BARRAS;municipio;;40620.0;18451.0;;52284.0;alta
PR;LESTE PARANAENSE;mesorregiao;1443.0;23730010.0;1274877.0;24407448.0;24021736.0;alta
PR;LITORAL PARANAENSE;microrregiao;22370.0;6909.0;34137.0;;;alta
PR;ANTONINA;municipio;17440.0;2248.0;17521.0;;;alta
PR;GUARAQUEÇABA;municipio;;500.0;940.0;;927.0;alta
PR;GUARATUBA;municipio;230.0;888.0;768.0;;;alta
PR;MATINHOS;municipio;;300.0;40.0;;1102.0;alta
PR;MORRETES;municipio;;900.0;1992.0;;1400.0;alta
PR;PARANAGUA;municipio;;3000.0;801.0;;12419.0;alta
PR;ALTO RIBEIRA;microrregiao;6021.0;4966.0;40.0;19472.0;;alta
PR;ADRIANOPOLIS;municipio;;2070.0;1189.0;;4050.0;alta
PR;CERRO AZUL;municipio;3951.0;3777.0;40.0;15422.0;;alta
PR;ALTO RIO NEGRO PARANAENSE;microrregiao;928180.0;6985.0;100.0;222702.0;;alta
PR;AGUDOS DO SUL;municipio;;27100.0;547.0;;26303.0;alta
PR;PIEN;municipio;;194277.0;5092.0;;201465.0;alta
PR;QUITANOINHA;municipio;3778.0;908.0;312802.0;;;alta
PR;TIJUCAS DO SUL;municipio;;703025.0;438.0;;682132.0;alta
PR;CAMPOS DE LAPA;microrregiao;1237.0;3028159.0;11353.0;11179532.0;3173429.0;alta
PR;CAMPO DO TENENTE;municipio;220.0;677.0;288.0;;;alta
PR;LAPA;municipio;1236.0;1733275.0;4578.0;11179532.0;1996064.0;alta
PR;PALMEIRA;municipio;;972591.0;1035.0;;872696.0;alta
PR;PORTO AMAZONAS;municipio;;50300.0;250.0;;50400.0;alta
PR;RIO NEGRO;municipio;;271773.0;4813.0;;253981.0;alta
PR;CAMPOS DE PONTA GROSSA;microrregiao;204.0;14012306.0;89386.0;13201064.0;13231359.0;alta
PR;CASTRO;municipio;204.0;8828028.0;5551.0;13125814.0;8470498.0;alta
PR;PIRAI DO SUL;municipio;2838687.0;411141.0;75250.0;3232958.0;;alta
PR;PONTA GROSSA;municipio;2324624.0;64029.0;1.0;;;alta
PR;TELEMACO BORBA;municipio;;13902.0;4701.0;;14181.0;alta
PR;TIBAGI;municipio;;7065.0;3964.0;;7697.0;alta
PR;CAMPOS DE JAGUARIAIVA;microrregiao;888755.0;8634.0;924479.0;;;alta
PR;ARAPOT I;microrregiao;811148.0;3914.0;840906.0;;;alta
PR;JAGUARIAIVA;microrregiao;;;76550.0;2756.0;80189.0;alta
PR;SENGES;microrregiao;57.0;964.0;;;;alta
PR;SÂO MATEUS DO SUL;microrregiao;272215.0;30210.0;1700.0;307689.0;;alta
PR;ANTONIO OLINTO;microrregiao;61192.0;1260.0;129206.0;;;alta
PR;SÂO JOÃO DO TRIUNFO;microrregiao;;;9875.0;2352.0;5056.0;alta
PR;SÃO MATEUS DO SUL;microrregiao;;;201148.0;26598.0;173427.0;alta
PR;COLONIAL DO IRATI;microrregiao;802980.0;39093.0;23292.0;723573.0;;alta
PR;IMBITUVA;microrregiao;17804.0;5018.0;112.0;9310.0;;alta
PR;IRATI;microrregiao;100989.0;7932.0;22540.0;;;alta
PR;MALLET;microrregiao;213668.0;4124.0;204901.0;;;alta
PR;PRUDENTOPOLI S;microrregiao;16007.0;6553.0;390.0;7404.0;;alta
PR;REBOUÇAS;microrregiao;333747.0;6810.0;304864.0;;;alta
PR;RIO AZUL;microrregiao;78226.0;5296.0;250.0;59500.0;;alta
PR;TEIXEIRA SOARES;microrregiao;42537.0;3360.0;31740.0;;;alta
PR;NORTE VELHO DE VENCESLAU BRAZ;microrregiao;2659473.0;659835.0;103.0;3496189.0;;alta
PR;CARLOPOL IS;microrregiao;;;2615130.0;38618.0;265574.0;alta
PR;CONSELHEIRO MAIRINCK;microrregiao;;;151.0;150105.0;574.0;alta
PR;CURIUVA;microrregiao;7073.0;1227.0;1.0;;;alta
PR;FIGUEIRA;microrregiao;;;;640.0;1907.0;alta
PR;GUAPIRAMA;microrregiao;;;151200.0;220048.0;300406.0;alta
PR;IBAITI;microrregiao;;;62792.0;2359.0;56109.0;alta
PR;JABOTI;microrregiao;380.0;183.0;2901.0;;;alta
PR;JAPIRA;microrregiao;20070.0;631.0;20824.0;;;alta
PR;JOAQUIM TAVORA;microrregiao;;;663100.0;140546.0;1487651.0;alta
PR;PINHALÂO;microrregiao;;;1056.0;890.0;1336.0;alta
PR;QUATIGUA;microrregiao;;;587200.0;49197.0;544708.0;alta
PR;SALTO DO ITARARE;microrregiao;;;655.0;3026.0;7822.0;alta
PR;SANTANA ITARARE;microrregiao;;;1242.0;;;alta
PR;SÂO JOSE DA BOA VISTA;microrregiao;221409.0;2047.0;200524.0;;;alta
PR;SAPOPEMA;microrregiao;;;2489.0;362.0;3672.0;alta
PR;SIQUEIRA CAMPOS;microrregiao;107030.0;1703.0;30.0;39351.0;;alta
PR;TOMAZINA;microrregiao;18640.0;3617.0;25.0;23655.0;;alta
PR;VENCESLAU BRAZ;microrregiao;553396.0;42542.0;528666.0;;;alta
PR;MEDI O I GUACU;microrregiao;1109551.0;17506.0;1617.0;888707.0;;alta
PR;BITURUNA;microrregiao;7884.0;905.0;30.0;4497.0;;alta
PR;CLEVELANDIA;microrregiao;12946.0;1502.0;600.0;2002.0;;alta
PR;CRUZ MACHADO;microrregiao;96897.0;1793.0;70.0;86201.0;;alta
PR;GENERAL CARNEIRO;microrregiao;2815.0;129.0;855.0;;;alta
PR;MANGUEIRINHA;microrregiao;32839.0;9209.0;100.0;5059.0;;alta
PR;PALMAS;microrregiao;9996.0;2401.0;345.0;2506.0;;alta
PR;PAULA FREITAS;microrregiao;;;;;;alta
PR;PAULO FRONTIN;microrregiao;497037.0;550.0;225.0;474212.0;;alta
PR;PORTO VITORIA;microrregiao;;;3095.0;240.0;3016.0;alta
PR;UNIÃO DA VITORIA;microrregiao;303313.0;254.0;25.0;169617.0;;alta
PR;OESTE PARANAENSE;microrregiao;;1298.0;102559239.0;923334.0;104477148.0;alta
PR;ALTO (VAI;microrregiao;108348.0;38284.0;154.0;43701.0;;alta
PR;CANO IDO DE ABREU;microrregiao;30508.0;15245.0;;;;alta
PR;IPIRANGA;microrregiao;;;13853.0;4893.0;3672.0;alta
PR;ORTIGUEIRA;microrregiao;;33260.0;7206.0;;15332.0;alta
PR;RESERVA;microrregiao;;19072.0;3895.0;;5499.0;alta
PR;CAMPO MOURÃO;mesorregiao;253427.0;42659.0;1263.0;160492.0;;alta
PR;ARARUNA;microrregiao;;8204.0;2542.0;;5565.0;alta
PR;BARBOSA FERRAZ;microrregiao;;3031.0;2964.0;;3642.0;alta
PR;BOA ESPERANÇA;microrregiao;;5655.0;1879.0;;1764.0;alta
PR;CAMPINA DA;microrregiao;1380.0;3061.0;175.0;5004.0;;alta
PR;LAGO-;municipio;;;;;;alta
PR;CAMPO MOURÃO;microrregiao;51461.0;5434.0;14016.0;;;alta
PR;ENGENHEIRO BELTRÃO;microrregiao;;4145.0;1139.0;;1274.0;alta
PR;FENIX;microrregiao;;233.0;434.0;;360.0;alta
PR;GOIO-ERE;microrregiao;83163.0;15.0;56709.0;;;alta
PR;IRETAMA;microrregiao;1307.0;3473.0;5996.0;;;alta
PR;JANIOPOLIS;microrregiao;8917.0;1091.0;5771.0;;;alta
PR;JURANDA;microrregiao;4235.0;510.0;50.0;611.0;;alta
PR;MAMBORE;microrregiao;;15615.0;689.0;;4075.0;alta
PR;MARILUZ;microrregiao;;110.0;2163.0;;1734.0;alta
PR;MOREIRA SALES;microrregiao;4383.0;2999.0;150.0;9585.0;;alta
PR;NOVA CANTU;microrregiao;1085.0;1860.0;1528.0;;;alta
PR;PEABIRU;microrregiao;22815.0;4781.0;15725.0;;;alta
PR;QUINTA DO SOL;microrregiao;;5113.0;255.0;;3577.0;alta
PR;RONCADOR;microrregiao;6764.0;2813.0;545.0;4265.0;;alta
PR;UBIRATÃ;microrregiao;25811.0;1460.0;241.0;19291.0;;alta
PR;PITANGA;mesorregiao;;56689.0;217064.0;;33241.0;alta
PR;AL TAMIRA DO PARANA;microrregiao;;325.0;630.0;;2073.0;alta
PR;MANOEL RIBAS;microrregiao;17866.0;1238.0;106.0;2017.0;;alta
PR;PALMITAL;microrregiao;585.0;3845.0;5361.0;;;alta
PR;PITANGA;microrregiao;37913.0;211351.0;498.0;23790.0;;alta
PR;EXTREMO OESTE PARANAENSE;mesorregiao;342.0;50367750.0;449518.0;;50680676.0;alta
PR;ASS l S CHATEAUBR I ANO;microrregiao;64672.0;3136.0;160.0;441883.0;;alta
PR;BOA VISTA DA APARECIDA;microrregiao;14059.0;3059.0;151.0;3905.0;;alta
PR;BRAGANEY;microrregiao;116154.0;739.0;30.0;112991.0;;alta
PR;CAFELANOIA;microrregiao;;1410129.0;686.0;;1348557.0;alta
PR;CAPITÃO LEONIOAS MARQUES;microrregiao;15346.0;99544.0;157.0;5081.0;;alta
PR;CASCAVEL;microrregiao;5490999.0;5982.0;221115.0;5114720.0;;alta
PR;CATANDUVAS;microrregiao;23227.0;3411.0;7.0;;;alta
PR;CEU AZUL;microrregiao;131387.0;762.0;68397.0;;;alta
PR;CORBELIA;microrregiao;;970330.0;795.0;;817421.0;alta
PR;FORMOSA DO OESTE;microrregiao;684392.0;2105.0;;;;alta
PR;FOZ DO IGUAÇU;microrregiao;;2241.0;980.0;;4481.0;alta
PR;GUAIRA;microrregiao;11227.0;1107.0;45.0;4168.0;;alta
PR;GUARANI AÇU;microrregiao;20687.0;2373.0;258.0;14096.0;;alta
PR;JESUITAS;microrregiao;530269.0;1192.0;220.0;448828.0;;alta
PR;MARECHAL CANDIDO RONDON;microrregiao;3003701.0;1838.0;483.0;2242.0;;alta
PR;MATELANDIA;microrregiao;437612.0;1.0;;;;alta
PR;MEDIANEIRA;microrregiao;4673029.0;5772.0;300.0;4442923.0;;alta
PR;MISSAL;microrregiao;94292.0;1013.0;;;;alta
PR;NOVA AURORA;microrregiao;;840524.0;1336.0;;765204.0;alta
PR;NOVA SANTA ROSA;microrregiao;;3514787.0;138158.0;;3255002.0;alta
PR;PALOTINA;microrregiao;5198935.0;;;;;alta
PR;SANTA HELENA;microrregiao;27999.0;1351.0;;;;alta
PR;SANTA TEREZINHA DE ITAIPU;microrregiao;;764095.0;1065.0;;736801.0;alta
PR;SÃO MIGUEL DO IGUAÇU;microrregiao;2446784.0;;;;;alta
PR;TERRA ROXA;microrregiao;32121.0;247.0;;;;alta
PR;TOLEDO;microrregiao;338.0;18286459.0;115953.0;;20540655.0;alta
PR;TRES BARRAS DO PAR ANA;microrregiao;28154.0;2815.0;140.0;4383.0;;alta
PR;TUPÃSSI;microrregiao;263956.0;1236.0;248700.0;;;alta
PR;VERA CRUZ;microrregiao;;270183.0;48922.0;;206603.0;alta
PR;SUDOESTE PARANAENSE;microrregiao;;950.0;49457260.0;132345.0;;alta
PR;AMPERE;municipio;1597641.0;2172.0;150.0;1777525.0;;alta
PR;BARRACÃO;municipio;48089.0;3039.0;100.0;18157.0;;alta
PR;CAPANEMA;municipio;64109.0;1882.0;565.0;14093.0;;alta
PR;CHOPINZINHO;municipio;4686393.0;1939.0;446.0;4522102.0;;alta
PR;CORONEL VIVIDA;municipio;123347.0;1891.0;735.0;73223.0;;alta
PR;DOIS VIZINHOS;municipio;;;14262112.0;4180.0;;alta
PR;ENEAS MARQUES;municipio;1238981.0;2030.0;100.0;960607.0;;alta
PR;FRANCISCO BELTRÃO;municipio;5564950.0;72871.0;7245175.0;5316199.0;;alta
PR;ITAPE JARA D' OESTE;municipio;1586613.0;2003.0;1470552.0;;;alta
PR;MARIOPOLIS;municipio;409071.0;709.0;100.0;378385.0;;alta
PR;MARMELEIRO;municipio;1322558.0;2523.0;210.0;1122529.0;;alta
PR;NOVA PRATA DO IGUAÇU;municipio;801512.0;2586.0;150.0;727239.0;;alta
PR;PATO BRANCO;municipio;;470.0;1767849.0;1958.0;;alta
PR;PERO LA D' OESTE;municipio;206701.0;5460.0;50.0;163602.0;;alta
PR;PLANALTO;municipio;53365.0;2618.0;455.0;12261.0;;alta
PR;PRANCHITA;municipio;52460.0;1291.0;570.0;27202.0;;alta
PR;REALEZA;municipio;218338.0;1330.0;500.0;190272.0;;alta
PR;RENASCENÇA;municipio;2184975.0;1063.0;310.0;7128302.0;;alta
PR;SALGADO FILHO;municipio;307112.0;4711.0;268743.0;;;alta
PR;SAL TO DO LONTRA;municipio;2023786.0;2208.0;1866809.0;;;alta
PR;SANTA IZABEL DO OESTE;municipio;569956.0;3376.0;308.0;524074.0;;alta
PR;SANTO ANTONIO DO SUDOESTE;municipio;;472.0;478212.0;2489.0;;alta
PR;SÃO .JOÃO;municipio;1128701.0;3427.0;150320.0;947040.0;;alta
PR;SÃO .JORGE D' OESTE;municipio;5966532.0;2059.0;150.0;5628409.0;;alta
PR;VERE;municipio;2546031.0;2152.0;190.0;2397983.0;;alta
PR;VITORINO;municipio;247866.0;378.0;223684.0;;;alta
PR;CAMPOS DE GUARAPUAVA;microrregiao;;;15765.0;43464.0;;alta
PR;CANTAGALO;municipio;;;14195.0;4290.0;;alta
PR;GUARAPUAVA;municipio;100678.0;5379.0;548.0;64154.0;;alta
PR;INACIO MARTINS;municipio;;;310.0;238.0;;alta
PR;LARANJEIRAS DO SUL;municipio;64594.0;25673.0;278.0;34475.0;;alta
PR;PINHÃO;municipio;14575.0;1023.0;40.0;36537.0;;alta
PR;QUEDAS DO;municipio;2103549.0;4675.0;310.0;2015747.0;;alta
PR;TURVO;municipio;17864.0;2186.0;145.0;11862.0;;alta
PR;NORTE PARANAENSE;mesorregiao;;73.0;17616165.0;537619.0;;alta
PR;NORTE VELHO DE .JACAREZINHO;microrregiao;;61.0;5624313.0;71641.0;;alta
PR;ABATIA;municipio;;;430.0;7389.0;;alta
PR;ANDIRA;municipio;;;420.0;662.0;;alta
PR;BANDEIRANTES;municipio;;;635.0;39176.0;;alta
PR;BARRA DO JACARE;municipio;;;235.0;637.0;;alta
PR;CAMBARA;municipio;;;825.0;512.0;;alta
PR;CONGONH I NHAS;municipio;69191.0;1025.0;63789.0;;;alta
PR;CORNELI O PROCOP I;municipio;;;6750.0;488.0;;alta
PR;I T AMBARACA;municipio;115.0;3092.0;;;;alta
PR;.JACAREZINHO;municipio;;60.0;5367993.0;620.0;;alta
PR;.JUNDIAI;municipio;;;;70.0;;alta
PR;LEOPOLIS;municipio;;;125.0;505.0;;alta
PR;NOVA AMERICA DA COLINA;municipio;;;4114.0;86.0;;alta
PR;NOVA FATIMA;municipio;;;120.0;38.0;;alta
PR;RIBEIRÃO CLARO;municipio;;;10540.0;1411.0;;alta
PR;RIBEIRÃO DO PINHAL;municipio;;;710.0;381.0;;alta
PR;SANTA AMELIA;municipio;;;30500.0;383.0;;alta
PR;SANTA MARIANA;municipio;;;2180.0;11340.0;;alta
PR;SANTO ANTONIO DA PLATINA;municipio;102880.0;2044.0;40089.0;;;alta
PR;SANTO ANTONIO DO PARAISO;municipio;1165.0;191.0;553.0;;;alta
PR;SERTANEJA;municipio;;;24500.0;4568.0;;alta
PR;ALGODOEIRA DE ASSAI;mesorregiao;113853.0;17276.0;50.0;81659.0;;alta
PR;ASSAI;microrregiao;;;;26472.0;;alta
PR;JATAIZINHO;microrregiao;7303.0;96.0;5140.0;;;alta
PR;RANCHO ALEGRE;microrregiao;;;;52010.0;;alta
PR;SANTA CECI LIA;microrregiao;;;;350.0;;alta
PR;SÀO JERONIMO DA SERRA;microrregiao;1717.0;1277.0;15.0;1757.0;;alta
PR;SÃO SEBASTIÃO DA AMOREIRA;microrregiao;11011.0;34.0;11371.0;;;alta
PR;URAI;microrregiao;;;;14990.0;;alta
PR;NORTE NOVO DE LONDRINA;mesorregiao;8888169.0;162837.0;2799003.0;6061118.0;;alta
PR;ALVORADA;microrregiao;;;;18840.0;;alta
PR;ARAPONGAS;microrregiao;1112360.0;93105.0;1033666.0;;;alta
PR;AS TORGA;microrregiao;;;;680395.0;;alta
PR;BELA VISTA;microrregiao;;;;17401.0;;alta
PR;CAFEARA;microrregiao;;;;;;alta
PR;CAMBE;microrregiao;170138.0;2108.0;251963.0;;;alta
PR;CENTENARIO;microrregiao;170.0;75.0;606.0;;;alta
PR;COLORADO;microrregiao;;;;10180.0;;alta
PR;FLORESTOPOLIS;microrregiao;;;;495.0;;alta
PR;FLORIDA;microrregiao;;;;;;alta
PR;GUARACI;microrregiao;;;;336467.0;;alta
PR;IBIPORÃ;microrregiao;;;;147663.0;;alta
PR;IGUARAÇU;microrregiao;;;;972.0;;alta
PR;ITAGUAJE;microrregiao;;;;;;alta
PR;JAGUAPITÂ;microrregiao;;;;673777.0;;alta
PR;LOBATO;microrregiao;;;;16070.0;;alta
PR;LONDRINA;microrregiao;2052820.0;31614.0;50.0;1951004.0;;alta
PR;LUPIONOPOLIS;microrregiao;;;;650.0;;alta
PR;MIRASELVA;microrregiao;;;;89413.0;;alta
PR;MUNHOZ DE MELO;microrregiao;34673.0;8241.0;24064.0;;;alta
PR;NOSSA SENHORA DAS GRAÇAS;microrregiao;;;;50.0;;alta
PR;PORECATU;microrregiao;;;;5308.0;;alta
PR;PRIMEIRO DE MAIO;microrregiao;5141.0;477.0;120.0;2854.0;;alta
PR;ROLANDIA;microrregiao;;;;1846300.0;;alta
PR;SABAUDIA;microrregiao;;;;1207656.0;;alta
PR;SANTA FE;microrregiao;;;;10400.0;;alta
PR;SANTA INES;microrregiao;;;;;;alta
PR;SANTO INACIO;microrregiao;;;;420.0;;alta
PR;SERTANOPOLIS;microrregiao;;;;398460.0;;alta
PR;NORTE NOVO DE MARINGA;mesorregiao;;;;569989.0;35671.0;alta
PR;ATALAIA;microrregiao;;;;26430.0;;alta
PR;DOUTOR CAMARGO;microrregiao;;;;76946.0;;alta
PR;FLORAi;microrregiao;;;;26740.0;;alta
PR;FLORESTA;microrregiao;;;;3450.0;;alta
PR;ITAMBE;microrregiao;;;;770.0;;alta
PR;IVATUBA;microrregiao;;;;;;alta
PR;MANDAGUAÇU;microrregiao;;;;47443.0;35650.0;alta
PR;MANDAGUAR I;microrregiao;;;;165629.0;;alta
PR;MARIALVA;microrregiao;1614.0;45572.0;;;;alta
PR;MARINGA;microrregiao;;;;19815.0;;alta
PR;OURIZONA;microrregiao;;;;1580.0;;alta
PR;PAIÇANDU;microrregiao;;;;100.0;;alta
PR;SÃO CARLOS DO (VAI;microrregiao;;;;2750.0;;alta
PR;SÃO JORGE DO IVA(;microrregiao;62916.0;463.0;52259.0;;;alta
PR;SARANDI;microrregiao;;;;70825.0;;alta
PR;UNIFLOR;microrregiao;;;;350.0;;alta
PR;NORTE NOVISSIMO DE PARANAVAI;mesorregiao;968738.0;51122.0;44.0;634685.0;;alta
PR;ALTO PARANA;microrregiao;;;;30810.0;;alta
RJ;TOTAIS;total;861992.0;;;;;media
RJ;NOA-é FLUMINENSE;mesorregiao;1097356.0;;;;;alta
RJ;ITAPERUNA;microrregiao;;;;;;alta
RJ;BOM .JESUS DO;municipio;260.0;;;;;media
RJ;ITAPERUNA;municipio;13174.0;;;;;media
RJ;LAJE DO MUR;municipio;260.0;;;;;media
RJ;NATJVIDADE;municipio;878.0;;;;;media
RJ;PDRC;municipio;2441.0;;;;;media
RJ;MIRACEMA;microrregiao;;;;;;alta
RJ;CAMBUCI o a B(i;municipio;10697.0;;;;;media
RJ;MIRACEMA;municipio;11135.0;;;;;media
RJ;"SANTO AN'TON O DE"" PADUA";municipio;;;;;;media
RJ;AÇUCARE;microrregiao;1090545.0;;;;;alta
RJ;CAMPOS;municipio;6104.0;;;;;media
RJ;CONCE;municipio;286.0;;;;;media
RJ;MACAE;municipio;1115.0;;;;;media
RJ;SÃO FIDEL IS;municipio;203.0;;;;;media
RJ;SÃO JOÍIO DA BARRA;municipio;;;;;;media
RJ;CõNTRO-LESTE FLUIOI NENSE;mesorregiao;255226.0;;;;;media
RJ;CANTAGALO;microrregiao;;;;;;media
RJ;CANTAOALO;municipio;1002.0;;;;;media
RJ;CARMO;municipio;1199.0;;;;;media
RJ;DUAS BARRAS;municipio;570.0;;;;;media
RJ;lTAOCARA o ss;municipio;;;;;;media
RJ;CORDEIRO;microrregiao;98063.0;;;;;media
RJ;BOM JARDIM;municipio;80112.0;;;;;media
RJ;SANTA MARIA MADALENA;municipio;2920.0;;;;;media
RJ;SÃO SEBASTIÃO DO ALTO;municipio;450.0;;;;;media
RJ;TRAJANO DE MORAIS;municipio;311.0;;;;;media
RJ;SERRANA FLUMINENSE;microrregiao;781.0;;;;;media
RJ;NOVA FR)BURQO;municipio;2587.0;;;;;media
RJ;PETROPOLIS;municipio;;;;;;media
RJ;TERl(SDPQLIS;municipio;6382.0;;;;;media
RJ;BACIAS DQ SÃO JoÃo E MACA CU;microrregiao;37128.0;;;;;media
RJ;CACHOEIRAS DE MACACU;municipio;14159.0;;;;;media
RJ;CASIMIRO. DE ABREU;municipio;83.0;;;;;media
RJ;RIO BONITO;municipio;1.0;;;;;media
RJ;SILVA JARDIM;municipio;20795.0;;;;;media
RJ;CABO FAio;microrregiao;1179.0;;;;;media
RJ;l'IAllUAio.A;municipio;101.0;;;;;media
RJ;CABO FRIO o uo;municipio;216.0;;;;;media
RJ;SÂD PEDRO DA ALDEIA;municipio;169.0;;;;;media
RJ;VALE;mesorregiao;12036329.0;;;;;alta
RJ;VALE DO PARAIBA FLUMINENSE;microrregiao;12036329.0;;;;;alta
RJ;BARRA DO PIRAI;municipio;123.0;;;;;alta
RJ;BARRA MANSA;municipio;395000.0;;;;;alta
RJ;RESENDE;municipio;11641166.0;;;;;alta
RJ;RIO DAS FLORES;municipio;;;;;;alta
RJ;VALENÇA;municipio;40.0;;;;;alta
RJ;VOLTA REDONDA;municipio;;;;;;alta
RJ;GRANDE RIO DE jANEIRO;mesorregiao;3945514.0;;;;;alta
RJ;FLUMINENSE;microrregiao;3514.0;;;;;alta
RJ;DUQUE DE CAXIAS;municipio;200.0;;;;;alta
RJ;ITABORAI;municipio;96.0;;;;;alta
RJ;ITAGUAl;municipio;2658.0;;;;;alta
RJ;MAGE;municipio;30.0;;;;;alta
RJ;MANGARATIBA;municipio;30.0;;;;;alta
RJ;MARICA;municipio;80.0;;;;;alta
RJ;NITEROI;municipio;;;;;;alta
RJ;NOVA IGUAÇU;municipio;420.0;;;;;alta
RJ;PARACAMBI;municipio;;;;;;alta
RJ;SÃO GONÇALO;municipio;;;;;;alta
RJ;SÃO jQÃO DE MERIT;municipio;;;;;;alta
RJ;GUANABARA;microrregiao;3942000.0;;;;;alta
RJ;RIO DE jANEIRO;municipio;3942000.0;;;;;alta
RO;TOTAIS;total;265070.0;124783.0;39773.0;548242.0;;alta
RO;PORTO VELHO;mesorregiao;172076.0;22290.0;;191276.0;;alta
RO;PORTO VELHO;microrregiao;172076.0;22290.0;;197276.0;;alta
RO;COSTA MARQUES;municipio;152.0;12651.0;;18046.0;;alta
RO;GUAJARA-MIRIM;municipio;24200.0;1305.0;;36764.0;;alta
RO;PORTO VELHO;municipio;147724.0;334.0;;142466.0;;alta
RO;LESTE DE RONDONIA;mesorregiao;10.0;102493.0;39414.0;350966.0;;alta
RO;Jl-PARANA;microrregiao;50197.0;88358.0;27864.0;316972.0;;alta
RO;ARIQUEMES;municipio;44325.0;10815.0;25496.0;34836.0;;alta
RO;CACOAL;municipio;206.0;7562.0;;62366.0;;alta
RO;JARU;municipio;19.0;11749.0;;22273.0;;alta
RO;JI-PARANA;municipio;1824.0;10117.0;;36044.0;;alta
RO;OURO PRETO DO OESTE;municipio;1221.0;20550.0;;74238.0;;alta
RO;PRESIDENTE MEDICI;municipio;937.0;19050.0;;39616.0;;alta
RO;ROLlM DE MOURA;municipio;1665.0;8515.0;;599.0;;alta
RO;VILHENA;microrregiao;42197.0;9821.0;11550.0;22794.0;;alta
RO;ESPIGÃO O' OESTE;municipio;;2032.0;;12735.0;;alta
RO;PIMENTA BUENO;municipio;;1702.0;;3951.0;;alta
RO;VIL-ENA;municipio;42197.0;6087.0;11500.0;6108.0;;alta
RO;COLORADO DO OESTE;microrregiao;600.0;4314.0;;200.0;;alta
RO;CEREJEIRAS;municipio;600.0;70.0;;853.0;;alta
RO;COLORADO DO OESTE;municipio;;4244.0;;10347.0;;alta
RR;TOTAIS;total;249052.0;90.0;;;;alta
RR;RORAIMA;mesorregiao;249052.0;90.0;;;;alta
RR;RORAIMA;microrregiao;249052.0;90.0;;;;alta
RR;AL TO ALEGRE;municipio;165.0;;;;;alta
RR;BONFIM;municipio;18600.0;;;;;alta
RR;CARA CARA;municipio;10000.0;;;;;alta
RR;MUCAJA;municipio;905.0;50.0;;;;alta
RR;NORMANDIA;municipio;100.0;;;;;alta
RR;SÃO JOÃO DA BALIZA;municipio;36.0;35.0;;;;alta
RS;TOTAIS;total;26292.0;115893401.0;2306863.0;120899591.0;111395640.0;media
RS;PORTO ALEGRE;mesorregiao;20185.0;5893529.0;683836.0;19783415.0;8227047.0;media
RS;PORTO ALEGRE;microrregiao;20185.0;683836.0;19783415.0;;;media
RS;ALVORADA;municipio;68.0;40.0;;;;media
RS;BARRA DO RIBEIRO;municipio;3340.0;889.0;936.0;;;media
RS;CACHO E IR I NHA;municipio;;180304.0;;;170000.0;media
RS;CAMPO BOM;municipio;;285.0;30.0;;69.0;media
RS;CANOAS;municipio;348140.0;551.0;323257.0;;;media
RS;ESTANCIA VELHA;municipio;3121.0;2448.0;;;;media
RS;ESTEIO;municipio;;;;;;media
RS;GRAVATA(;municipio;675885.0;5490.0;16.0;613840.0;;media
RS;GUAIBA;municipio;4335.0;2884.0;10.0;629.0;;media
RS;NOVO HAMBURGO;municipio;11751.0;118.0;5040.0;12939.0;;media
RS;PORTÃO;municipio;71698.0;463.0;33.0;63306.0;;media
RS;PORTO ALEGRE;municipio;20185.0;3906235.0;477227.0;19778120.0;5966377.0;media
RS;SÃO LEOPOLDO;municipio;;206.0;15.0;;;media
RS;SAPIRANGA;municipio;570.0;497.0;96.0;1014.0;;media
RS;SAPUCAIA DO SUL;municipio;821.0;186.0;15.0;;;media
RS;VIAMÂO;municipio;682770.0;191998.0;100.0;1070145.0;;media
