_uf;_label;_level;val_1;val_2;val_3;confianca
BA;TOTAIS;total;662.0;17833.0;120.0;baixa
BA;OESTE BAIANO;mesorregiao;277.0;13015.0;79.0;baixa
BA;CHAPADÕES DO ALTO RIO GRANDE;mesorregiao;129.0;244.0;;baixa
BA;BAIANOPOLIS;microrregiao;;;;baixa
BA;BARREIRAS;microrregiao;12.0;;;baixa
BA;COTEGIPE;microrregiao;;;;baixa
BA;FORMOSA DO RIO PRETO;microrregiao;113.0;171.0;;baixa
BA;SANTA RITA OE CASSIA;microrregiao;14.0;53.0;;baixa
BA;CHAPADÕES DO RIO CORRENTE;mesorregiao;11.0;;;baixa
BA;CORRENTINA;microrregiao;;;;baixa
BA;SANTANA;microrregiao;10.0;;;baixa
BA;BAIXO-MEDI O SÃO FRANCISCO;microrregiao;32.0;10140.0;69.0;baixa
BA;BARRA;microrregiao;18.0;858.0;;baixa
BA;CAMPO ALEGRE OE LOURDES;microrregiao;;4702.0;32.0;baixa
BA;CASA NOVA;microrregiao;12.0;2640.0;19.0;baixa
BA;IBOTIRAMA;microrregiao;;;;baixa
BA;MORPARA;microrregiao;;;;baixa
BA;PI LÂO ARCADO;microrregiao;133.0;;;baixa
BA;REMANSO;microrregiao;;740.0;13.0;baixa
BA;SENTO SE;microrregiao;12.0;;;baixa
BA;XIQUE-XIQUE;microrregiao;45.0;;;baixa
BA;MEDIO SÃO FRANCISCO;microrregiao;;703.0;;baixa
BA;BOM JESUS DA LAPA;microrregiao;;;;baixa
BA;PARATINGA;microrregiao;;;;baixa
BA;CHAPADA DIAMANTINA SETENTRIONAL;microrregiao;50.0;53.0;;baixa
BA;CAFARNAUM;microrregiao;;;;baixa
BA;IRECE;microrregiao;;;;baixa
BA;PRESIDENTE OUTRA;microrregiao;;;;baixa
BA;CHAPADA DIAMANTINA MERIDIONAL;microrregiao;;582.0;;baixa
BA;ANDARA(;microrregiao;;;;baixa
BA;BOTUPORÃ;microrregiao;90.0;;;baixa
BA;CONTENDAS;microrregiao;;;;baixa
BA;(BICOARA;microrregiao;;;;baixa
BA;IPUPIARA;microrregiao;;;;baixa
BA;IRAMAIA;microrregiao;;227.0;;baixa
BA;IRAOUARA;microrregiao;;;;baixa
BA;ITAETE;microrregiao;;;;baixa
BA;ITUAÇU;microrregiao;;;;baixa
BA;LENÇOIS;microrregiao;;;;baixa
BA;MACAUBAS;microrregiao;;;;baixa
BA;MUCUGE;microrregiao;;;;baixa
BA;OLIVEIRA DOS BREJINHOS;microrregiao;;;;baixa
BA;SEABRA;microrregiao;;;;baixa
BA;TANHAÇU;microrregiao;;;;baixa
BA;UTINGA;microrregiao;;;;baixa
BA;SERRA GERAL DA BAHIA;microrregiao;62.0;;;baixa
BA;BRUMADO;microrregiao;45.0;;;baixa
BA;CACULE;microrregiao;;;;baixa
BA;LESTE BAIANO;mesorregiao;323.0;75.0;39.0;baixa
BA;PIEMONTE DA DIAMANTINA;microrregiao;10.0;199.0;;baixa
BA;CAEM;municipio;;;;baixa
BA;ITABERABA;municipio;10.0;;;baixa
BA;JACOBINA;municipio;;;;baixa
BA;MAIRI;municipio;;;;baixa
BA;MUNDO NOV;municipio;;;;baixa
BA;PIRITIBA;municipio;;;;baixa
BA;SERROLANOIA;municipio;;;;baixa
BA;TAPIRAMUTA;municipio;;;;baixa
BA;SERTÃO DE CANUDOS;microrregiao;31.0;781.0;;baixa
BA;CANSANÇÃO;municipio;12.0;;;baixa
BA;EUCLIDES DA CUNHA;municipio;;;;baixa
BA;ITIUBA;municipio;;;;baixa
BA;MONTE SANTO;municipio;11.0;;;baixa
BA;QUEIMADAS;municipio;;;;baixa
BA;QUIJINGUE;municipio;;;;baixa
BA;TUCANO;municipio;;;;baixa
BA;SERRINHA;microrregiao;214.0;874.0;;baixa
BA;ARACI;municipio;;;;baixa
BA;BIRITINGA;municipio;;;;baixa
BA;CANDEAL;municipio;;;;baixa
BA;CONCEIÇÃO DO COITE;municipio;171.0;;;baixa
BA;LAMARÃO;municipio;;;;baixa
BA;RIACHÃO DO JACU IPE;municipio;179.0;15.0;;baixa
BA;SANTALUZ;municipio;;;;baixa
BA;SERRINHA;municipio;20.0;201.0;;baixa
BA;TEOFILANDIA o AS;municipio;;;;baixa
BA;VALENTE;municipio;;;;baixa
BA;FEIRA DE SANTANA;microrregiao;604.0;170.0;;baixa
BA;AGUA FRIA;municipio;;;;baixa
BA;ANTONIO CARDOSO;municipio;2.0;;;baixa
BA;CASTRO ALVES;municipio;11.0;;;baixa
BA;CORAÇÃO DE MARIA;municipio;;;;baixa
BA;JEQUIE;mesorregiao;136.0;;;baixa
BA;AMARGOSA;mesorregiao;16.0;;;baixa
BA;BREJÕES;mesorregiao;;;;baixa
BA;ITIRUÇU;mesorregiao;50.0;;;baixa
BA;JAGUAQUARA;mesorregiao;30.0;;;baixa
BA;JIQUIRIÇA;mesorregiao;;;;baixa
BA;LAFAIETE COUTINHO;mesorregiao;;;;baixa
BA;LAJE;mesorregiao;;;;baixa
BA;MARACAS;mesorregiao;15.0;;;baixa
BA;MUTUIPE;mesorregiao;;;;baixa
BA;PLANAL TINO;mesorregiao;;;;baixa
BA;SÃO MIGUEL DAS MATAS;mesorregiao;;;;baixa
BA;PLANALTO DE CONQUISTA;mesorregiao;24.0;37.0;;baixa
BA;BARRA DO CHOÇA;mesorregiao;;;;baixa
BA;NOVA CANAÃ;mesorregiao;;;;baixa
BA;PLANALTO;mesorregiao;;;;baixa
BA;POÇÕES;mesorregiao;;;;baixa
BA;VITORIA DA CONQUISTA;mesorregiao;23.0;17.0;;baixa
BA;PASTORIL DE I T APET I NGA;mesorregiao;;;;baixa
BA;I TAPET I NGA;mesorregiao;;;;baixa
BA;SERTÃO PAULO AFONSO;mesorregiao;198.0;;;baixa
BA;JEREMOABO;mesorregiao;73.0;;;baixa
BA;AFONSO;microrregiao;125.0;;;baixa
BA;PAULO;mesorregiao;;;;baixa
BA;PEDRO ALEXANDRE;mesorregiao;;;;baixa
BA;ALAGOINHAS;municipio;332.0;;;baixa
BA;AGRESTE DE;mesorregiao;;;;baixa
BA;ACAJUTIBA;mesorregiao;;;;baixa
BA;ALAGO I NHAS;mesorregiao;;;;baixa
BA;ANTAS;mesorregiao;;;;baixa
BA;ARAMAR(;mesorregiao;;;;baixa
BA;CICERO DANTAS;mesorregiao;;;;baixa
BA;INHAMBUPE;mesorregiao;;;;baixa
BA;ITAPICURU;mesorregiao;;;;baixa
BA;PARIPIRANGA;mesorregiao;;;;baixa
BA;RIBEIRA DO AMPARO;mesorregiao;;;;baixa
BA;RIBEIRA DO POMBAL;mesorregiao;;;;baixa
BA;RIO REAL;mesorregiao;;;;baixa
BA;LITORAL NORTE;mesorregiao;;;;baixa
BA;CARDEAL DA SILVA;mesorregiao;21.0;;;baixa
BA;RIOS;microrregiao;28.0;;;baixa
BA;ENTRE;mesorregiao;;;;baixa
BA;ESPLANADA;mesorregiao;18.0;;;baixa
BA;ITANAGRA;mesorregiao;;;;baixa
BA;RECONCAVO BAIANO;microrregiao;853.0;;;baixa
BA;AMELIA RODRIGUES;municipio;;;;baixa
BA;ARATUIPE;municipio;;;;baixa
BA;CACHOEIRA;municipio;;;;baixa
BA;CONCEIÇÃO DA FEIRA;municipio;;;;baixa
BA;CONCE I ÇÂO DO ALMEIDA;municipio;;;;baixa
BA;CONCEIÇÃO DO .JACU IPE;municipio;;;;baixa
BA;CRUZ DAS ALMAS;municipio;;;;baixa
BA;GOVERNADOR MANGABEIRA;municipio;;;;baixa
BA;JAGUAR IPE;municipio;;;;baixa
BA;MARAGOGIPE;municipio;;;;baixa
BA;MUNIZ FERREIRA;municipio;;;;baixa
BA;MURITIBA;municipio;;;;baixa
BA;SALINAS DA MARGARIDA;municipio;;;;baixa
BA;SANTO AMARO;municipio;;;;baixa
BA;SANTO ANTONIO DE JESUS;municipio;;;;baixa
BA;SÃO FEL IX;municipio;;;;baixa
BA;SÃO FELIPE;municipio;;;;baixa
BA;SÂO GONÇALO DOS CAMPOS;municipio;13.0;;;baixa
BA;SÃO SEBASTIÃO DO PASSE;municipio;;;;baixa
BA;SAPEAÇU;municipio;;;;baixa
BA;TEODORO SAMPAIO;municipio;;;;baixa
BA;TERRA NOVA;municipio;;;;baixa
BA;CAMAÇARI;municipio;;;;baixa
BA;CANDEIAS;municipio;;;;baixa
BA;CATU;municipio;;;;baixa
BA;LAURO DE FREITAS;municipio;;;;baixa
BA;MATA DE SÃO JOÃO;municipio;;;;baixa
BA;POJUCA;municipio;;;;baixa
BA;SIMÕES FILHO;municipio;;;;baixa
BA;LITORAL SUL BAIANO;mesorregiao;62.0;3500.0;;baixa
BA;TABULEIROS DE VALENÇA;microrregiao;;;;baixa
BA;VALENÇA;municipio;;;;baixa
BA;ENCOSTA DO PLANALTO DE CONQUISTA;microrregiao;;;;baixa
BA;IBICUI;municipio;;;;baixa
BA;ITAJU DO COLONIA;municipio;;;;baixa
BA;ITAPEBI ao;municipio;;;;baixa
BA;CACAUEIRA;microrregiao;;;;baixa
BA;GANDU;municipio;;;;baixa
BA;ILHEUS;municipio;;;;baixa
BA;INTERIORANA EXTREMO SUL DA BAHIA;microrregiao;62.0;340.0;;baixa
BA;GUARATINGA;municipio;;;;baixa
BA;ITAMARA JU;municipio;23.0;170.0;;baixa
BA;ITANHEM;municipio;25.0;20.0;;baixa
BA;LA JEDÃO;municipio;14.0;;;baixa
BA;MEDEIROS NETO;municipio;;;;baixa
BA;LITORANEA;microrregiao;;;;baixa
BA;CARAVELAS;municipio;;;;baixa
BA;MUCURI;municipio;;;;baixa
ES;TOTAIS;total;61.0;6615.0;66.0;baixa
ES;ESPIRITO-SANTENSE;mesorregiao;61.0;6214.0;62.0;baixa
ES;ALTO SÃO MATEUS;mesorregiao;14.0;;;baixa
ES;ECOPORANGA;microrregiao;;;;baixa
ES;MUCURICI;microrregiao;7.0;;;baixa
ES;COLATINA;microrregiao;20.0;1265.0;150.0;baixa
ES;BAIXO GUANDU;microrregiao;81.0;;;baixa
ES;BARRA DE SÃO FRANCISCO;microrregiao;;115.0;;baixa
ES;BOA ESPERANÇA;microrregiao;;;;baixa
ES;COLATINA;microrregiao;20.0;448.0;;baixa
ES;MARILANDIA;microrregiao;38.0;;;baixa
ES;VENECIA;municipio;49.0;;;baixa
ES;NOVA;microrregiao;;;;baixa
ES;PANCAS;microrregiao;;;;baixa
ES;SÃO GABRIEL DA PALHA;microrregiao;434.0;;;baixa
ES;BAIXADA ESPIRITO-SANTENIE;microrregiao;;;;baixa
ES;ARACRUZ;microrregiao;86.0;;;baixa
ES;FUNDÃO;microrregiao;109.0;;;baixa
ES;UNHARES;microrregiao;44.0;;;baixa
ES;PEDRO CANARIO;microrregiao;24.0;;;baixa
ES;PINHEIROS;microrregiao;;;;baixa
ES;MATEUS;municipio;87.0;;;baixa
ES;COL. SERRANA ESPIRITO-SANTENSE;microrregiao;;;;baixa
ES;AFONSO CLAUDIO;microrregiao;;;;baixa
ES;ALFREDO CHAVES;microrregiao;;;;baixa
ES;DOMINGOS;microrregiao;;;;baixa
ES;IBIRAÇU;microrregiao;;;;baixa
ES;ITAGUAÇU;microrregiao;;;;baixa
ES;ITARANA;microrregiao;;179.0;;baixa
ES;SANTA LEOPOLOI NA;microrregiao;;;;baixa
ES;SANTA TERESA;microrregiao;;;;baixa
ES;VERTENTE ORIENTAL DO CAPARAO;microrregiao;;;;baixa
ES;CASTELO;microrregiao;;;;baixa
ES;CONCEIÇÃO DO CASTELO;microrregiao;;;;baixa
ES;MUNIZ FREIRE;microrregiao;;25.0;;baixa
ES;CACHOEIRO DE ITAPEMIRIM;microrregiao;14.0;702.0;;baixa
ES;ALEGRE;microrregiao;;;;baixa
ES;APIACA;microrregiao;;;;baixa
ES;CACHOEIRO DE ITAPEMIRIM;microrregiao;;;;baixa
ES;DORES DO RIO;microrregiao;;;;baixa
ES;GUAÇUI;microrregiao;;115.0;;baixa
ES;MIMOSO DO SUL;microrregiao;;;;baixa
ES;MUQUI;microrregiao;;;;baixa
ES;SÃO JOSE DO CALÇADO;microrregiao;;;;baixa
ES;LITORAL SUL ESPIRITO-SANTENSE;microrregiao;;;;baixa
ES;ANCHIETA;microrregiao;;;;baixa
ES;GUARAPARI;microrregiao;;;;baixa
ES;ICONHA;microrregiao;;;;baixa
MG;TOTAIS;total;11853.0;15.0;18.0;baixa
MG;NORDESTE MINEIRO;mesorregiao;467.0;430.0;;baixa
MG;SANFRANCISCANA DE JANUAR(A;microrregiao;24.0;89.0;;baixa
MG;ITACARAMBI;municipio;;;;baixa
MG;JANUARIA;municipio;15.0;22.0;;baixa
MG;MANGA;municipio;;;;baixa
MG;MONTALVANIA;municipio;;;;baixa
MG;SÃO FRANCISCO;municipio;57.0;;;baixa
MG;SERRA GERAL DE MINAS;microrregiao;72.0;;;baixa
MG;ESPINOSA;municipio;;;;baixa
MG;MATO VERDE;municipio;;;;baixa
MG;MONTE AZUL;municipio;;;;baixa
MG;PORTEIRINHA;municipio;60.0;;;baixa
MG;CHAPADÕES DO PARACATU;microrregiao;443.0;269.0;;baixa
MG;BONFINOPOLIS DE MINAS;municipio;25.0;;;baixa
MG;FORMOSO;municipio;10.0;;;baixa
MG;GUARDA-MOR;municipio;50.0;14.0;;baixa
MG;JOÃO INHEIRO;municipio;60.0;56.0;;baixa
MG;LAGAMAR;municipio;111.0;34.0;;baixa
MG;PARACATU;municipio;25.0;42.0;;baixa
MG;PRESIDENTE OLEGARIO;municipio;47.0;70.0;;baixa
MG;UNAI;municipio;75.0;46.0;;baixa
MG;VAZANTE;municipio;40.0;;;baixa
MG;NORDESTE MINEIRO;mesorregiao;253.0;1138.0;19.0;baixa
MG;ALTO RIO PARDO;microrregiao;12.0;58.0;;baixa
MG;RIO PARDO DE MINAS;municipio;;;;baixa
MG;SALINAS;municipio;15.0;;;baixa
MG;SÃO JOÃO DO PARAISO;municipio;10.0;;;baixa
MG;TAIOBEIRAS;municipio;12.0;30.0;;baixa
MG;MONTES CLAROS;microrregiao;224.0;;;baixa
MG;BOCAIUVA;municipio;24.0;;;baixa
MG;FRANCISCO DUMONT;municipio;;;;baixa
MG;FRANCISCO SA;municipio;;;;baixa
MG;.JANAUBA;municipio;14.0;;;baixa
MG;JUAAMENTO;municipio;34.0;;;baixa
MG;MIRABELA;municipio;;;;baixa
MG;MONTES CLAROS;municipio;141.0;;;baixa
MG;SÃO JOÃO DA ONTE;municipio;;;;baixa
MG;MINERADORA DO ALTO JEQUITINHONHA;microrregiao;57.0;;;baixa
MG;GRÃO MOGOL;municipio;57.0;;;baixa
MG;PASTORIL DE PEDRA AZUL;microrregiao;70.0;60.0;;baixa
MG;ARAÇUAI;municipio;15.0;11.0;;baixa
MG;CARAI;municipio;;;;baixa
MG;CORONEL MURTA;municipio;11.0;;;baixa
MG;ITAOBIM D;municipio;;;;baixa
MG;(TINGA;municipio;50.0;;;baixa
MG;NOVO CRUZEIRO;municipio;23.0;;;baixa
MG;MINERADORA DE DIAMANTINA;microrregiao;23.0;518.0;120.0;baixa
MG;BERILO;municipio;24.0;;;baixa
MG;CAPELINHA;municipio;20.0;17.0;;baixa
MG;CARBONITA;municipio;10.0;;;baixa
MG;COUTO DE MAGALHÃES DE MINAS;municipio;10.0;;;baixa
MG;OI AMANT I NA;municipio;;;10.0;baixa
MG;FELISBERTO CALDEIRA;municipio;;;;baixa
MG;FRANCISCO BAOARO;municipio;;;;baixa
MG;GOUVEA;municipio;;;;baixa
MG;ITAMARANDIBA;municipio;388.0;100.0;;baixa
MG;SERRO;municipio;46.0;;;baixa
MG;TEOF I LO OTONI;microrregiao;28.0;137.0;;baixa
MG;FREI GASPAR;municipio;;;;baixa
MG;LADAINHA;municipio;11.0;;;baixa
MG;MALACACHETA;municipio;20.0;12.0;;baixa
MG;TEOFILO OTONI;municipio;106.0;;;baixa
MG;PASTORIL DE NANUOUE;microrregiao;111.0;65.0;;baixa
MG;AGUAS FORMOSAS;municipio;24.0;;;baixa
MG;ATALEIA;municipio;18.0;20.0;;baixa
MG;CARLOS CHAGAS;municipio;93.0;21.0;;baixa
MG;CENTRO- CES TE: MINEIRO;mesorregiao;167.0;;1705.0;baixa
MG;MEDI O RIO DAS VELHAS;microrregiao;292.0;;;baixa
MG;CORINTO;municipio;16.0;;;baixa
MG;CURVE LO;municipio;232.0;;;baixa
MG;LASSANCE;municipio;;;;baixa
MG;MORRO DA GARÇA;municipio;25.0;;;baixa
MG;SANTO HIPOLITO;municipio;11.0;;;baixa
MG;ALTO PARANAIBA;microrregiao;380.0;466.0;;baixa
MG;ABADIA DOS DOURADOS;municipio;23.0;;;baixa
MG;CASCALHO RICO;municipio;24.0;30.0;;baixa
MG;COROMANOEL;municipio;103.0;92.0;;baixa
MG;OOURADOQUARA;municipio;;;;baixa
MG;ESTRELA DO SUL;municipio;26.0;;;baixa
MG;GRUPIARA;municipio;60.0;;;baixa
MG;INDIANOPOLIS;municipio;11.0;20.0;;baixa
MG;MONTE CARMELO;municipio;13.0;66.0;;baixa
MG;PATROCINIO;municipio;143.0;135.0;;baixa
MG;ROMARIA;municipio;;;;baixa
MG;SERRA SALITRE;municipio;29.0;;29.0;baixa
MG;MATA DA CORDA;microrregiao;715.0;402.0;;baixa
MG;ARAPUA;municipio;;;;baixa
MG;CARMO DO PARANAIBA;municipio;60.0;59.0;;baixa
MG;GUIMARANIA;municipio;16.0;;;baixa
MG;LAGOA FORMOSA;municipio;35.0;193.0;;baixa
MG;MATUTINA;municipio;;;;baixa
MG;TRIANGULO MINEIRO;mesorregiao;2990.0;;2612.0;baixa
MG;UBERLANOIA;microrregiao;657.0;;1475.0;baixa
MG;ARAGUARI;municipio;13.0;42.0;;baixa
MG;CACHOEIRA DOURADA;municipio;;;;baixa
MG;CANAPOLIS;municipio;33.0;;;baixa
MG;CAPINOPOLIS;municipio;15.0;;;baixa
MG;GURINHATÃ;municipio;191.0;134.0;;baixa
MG;IP(AÇU;municipio;;;;baixa
MG;ITUIUTABA;municipio;177.0;51.0;;baixa
MG;MONTE ALEGRE DE MINAS;municipio;48.0;;;baixa
MG;SANTA VITORIA;municipio;66.0;200.0;;baixa
MG;TUPACIGUARA;municipio;61.0;;;baixa
MG;UBERLANDIA;municipio;53.0;1043.0;;baixa
MG;PONTAL DO TRIANGULO MINEIRO;microrregiao;2200.0;;747.0;baixa
MG;CAMPINA VERDE;municipio;393.0;67.0;;baixa
MG;COMENDADOR GOMES;municipio;331.0;;;baixa
MG;FRONTEIRA;municipio;;;;baixa
MG;FRUTAL;municipio;132.0;389.0;;baixa
MG;ITAPAGIPE;municipio;418.0;172.0;;baixa
MG;ITURAMA;municipio;79.0;;;baixa
MG;PIRA JUBA;municipio;60.0;;;baixa
MG;PRATA;municipio;769.0;;;baixa
MG;SÃO FRANCISCO DE SALES;municipio;76.0;;;baixa
MG;UBERABA;microrregiao;133.0;;;baixa
MG;CAMPO FLORIDO;municipio;106.0;;;baixa
MG;CONCEIÇÃO DAS ALAGOAS;municipio;27.0;;;baixa
MG;UBERABA;municipio;;;380.0;baixa
MG;MATA E RIO DOCE MINEIRO;mesorregiao;370.0;;;baixa
MG;BACIA DO SUAÇUI;microrregiao;82.0;;;baixa
MG;AGUA BOA;municipio;10.0;;;baixa
MG;ALVORADA DE MINAS;municipio;180.0;;;baixa
MG;BRAUNAS;municipio;;;34.0;baixa
MG;DOM JOAQUIM;municipio;32.0;;;baixa
MG;DORES DE GUANHÃES;municipio;;;70.0;baixa
MG;GUANHÃES;municipio;25.0;;;baixa
MG;.JOANESIA;municipio;;;;baixa
MG;MESQUITA;municipio;;;93.0;baixa
MG;PEÇANHA;municipio;77.0;;;baixa
MG;CENTRAL. OE MINAS;microrregiao;;;;baixa
MG;ITABIRINHA DE MANTENA;microrregiao;12.0;;;baixa
MG;MENDES PIMENTEL;microrregiao;;;;baixa
MG;MATA DE CARATINGA;mesorregiao;416.0;;;baixa
MG;BOM .JESUS DO GALHO;microrregiao;39.0;;;baixa
MG;CARATINGA;microrregiao;290.0;;;baixa
MG;IAPU;microrregiao;20.0;;;baixa
MG;INHAPIM;microrregiao;31.0;;;baixa
MG;SÃO .JOÃO DO ORIENTE;microrregiao;13.0;;;baixa
MG;SOBRALIA;microrregiao;10.0;;;baixa
MG;TARUMIRIM;microrregiao;13.0;;;baixa
MG;BACIA DO MANHUAÇU;mesorregiao;170.0;;;baixa
MG;AI MORES;microrregiao;20.0;;;baixa
MG;CONSELHEIRO PENA;microrregiao;25.0;9.0;;baixa
MG;GALILEIA;microrregiao;7.0;;;baixa
MG;IPANEMA;microrregiao;;;;baixa
MG;ITUETA;microrregiao;30.0;;;baixa
MG;MUTUM;microrregiao;18.0;53.0;;baixa
MG;POCRANE;microrregiao;;;;baixa
MG;RESPLUlDOR;microrregiao;48.0;;;baixa
MG;TUMIRITINGA;microrregiao;;;;baixa
MG;MATA DE PONTE NOVA;mesorregiao;420.0;;;baixa
MG;ABRE CAMPO;microrregiao;;;;baixa
MG;ACAIACA;microrregiao;;;;baixa
MG;BARRA LONGA;microrregiao;22.0;;;baixa
MG;DOM SILVERIO;microrregiao;19.0;;;baixa
MG;JEQUERI;microrregiao;10.0;;;baixa
MG;PONTE NOVA;microrregiao;148.0;;;baixa
MG;RAUL SOARES;microrregiao;;;;baixa
MG;SANTA CRUZ DO ESCALVADO;microrregiao;;;;baixa
MG;SÃO PEDRO DOS FERROS;microrregiao;15.0;;;baixa
MG;VERTENTE OCIDENTAL DO CAPARA;mesorregiao;13.0;;100.0;baixa
MG;CAIANA;microrregiao;;;;baixa
MG;CAPUTIRA;microrregiao;25.0;;;baixa
MG;CHALE;microrregiao;10.0;;;baixa
MG;DIVINO;microrregiao;10.0;88.0;;baixa
MG;ALTO RIO DOCE;municipio;23.0;40.0;;baixa
MG;ARAPONGA;municipio;20.0;;;baixa
MG;BRAS PIRES;municipio;31.0;;;baixa
MG;CAJURI;municipio;66.0;;;baixa
MG;CANAÃ;municipio;17.0;14.0;;baixa
MG;CI POTANEA;municipio;;;;baixa
MG;DORES DO TURVO;municipio;;;30.0;baixa
MG;ERVALIA;municipio;20.0;;;baixa
MG;GUARAC l ABA;municipio;49.0;;;baixa
MG;LAMIM;municipio;;;;baixa
MG;PAULA CANO IDO;municipio;139.0;;;baixa
MG;PEDRA DO ANTA;municipio;;;25.0;baixa
MG;PIRANGA;municipio;45.0;;;baixa
MG;PORTO FIRME;municipio;117.0;;;baixa
MG;PRESIDENTE BERNARDES;municipio;11.0;;;baixa
MG;RIO ESPERA;municipio;133.0;;;baixa
MG;SÃO MIGUEL DO ANTA;municipio;138.0;;;baixa
MG;SENADOR FIRMINO;municipio;69.0;;;baixa
MG;SENHORA DE OLIVEIRA;municipio;20.0;;;baixa
MG;TEIXEIRAS;municipio;129.0;;;baixa
MG;VIÇOSA;municipio;;;446.0;baixa
MG;MATA DO MURIAE;microrregiao;787.0;12.0;;baixa
MG;BARÃO DE MONTE ALTO;municipio;17.0;;;baixa
MG;CARANGOLA;municipio;95.0;;;baixa
MG;EUGENOPOL IS;municipio;;;;baixa
MG;FARIA LEMOS;municipio;130.0;;;baixa
MG;MIRADOURO;municipio;15.0;;;baixa
MG;MIRAI;municipio;58.0;;;baixa
MG;MURIAE;municipio;210.0;;;baixa
MG;PATROCINIO DO MURIAE;municipio;60.0;;;baixa
MG;SÃO FRANCISCO DO GLORIA;municipio;130.0;;;baixa
MG;TOMBOS;municipio;63.0;;;baixa
MG;MATA OE USA;microrregiao;50.0;683.0;;baixa
MG;ASTOLFO OUTRA;municipio;20.0;;;baixa
MG;OIVINESIA;municipio;10.0;;;baixa
MG;GUARANI;municipio;48.0;;;baixa
MG;GUIRICEMA;municipio;63.0;;;baixa
MG;PlAU;municipio;56.0;;;baixa
MG;PIRAUBA;municipio;26.0;;;baixa
MG;RIO NOVO;municipio;;;196.0;baixa
MG;RIO POMBA;municipio;23.0;;;baixa
MG;SÃO GERALDO;municipio;146.0;;;baixa
MG;TABULEIRO;municipio;;;;baixa
MG;TOCANTINS;municipio;14.0;;;baixa
MG;MATA OE CATAGUASES;microrregiao;20.0;1230.0;17.0;baixa
MG;ALEM PARAIBA;municipio;729.0;10.0;;baixa
MG;SUDOESTE MINEIRO;mesorregiao;;;15968.0;baixa
MG;PLANALTO DE ARAXA;microrregiao;451.0;591.0;120.0;baixa
MG;ARAXA;municipio;;;;baixa
MG;CAMPOS ALTOS;municipio;32.0;29.0;;baixa
MG;IBIA;municipio;73.0;69.0;;baixa
MG;IRAI DE MINAS;municipio;39.0;37.0;;baixa
MG;NOVA PONTE;municipio;11.0;403.0;11.0;baixa
MG;PEDRINOPOLIS;municipio;10.0;14.0;;baixa
MG;PERDIZES;municipio;36.0;;;baixa
MG;PRATINHA;municipio;29.0;;;baixa
MG;SACRAMENTO;municipio;107.0;37.0;;baixa
MG;SANTA JULIANA;municipio;29.0;;;baixa
MG;TAP IRA;municipio;85.0;;;baixa
MG;ALTO SÃO FRANCISCO;microrregiao;507.0;1488.0;160.0;baixa
MG;ARAUJOS;municipio;;;;baixa
MG;ARCOS;municipio;;;;baixa
MG;BAMBU(;municipio;26.0;359.0;;baixa
MG;BOM DESPACHO;municipio;94.0;;;baixa
MG;CONCEIÇÃO DO PARA;municipio;24.0;;;baixa
MG;CORREGO DANT A;municipio;18.0;125.0;;baixa
MG;DORES DO INDAIA;municipio;10.0;10.0;;baixa
MG;DORESOPOLIS;municipio;41.0;;;baixa
MG;ESTRELA;municipio;23.0;;;baixa
MG;IGUATAMA;municipio;26.0;107.0;;baixa
MG;JAPARAIBA;municipio;34.0;;;baixa
MG;LAGOA DA PRATA;municipio;36.0;;;baixa
MG;LEANDRO FERREIRA;municipio;59.0;;;baixa
MG;MEDEIROS;municipio;41.0;;;baixa
MG;MOEMA;municipio;;;;baixa
MG;NOVA SERRANA;municipio;58.0;;;baixa
MG;PAINS;municipio;48.0;42.0;;baixa
MG;PERDIGÃO;municipio;67.0;;;baixa
MG;PIMENTA;municipio;32.0;84.0;;baixa
MG;PITANGUI;municipio;43.0;;;baixa
MG;PIUI;municipio;38.0;12.0;;baixa
MG;SANTO ANTONIO DO MONTE;municipio;63.0;;;baixa
MG;SÃO ROQUE DE MINAS;municipio;122.0;;;baixa
MG;TAPIRAI;municipio;37.0;;;baixa
MG;VARGEM BONITA;municipio;78.0;;;baixa
MG;FURNAS;microrregiao;;;1610.0;baixa
MG;ALFENAS;municipio;214.0;143.0;;baixa
MG;ALPINOPOLIS;municipio;66.0;;;baixa
MG;ALTEROSA;municipio;86.0;37.0;;baixa
MG;AREADO;municipio;89.0;38.0;;baixa
MG;BOA ESPERANÇA;municipio;61.0;;;baixa
MG;CAMPO;municipio;;;;baixa
MG;CAMPOS GERAIS;microrregiao;;43.0;;baixa
MG;CAPITOLIO;microrregiao;;67.0;;baixa
MG;CARMO DO RIO CLARO;microrregiao;358.0;;;baixa
MG;CASSIA;microrregiao;76.0;59.0;;baixa
MG;CONCEIÇÃO DA APARECIDA;microrregiao;60.0;36.0;;baixa
MG;COQUEIRAL;microrregiao;;;;baixa
MG;DELFINOPOLI S;microrregiao;;76.0;;baixa
MG;DIVISA NOVA;microrregiao;;26.0;;baixa
MG;ELOI MENDES;microrregiao;41.0;;;baixa
MG;FAMA;microrregiao;;;;baixa
MG;GUAPE;microrregiao;21.0;60.0;;baixa
MG;ILICINEA;microrregiao;59.0;53.0;;baixa
MG;MACHADO;microrregiao;29.0;161.0;;baixa
MG;NEPOMUCENO;microrregiao;;;;baixa
MG;PARAGUAÇU;microrregiao;;19.0;;baixa
MG;PASSOS;microrregiao;65.0;173.0;;baixa
MG;PRATAPOLIS;microrregiao;19.0;65.0;;baixa
