_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
GO;CAIAPONIA;municipio;;;24.0;31.0;;baixa
GO;DOVERLANDIA;municipio;;;25.0;;;baixa
GO;.JATAI;municipio;;;37.0;;;baixa
GO;MAURILANDIA;municipio;;;;20.0;;baixa
GO;MINEIROS;municipio;;;20.0;;;baixa
GO;PORTELANOIA;municipio;;;;;;baixa
GO;RIO VERDE;municipio;;;19.0;;;baixa
GO;SANTA HELENA DE GO(AS;municipio;;;;;;baixa
GO;SANTA RITA DO ARAGUAIA;municipio;;;;;;baixa
GO;SERRANOPOLIS;municipio;;10.0;44.0;;;baixa
GO;VALE DO RIO DOS BOIS;microrregiao;;18.0;85.0;50.0;;baixa
GO;ACREUNA;municipio;;;12.0;;;baixa
GO;CAMPESTRE DE GO IAS;municipio;;;;;;baixa
GO;EDEIA;municipio;;;;;;baixa
GO;INDIARA;municipio;;;;;;baixa
GO;.JANDAIA;municipio;;;;;;baixa
GO;PALMEIRAS DE GOIAS;municipio;;;;;;baixa
GO;PALMINOPOLIS;municipio;;;;;;baixa
GO;PARAUNA;municipio;;;42.0;29.0;;baixa
GO;VAR JÃO;municipio;;;;;;baixa
GO;MEIA PONTE;mesorregiao;157.0;67.0;93.0;;;baixa
GO;AGUA LIMPA;microrregiao;;;;;;baixa
GO;ALOANDIA;microrregiao;;;;;;baixa
GO;BOM JESUS DE GOIAS;microrregiao;13.0;;;;;baixa
GO;BURITI ALEGRE;microrregiao;;;;;;baixa
GO;CACHOEIRA DOURADA;microrregiao;;;;;;baixa
GO;CALDAS NOVAS;microrregiao;;14.0;;;;baixa
GO;CROMINIA;microrregiao;10.0;;;;;baixa
GO;GOIATUBA;microrregiao;13.0;;;;;baixa
GO;ITUMBIARA;microrregiao;;;;;;baixa
GO;JOVIANIA;microrregiao;16.0;;;;;baixa
GO;MAIRIPOTABA;microrregiao;;;;;;baixa
GO;MARZAGÂO;microrregiao;;;;;;baixa
GO;MORRINHOS;microrregiao;42.0;;42.0;;;baixa
GO;PANAMA;microrregiao;;;;;;baixa
GO;PIRACANJUBA;microrregiao;24.0;;18.0;;;baixa
GO;PONTALINA;microrregiao;13.0;;;;;baixa
GO;VICEIHINOPOLIS;microrregiao;;12.0;;;;baixa
GO;PIRES DO RIO;mesorregiao;32.0;60.0;60.0;;;baixa
GO;CRISTIANOPOLIS;microrregiao;;;;;;baixa
GO;ORIZONA;microrregiao;;12.0;21.0;;;baixa
GO;PALMELO;microrregiao;;;;;;baixa
GO;PIRES DO RIO;microrregiao;;13.0;;;;baixa
GO;SANTA CRUZ OE GOIAS;microrregiao;;;;;;baixa
GO;SILVANIA;microrregiao;;17.0;;;;baixa
GO;URUTAI;microrregiao;;11.0;20.0;;;baixa
GO;VIANOPOLIS;microrregiao;;;;;;baixa
GO;CATALÃO;mesorregiao;104.0;53.0;47.0;;;baixa
GO;ANHANGUERA;microrregiao;;;10.0;;;baixa
GO;CAMPO ALEGRE OE GOIAS;microrregiao;24.0;14.0;19.0;;;baixa
GO;CATALÃO;microrregiao;;12.0;;;;baixa
GO;CORUMBAIBA;microrregiao;42.0;;;;;baixa
GO;CUMARI;microrregiao;;;;;;baixa
GO;DAVINOPOLIS;microrregiao;;;;;;baixa
GO;GOIANDIRA;microrregiao;;;;;;baixa
GO;IPAMERI;microrregiao;22.0;15.0;11.0;;;baixa
GO;NOVA AURORA;microrregiao;;;;;;baixa
GO;OUVIDOR;microrregiao;;;;;;baixa
GO;TRES RANCHOS;microrregiao;;;;;;baixa
GO;QUIRINOPOLIS;mesorregiao;108.0;70.0;53.0;;;baixa
GO;CACHOEIRA ALTA;microrregiao;;10.0;;;;baixa
GO;CAÇU;microrregiao;17.0;13.0;;;;baixa
GO;ITAJA;microrregiao;;12.0;;;;baixa
GO;ITARUMÃ;microrregiao;47.0;20.0;35.0;;;baixa
GO;PARANAIGUARA;microrregiao;11.0;;2.0;;;baixa
GO;QUIRINOPOLIS;microrregiao;27.0;;11.0;;;baixa
GO;SÂO SIMÃO;microrregiao;;;;;;baixa
MG;TOTAIS;total;181802.0;673.0;4288.0;15384.0;10246.0;baixa
MG;NORDESTE MINEIRO;mesorregiao;9603.0;640.0;197.0;817.0;541.0;baixa
MG;SANFRANCISCANA DE JANUARIA;microrregiao;3906.0;202.0;65.0;299.0;180.0;baixa
MG;IT ACARAMB l;municipio;254.0;41.0;;35.0;;baixa
MG;JANUARIA;municipio;1092.0;22.0;17.0;80.0;41.0;baixa
MG;MANGA;municipio;1305.0;63.0;21.0;88.0;40.0;baixa
MG;MONTALVANIA;municipio;167.0;;;10.0;11.0;baixa
MG;SÂO FRANCISCO;municipio;1088.0;71.0;16.0;86.0;82.0;baixa
MG;SERRA GERAL DE MI NAS;microrregiao;2251.0;116.0;45.0;267.0;95.0;baixa
MG;ESPINOSA;municipio;788.0;15.0;14.0;98.0;20.0;baixa
MG;MATO VERDE;municipio;114.0;;;15.0;12.0;baixa
MG;MONTE AZUL;municipio;648.0;50.0;14.0;61.0;20.0;baixa
MG;PORTEIRINHA;municipio;611.0;38.0;12.0;83.0;32.0;baixa
MG;RIACHO DOS MACHADOS;municipio;90.0;;;10.0;11.0;baixa
MG;CHAPADÕES DO PARACATU;microrregiao;2689.0;265.0;72.0;205.0;239.0;baixa
MG;ARINOS;municipio;244.0;20.0;;16.0;10.0;baixa
MG;BONFINOPDLIS DE MINAS;municipio;212.0;;;33.0;37.0;baixa
MG;BURITIS;municipio;169.0;;;;;baixa
MG;FORMOSO;municipio;12.0;10.0;;;;baixa
MG;GUARDA-MOR;municipio;46.0;;;;;baixa
MG;JOÃO PINHEIRO;municipio;315.0;13.0;12.0;;;baixa
MG;LAGAMAR;municipio;169.0;29.0;;16.0;25.0;baixa
MG;PARACATU;municipio;274.0;32.0;10.0;24.0;29.0;baixa
MG;PRESIDENTE OLEGARIO;municipio;406.0;56.0;16.0;29.0;25.0;baixa
MG;VAZANTE;municipio;138.0;;;;;baixa
MG;ALTO-MEDI O SÃO FRANCISCO;microrregiao;757.0;57.0;15.0;46.0;27.0;baixa
MG;BURITIZEIRO;municipio;340.0;24.0;10.0;24.0;16.0;baixa
MG;PI RAP ORA;municipio;71.0;;;;;baixa
MG;SANTA FE DE MINAS;municipio;96.0;;;;;baixa
MG;SÃO ROMÃO;municipio;250.0;18.0;;12.0;;baixa
MG;NORDESTE MINEIRO;mesorregiao;62177.0;1843.0;5326.0;4525.0;;baixa
MG;ALTO RIO PARDO;microrregiao;3524.0;374.0;60.0;281.0;280.0;baixa
MG;AGUAS VERMELHAS;municipio;223.0;34.0;;11.0;;baixa
MG;RIO PARDO DE MINAS;municipio;820.0;12.0;14.0;74.0;15.0;baixa
MG;RUBELITA;municipio;584.0;66.0;10.0;67.0;62.0;baixa
MG;SALINAS;municipio;1403.0;203.0;29.0;102.0;133.0;baixa
MG;SÃO JOÃO DO PARAISO;municipio;290.0;35.0;;19.0;44.0;baixa
MG;TAIOBEIRAS;municipio;204.0;24.0;;;19.0;baixa
MG;MONTES CLAROS;microrregiao;7482.0;504.0;138.0;609.0;539.0;baixa
MG;BOCAIUVA;municipio;538.0;29.0;;41.0;15.0;baixa
MG;BRASILIA DE MINAS;municipio;560.0;19.0;;41.0;56.0;baixa
MG;CAPITÃO ENEAS;municipio;314.0;67.0;;;;baixa
MG;CLARO DOS POÇÕES;municipio;214.0;10.0;;18.0;27.0;baixa
MG;CORAÇÃO DE JESUS;municipio;661.0;55.0;15.0;11.0;35.0;baixa
MG;ENGENHEIRO NAVARRO;municipio;118.0;;;22.0;;baixa
MG;FRANCISCO DUMONT;municipio;63.0;;;;;baixa
MG;FRANCISCO SA;municipio;624.0;51.0;14.0;63.0;49.0;baixa
MG;(BIAI;municipio;133.0;12.0;;;11.0;baixa
MG;JANAUBA;municipio;795.0;11.0;13.0;188.0;162.0;baixa
MG;PASTOR( L OE PEDRA AZUL;microrregiao;;;901.0;249.0;927.0;baixa
MG;ANDA E FERNANDES;municipio;;;14.0;;;baixa
MG;ARAÇUAI;municipio;;;149.0;52.0;73.0;baixa
MG;CARAI;municipio;;;63.0;24.0;203.0;baixa
MG;COMERCINHO;municipio;;;17.0;;36.0;baixa
MG;CORONEL MURTA;municipio;;;37.0;17.0;57.0;baixa
MG;ITAOBIM;municipio;;;34.0;;;baixa
MG;(TINGA;municipio;;;175.0;43.0;51.0;baixa
MG;MEDINA;municipio;;;137.0;13.0;23.0;baixa
MG;NOVO CRUZEIRO;municipio;;;133.0;51.0;383.0;baixa
MG;PADRE PARAISO;municipio;;;30.0;10.0;18.0;baixa
MG;PEDRA AZUL;municipio;;;83.0;;;baixa
MG;VIRGEM DA LAPA;municipio;;;29.0;22.0;68.0;baixa
MG;PASTORIL DE ALMENARA;microrregiao;;;967.0;533.0;460.0;baixa
MG;ALMENARA;municipio;;;2.0;58.0;2.0;baixa
MG;BANO EIRA;municipio;;;37.0;;10.0;baixa
MG;FELISBURGO;municipio;;;16.0;;14.0;baixa
MG;JACINTO;municipio;;;105.0;58.0;53.0;baixa
MG;JEQUITINHONHA;municipio;;;144.0;85.0;61.0;baixa
MG;JOAIMA;municipio;;;136.0;18.0;17.0;baixa
MG;JORDAN IA;municipio;;;10.0;;22.0;baixa
MG;RUBIM;municipio;;;108.0;63.0;41.0;baixa
MG;SAL TO DA DIVISA;municipio;;;42.0;;10.0;baixa
MG;SANTA MARIA DO SAL TO;municipio;;;50.0;50.0;17.0;baixa
MG;SANTO ANTONIO DO JACINTO;municipio;;;94.0;96.0;61.0;baixa
MG;MINERADORA DE DIAMANTINA;microrregiao;;;260.0;453.0;1699.0;baixa
MG;BERILO;municipio;;;13.0;17.0;153.0;baixa
MG;CAPELINHA;municipio;;;12.0;26.0;108.0;baixa
MG;CARBONITA;municipio;;;;19.0;51.0;baixa
MG;CHAPADA DO NORTE;municipio;;;19.0;77.0;318.0;baixa
MG;COUTO DE MAGALHÃES DE MINAS;municipio;;;;;;baixa
MG;DATAS;municipio;;;;;;baixa
MG;DIAMANTINA;municipio;;;13.0;32.0;29.0;baixa
MG;FELICIO DOS SANTOS;municipio;;;20.0;31.0;52.0;baixa
MG;FELISBERTO CALDEIRA;municipio;;;;16.0;14.0;baixa
MG;FRANCISCO BADARO;municipio;;;31.0;22.0;94.0;baixa
MG;GOUVEA;municipio;;;10.0;;;baixa
MG;ITAMARANDIBA;municipio;;;55.0;64.0;201.0;baixa
MG;MINAS NOVAS;municipio;;;39.0;35.0;224.0;baixa
MG;PRESIDENTE KUBITSCHEK;municipio;;;;;;baixa
MG;SENADOR MODESTINO GONÇALVES;municipio;;;;25.0;76.0;baixa
MG;SERRO;municipio;;;;35.0;130.0;baixa
MG;TURMALINA;municipio;;;16.0;42.0;241.0;baixa
MG;CENTRO-OESTE MINEIRO A;mesorregiao;;4668.0;;180.0;73.0;baixa
MG;MEDI O RIO DAS VELHAS;microrregiao;;1389.0;;58.0;32.0;baixa
MG;AUGUSTO DE LIMA;municipio;;78.0;;;;baixa
MG;BUENOPOLIS;municipio;;98.0;;;;baixa
MG;CORINTO;municipio;;145.0;;;;baixa
MG;CURVE LO;municipio;;225.0;;;;baixa
MG;INIMUTABA;municipio;;39.0;;;;baixa
MG;.JOAQUIM FELICIO;municipio;;48.0;;;;baixa
MG;LASSANCE;municipio;;78.0;;;;baixa
MG;MON JOLOS;municipio;;126.0;;;;baixa
MG;MORRO DA GARÇA;municipio;;17.0;;;;baixa
MG;PRESIDENTE .JUSCELINO;municipio;;206.0;;18.0;;baixa
MG;SANTO HIPOLITO;municipio;;157.0;;12.0;;baixa
MG;VARZEA DA PALMA;municipio;;172.0;;;;baixa
MG;ALTO PARANAIBA;microrregiao;;1136.0;;47.0;;baixa
MG;ABADIA DOS DOURADOS;municipio;;121.0;;;;baixa
MG;CASCALHO RICO;municipio;;57.0;;;;baixa
MG;COROMANDEL;municipio;;159.0;;;;baixa
MG;DOURADOOUARA;municipio;;43.0;;;;baixa
MG;ESTRELA DO SUL;municipio;;160.0;;;;baixa
MG;GRUPIARA;municipio;;19.0;;;;baixa
MG;INDIANOPOLI S;municipio;;20.0;;;;baixa
MG;MONTE CARMELO;municipio;;98.0;;;;baixa
MG;PATROCINIO;municipio;;298.0;;;;baixa
MG;ROMARIA;municipio;;40.0;;20.0;;baixa
MG;SERRA DO SALITRE;municipio;;104.0;;;;baixa
MG;MATA DA CORDA;microrregiao;;1586.0;;39.0;22.0;baixa
MG;ARAPUA;municipio;;35.0;;;;baixa
MG;CARMO DO PARANAIBA;municipio;;339.0;;;;baixa
MG;GUIMARANIA;municipio;;16.0;;;;baixa
MG;LAGOA FORMOSA;municipio;;126.0;;;;baixa
MG;MATUTINA;municipio;;26.0;;;;baixa
MG;PATOS DE MINAS;municipio;;366.0;;12.0;;baixa
MG;RIO PARANAIBA;municipio;;83.0;;;;baixa
MG;SÃO GONÇALO DO ABAETE;municipio;;207.0;;;;baixa
MG;TRIANGULO MINEIRO;mesorregiao;;;158.0;55.0;210.0;baixa
MG;UBERLANDIA;microrregiao;;;86.0;17.0;67.0;baixa
MG;ARAGUARI;municipio;;;;;13.0;baixa
MG;CACHO E IRA DOURADA;municipio;;;;;;baixa
MG;CANAPOLIS;municipio;;;;;;baixa
MG;CAPINOPOLIS;municipio;;;;;;baixa
MG;CENTRALINA;municipio;;;;;;baixa
MG;GURINHATÃ;municipio;;;;;14.0;baixa
MG;IPIAÇU;municipio;;;;;;baixa
MG;ITUIUTABA;municipio;;;;;;baixa
MG;MONTE ALEGRE DE MINAS;municipio;;;;;;baixa
MG;SANTA VITORIA;municipio;;;22.0;;;baixa
MG;TUPACIGUARA;municipio;;;20.0;;13.0;baixa
MG;UBERLANDIA;municipio;;;20.0;;16.0;baixa
MG;PONTAL DO TRIANGULO MINEIRO;microrregiao;;;50.0;31.0;57.0;baixa
MG;CAMPINA VERDE;municipio;;;12.0;;;baixa
MG;COMENDADOR GOMES;municipio;;;;;12.0;baixa
MG;FRONTEIRA;municipio;;;;;;baixa
MG;FRUTAL;municipio;;;;;;baixa
MG;ITAPAGIPE;municipio;;;;;;baixa
MG;ITURAMA;municipio;;;22.0;13.0;11.0;baixa
MG;PIRAJUBA;municipio;;;;;;baixa
MG;PLANURA;municipio;;;;;;baixa
MG;PRATA;municipio;;;;;;baixa
MG;SÃO FRANCISCO DE SALES;municipio;;;;;;baixa
MG;UBERASA;microrregiao;;;22.0;;86.0;baixa
MG;AGUA COMPRIDA;municipio;;;;;;baixa
MG;CAMPO FLORIDO;municipio;;;;;;baixa
MG;CONCEIÇÃO DAS ALAGOAS;municipio;;;;;;baixa
MG;CONQUISTA;municipio;;;;;;baixa
MG;UBERABA;municipio;;;;;;baixa
MG;VERISSIMO;municipio;;;10.0;;80.0;baixa
MG;MATA E RIO DOCE MINEIRO;mesorregiao;;;1743.0;940.0;4256.0;baixa
MG;BACIA DO SUAÇUI;microrregiao;;;691.0;331.0;1654.0;baixa
MG;AÇUCENA;municipio;;;36.0;42.0;217.0;baixa
MG;AGUA BOA;municipio;;;37.0;20.0;577.0;baixa
MG;ALVORADA OE MINAS;municipio;;;19.0;18.0;21.0;baixa
MG;BELO ORIENTE;municipio;;;;16.0;27.0;baixa
MG;BRAUNAS;municipio;;;26.0;11.0;18.0;baixa
MG;CARMESIA;municipio;;;;;;baixa
MG;GOVERNADOR VALADARES;microrregiao;;8486.0;;375.0;186.0;baixa
MG;ALPERCATA;municipio;;108.0;;;;baixa
MG;CAMPANARIO;municipio;;588.0;;;19.0;baixa
MG;COROACI;municipio;;540.0;;14.0;18.0;baixa
MG;FREI INOCENCIO;municipio;;414.0;;14.0;;baixa
MG;GOVERNADOR VALADARES;municipio;;1909.0;;71.0;23.0;baixa
MG;ITAMBACURI;municipio;;1683.0;;71.0;23.0;baixa
MG;MARILAC;municipio;;156.0;;;;baixa
MG;NACIP RAVDAN;municipio;;381.0;;18.0;23.0;baixa
MG;NOVA MODICA;municipio;;596.0;;49.0;16.0;baixa
MG;PESCADOR;municipio;;267.0;;16.0;;baixa
MG;SANTA EFIGENIA DE MINAS;municipio;154.0;;;;;baixa
MG;SÃO GERALDO DA PIEDADE;municipio;326.0;15.0;18.0;42.0;;baixa
MG;SÃO JOSE DA SAFIRA;municipio;;200.0;;;;baixa
MG;SÃO JOSE DO DIVINO;municipio;;397.0;;27.0;11.0;baixa
MG;SARDOA;municipio;;89.0;;;;baixa
MG;VILA MATIAS;municipio;;102.0;;;;baixa
MG;VIRGOLANDIA;municipio;;576.0;;52.0;15.0;baixa
MG;MANTENA;microrregiao;;2204.0;;76.0;27.0;baixa
MG;CENTRAL DE MI NAS;municipio;;264.0;;17.0;;baixa
MG;ITABIRINHA DE MANTENA;municipio;;284.0;;26.0;;baixa
MG;MANTENA;municipio;;909.0;;13.0;;baixa
MG;MENDES PIMENTEL;municipio;;747.0;;20.0;11.0;baixa
MG;MATA DE CARATINGA;microrregiao;;6909.0;;144.0;116.0;baixa
MG;BOM JESUS DO GALHO;municipio;;734.0;;;;baixa
MG;CARATINGA;municipio;;2071.0;;45.0;27.0;baixa
MG;CORREGO NOVO;municipio;;326.0;;10.0;;baixa
MG;DOM CAVATI;municipio;;74.0;;;;baixa
MG;ENGENHEIRO CALDAS;municipio;;174.0;;;;baixa
MG;FERNANDES TOURINHO;municipio;;84.0;;;;baixa
MG;IAPU;municipio;;518.0;;;10.0;baixa
MG;INHAPIM;municipio;;1389.0;;10.0;29.0;baixa
MG;SÃO JOÃO DO ORIENTE;municipio;;183.0;;;;baixa
MG;SOBRALIA;municipio;;211.0;;;;baixa
MG;TARUMIRIM;municipio;;1145.0;;51.0;27.0;baixa
MG;BACIA DO MANHUAÇU;microrregiao;;;271.0;119.0;486.0;baixa
MG;AI MORES;municipio;;;25.0;;20.0;baixa
MG;ALVARENGA;municipio;;;;;23.0;baixa
MG;CONCEIÇÃO DE IPANEMA;municipio;;;;;;baixa
MG;CONSELHEIRO PENA;municipio;;;91.0;38.0;77.0;baixa
MG;GALILEIA;municipio;;;32.0;15.0;21.0;baixa
MG;IPANEMA;municipio;;;;;18.0;baixa
MG;ITANHOMI;municipio;;;43.0;17.0;196.0;baixa
MG;ITUETA;municipio;;;;;10.0;baixa
MG;MUTUM;municipio;;;24.0;;30.0;baixa
MG;POCRANE;municipio;;;;;15.0;baixa
MG;RESPLENDOR;municipio;;;;;23.0;baixa
MG;SANTA RITA DO ITUETO;municipio;;;;;10.0;baixa
MG;TUMIRITINGA;municipio;;;10.0;;25.0;baixa
MG;MATA DE PONTE NOVA;microrregiao;;;36.0;40.0;294.0;baixa
MG;ABRE CAMPO;municipio;;;;;;baixa
MG;ACAIACA;municipio;;;;;;baixa
MG;AMPARO DÓ SERRA;municipio;;;;;;baixa
MG;BARRA LONGA;municipio;;;;10.0;25.0;baixa
MG;DIOGO DE VASCONCELOS;municipio;;;;;;baixa
MG;DOM SILVERIO;municipio;;;;11.0;96.0;baixa
MG;JEQUERI;municipio;;;;;22.0;baixa
MG;PIEDADE DE PONTE NOVA;municipio;;;;;;baixa
MG;PONTE NOVA;municipio;;;;;58.0;baixa
MG;RAUL SOARES;municipio;;;;;36.0;baixa
MG;RIO CASCA;municipio;;;;;;baixa
MG;RIO DOCE;municipio;;;;;;baixa
MG;SANTA CRUZ DO ESCALVADO;municipio;;;;;13.0;baixa
MG;SANTO ANTONIO DO GRAMA;municipio;;;;;;baixa
MG;SÃO PEDRO DOS FERROS;municipio;;;;;;baixa
MG;SERICITA;municipio;;;;;;baixa
MG;URUCANIA;municipio;;;;;10.0;baixa
MG;VERTENTE OCIDENTAL DO CAPAR AO;microrregiao;;;27.0;28.0;193.0;baixa
MG;CAIANA;municipio;;;;;;baixa
MG;CAPARA O;municipio;;;;;;baixa
MG;CAPUT IRA;municipio;;;;;;baixa
MG;CHALE;municipio;;;;;;baixa
MG;DIVINO;municipio;;;;;56.0;baixa
MG;ESPERA FELIZ;municipio;;;;;;baixa
MG;LAJ I NHA;municipio;;;11.0;;;baixa
MG;MANHUA.ÇU;municipio;;;;;26.0;baixa
MG;MANHUMIRIM;municipio;;;;;10.0;baixa
MG;MATIPO;municipio;;;;;;baixa
MG;PRES (DENTE SOARES;municipio;;;;;;baixa
MG;SANTA MARGARIDA;municipio;;;;;;baixa
MG;SANTANA DO MANHUAÇU;municipio;;;;;16.0;baixa
MG;SÃO JOSE DO MANTIMENTO;municipio;;;;;;baixa
MG;SIMONESIA;municipio;;;;10.0;52.0;baixa
MG;MATA DE VIÇOSA;microrregiao;;;40.0;51.0;194.0;baixa
MG;ALTO RIO DOCE;municipio;;;;;;baixa
MG;ARAPONGA;municipio;;;;;;baixa
MG;BRAS PIRES;municipio;;;;;;baixa
MG;CAJURI;municipio;;;;;;baixa
MG;CANAÃ;municipio;;;;;;baixa
MG;CIPOTANEA;municipio;;;;;11.0;baixa
MG;COIMBRA;municipio;;;;;;baixa
MG;DORES DO TURVO;municipio;;;;;;baixa
MG;ERVALIA;microrregiao;64.0;;;;;baixa
MG;GUARAC;microrregiao;69.0;;;;;baixa
MG;LAMIM;microrregiao;53.0;;;;;baixa
MG;PAULA CANDI DO;microrregiao;;;;;;baixa
MG;PEDRA DO ANTA;microrregiao;31.0;;;;;baixa
MG;PIRANGA;microrregiao;897.0;13.0;31.0;106.0;100.0;baixa
MG;PORTO FIRME;microrregiao;88.0;;;10.0;15.0;baixa
MG;PRESIDENTE BERNARDES;microrregiao;88.0;;;13.0;;baixa
MG;RIO ESPERA;microrregiao;58.0;;;17.0;13.0;baixa
MG;SÃO MIGUEL DO ANTA;microrregiao;20.0;;;;;baixa
MG;SENADOR FIRMINO;microrregiao;34.0;;;;;baixa
MG;SENHORA DE OLIVEIRA;microrregiao;20.0;;;;;baixa
MG;TEIXEIRAS;microrregiao;45.0;;;;;baixa
MG;VIÇOSA;microrregiao;77.0;10.0;;;;baixa
MG;MATA DO MURIAE;mesorregiao;1528.0;60.0;16.0;88.0;45.0;baixa
MG;ANTONIO PRADO DE MINAS;microrregiao;36.0;;;17.0;;baixa
MG;BARÃO DE MONTE ALTO;microrregiao;101.0;;;;;baixa
MG;CARANGOLA;microrregiao;147.0;;;;;baixa
MG;EUGENOPOLIS;microrregiao;140.0;;;14.0;;baixa
MG;FARIA LEMOS;microrregiao;77.0;;;;;baixa
MG;MIRADOURO;microrregiao;153.0;11.0;;;;baixa
MG;MIRAI;microrregiao;162.0;10.0;;;;baixa
MG;MURIAE;microrregiao;403.0;26.0;;13.0;23.0;baixa
MG;PATROCIN(O DO MURIAE;microrregiao;22.0;;;;;baixa
MG;PEDRA DOURADA;microrregiao;38.0;;;;;baixa
MG;SÃO FRANCISCO DO GLORIA;microrregiao;68.0;;;;;baixa
MG;TOMBOS;microrregiao;110.0;;;;;baixa
MG;VIEIRAS;microrregiao;71.0;;;;;baixa
MG;MATA DE UBA;mesorregiao;1174.0;16.0;12.0;119.0;23.0;baixa
MG;ASTOLFO OUTRA;microrregiao;31.0;;;;;baixa
MG;DIVINESIA;microrregiao;34.0;;;;;baixa
MG;GUARANI;microrregiao;49.0;;;;;baixa
MG;GUIDOVAL;microrregiao;16.0;;;;;baixa
MG;GUIRICEMA;microrregiao;76.0;;;10.0;;baixa
MG;PIAU;microrregiao;235.0;;;;;baixa
MG;PIRAUBA;microrregiao;13.0;;;;;baixa
MG;RIO NOVO;microrregiao;95.0;;;;;baixa
MG;RIO POMBA;microrregiao;88.0;;;13.0;;baixa
MG;RODE IRO;microrregiao;;;;;;baixa
MG;SÃO GERALDO;microrregiao;;;;;;baixa
MG;SILVEIRANIA;microrregiao;49.0;;;;;baixa
MG;TABULEIRO;microrregiao;71.0;;;;;baixa
MG;TOCANTINS;microrregiao;51.0;;;;;baixa
MG;MATA DE CATAGUASES;mesorregiao;924.0;;14.0;80.0;13.0;baixa
MG;ALEM PARAIBA;microrregiao;163.0;;;;;baixa
MG;ARGIRITA;microrregiao;68.0;;;;;baixa
MG;CATAGUASES;microrregiao;111.0;;;44.0;;baixa
MG;DONA EUZEBIA;microrregiao;10.0;;;;;baixa
MG;ESTRELA DALVA;microrregiao;45.0;;;;;baixa
MG;ITAMARATI DE MINAS;microrregiao;15.0;;;;;baixa
MG;LARANJAL;microrregiao;27.0;;;;;baixa
MG;LEOPOLDINA zoa;microrregiao;13.0;;;;;baixa
MG;PALMA;microrregiao;46.0;;;;;baixa
MG;PIRAPETINGA;microrregiao;37.0;;;;;baixa
MG;RECREIO;microrregiao;29.0;;;;;baixa
MG;SANTANA DE CATAGUASES;microrregiao;21.0;;;;;baixa
MG;SANTO ANTONIO DO AVENTUREIRO;microrregiao;37.0;;;;;baixa
MG;VOLT A GRANDE;microrregiao;107.0;;;;;baixa
MG;SUDOESTE MINEIRO;mesorregiao;25826.0;763.0;401.0;1809.0;747.0;baixa
MG;PLANALTO OE ARAXA;microrregiao;1141.0;55.0;11.0;35.0;19.0;baixa
MG;ARAXA;municipio;104.0;;;;;baixa
MG;CAMPOS ALTOS;municipio;33.0;;;;;baixa
MG;IBIA;municipio;326.0;13.0;;;;baixa
MG;IRAI OE MINAS;municipio;64.0;;;;;baixa
MG;NOVA PONTE;municipio;33.0;;;;;baixa
MG;PEDRINOPOLIS;municipio;87.0;;;;;baixa
MG;PERDIZES;municipio;232.0;25.0;;;;baixa
MG;PRATINHA;municipio;14.0;;;;;baixa
MG;SACRAMENTO;municipio;135.0;;;11.0;7.0;baixa
MG;SANTA JULIANA;municipio;12.0;;;;;baixa
MG;TAPIRA;municipio;101.0;;;;;baixa
MG;ALTO SÃO FRANCISCO;microrregiao;1757.0;103.0;29.0;157.0;123.0;baixa
MG;ARAUJOS;municipio;;;;;;baixa
MG;ARCOS;municipio;93.0;;;11.0;10.0;baixa
MG;BAMBU(;municipio;188.0;;;18.0;37.0;baixa
MG;BOM DESPACHO;municipio;148.0;;;16.0;;baixa
MG;CONCÊ I ÇÃO DO PARA;municipio;;;;;;baixa
MG;CORREGO CANTA;municipio;134.0;14.0;;20.0;22.0;baixa
MG;DORES DO INDAIA;municipio;129.0;21.0;;10.0;15.0;baixa
MG;OORESOPOL(S;municipio;38.0;;;;;baixa
MG;ESTRELA DO INDAIA;municipio;106.0;19.0;;;2.0;baixa
MG;IGUATAMA;municipio;73.0;;;;;baixa
MG;JAPARAIBA;municipio;;;;;;baixa
MG;LAGOA DA PRATA;municipio;86.0;10.0;;;;baixa
MG;LEANDRO FERREIRA;municipio;15.0;;;;;baixa
MG;MEDEIROS;municipio;50.0;;;;;baixa
MG;MOEMA;municipio;;;;;;baixa
MG;NOVA SERRANA;municipio;13.0;;;;;baixa
MG;PAINS;municipio;42.0;;;;;baixa
MG;PERDIGÃO;municipio;21.0;;;;;baixa
MG;PIMENTA;municipio;14.0;;;;;baixa
MG;PITANGUI;municipio;21.0;;;;;baixa
MG;PIUI;municipio;104.0;;;16.0;;baixa
MG;SANTA ROSA DA SERRA;municipio;12.0;;;;;baixa
MG;SANTO ANTONIO DO MONTE;municipio;71.0;;;;;baixa
MG;SÃO ROQUE DE MINAS;municipio;103.0;;;14.0;;baixa
MG;SERRA DA SAUDADE;municipio;46.0;;;;;baixa
MG;TAP IRAI;municipio;55.0;;;;;baixa
MG;VARGEM BONITA;municipio;34.0;;;12.0;;baixa
MG;FURNAS;microrregiao;3747.0;126.0;52.0;505.0;165.0;baixa
MG;ALFENAS;municipio;174.0;;;16.0;;baixa
MG;ALPINOPOLIS;municipio;72.0;;;;;baixa
MG;ALTEROSA;municipio;66.0;;;;;baixa
MG;AREADO;municipio;86.0;;;;;baixa
MG;BOA ESPERANÇA;municipio;114.0;;;;;baixa
MG;CAMPO DO MEIO;municipio;;;;36.0;;baixa
