_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;confianca
SE;RIACHUELO;municipio;;31.0;;19.0;;12.0;;;baixa
SE;ROSARIO DO CATETE;municipio;;;;;;;;;baixa
SE;SANTA ROSA DE LIMA;municipio;;13.0;;;12.0;15.0;;;baixa
SE;SANTO AMARO DAS BROTAS;municipio;;;;;18.0;21.0;;;baixa
SE;SIRIRI;municipio;;;;;;;;;baixa
SE;AGRESTE DE ITABAIANA;municipio;38.0;104.0;36.0;58.0;10.0;11.0;;;baixa
SE;AGRESTE DE LAGARTO;municipio;179.0;938.0;163.0;141.0;103.0;159.0;17.0;21.0;baixa
SE;SERTÃO DO RIO REAL;municipio;69.0;275.0;66.0;214.0;41.0;62.0;;11.0;baixa
SE;ARACAJU;microrregiao;36.0;135.0;32.0;111.0;44.0;56.0;;;baixa
SE;LITORAL SUL SERGIPANO;municipio;36.0;135.0;32.0;111.0;44.0;56.0;;;baixa
