_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;val_9;val_10;val_11;confianca
SP;AMERICO BRASILIENSE;municipio;;20.0;;;;;11.0;;;;;media
SP;ARARAQUARA;municipio;106.0;415.0;238.0;;333.0;265.0;450.0;191.0;272.0;;;media
SP;BOA ESPERANÇA DO SUL;municipio;55.0;112.0;113.0;;145.0;145.0;270.0;82.0;122.0;;;media
SP;BORBOREMA;municipio;35.0;38.0;112.0;;118.0;414.0;475.0;239.0;298.0;;;media
SP;DESCAL VADO;municipio;73.0;143.0;254.0;;301.0;160.0;313.0;110.0;155.0;;;media
SP;DOBRADA;municipio;;91.0;21.0;;39.0;36.0;66.0;13.0;14.0;;;media
SP;DOURADO;municipio;12.0;18.0;39.0;;43.0;42.0;92.0;47.0;80.0;;;media
SP;IBATE;municipio;27.0;72.0;39.0;;61.0;32.0;83.0;40.0;98.0;;;media
SP;IBITINGA;municipio;57.0;73.0;297.0;;332.0;306.0;417.0;264.0;371.0;;;media
SP;ITAPOLIS;municipio;133.0;175.0;311.0;;360.0;556.0;746.0;423.0;619.0;;;media
SP;MA TÃO;municipio;43.0;138.0;118.0;;152.0;209.0;451.0;80.0;130.0;;;media
SP;NOVA EUROPA;municipio;15.0;101.0;53.0;;101.0;67.0;96.0;53.0;75.0;;;media
SP;RIBEIRÃO BONITO;municipio;48.0;66.0;74.0;;83.0;115.0;173.0;112.0;164.0;;;media
SP;RINCÃO;municipio;58.0;20.0;52.0;43.0;41.0;85.0;31.0;47.0;;;;media
SP;SANTA LUC IA;municipio;17.0;62.0;27.0;;45.0;31.0;50.0;20.0;44.0;;;media
SP;SÂO CARLOS;municipio;113.0;158.0;254.0;;314.0;314.0;634.0;334.0;513.0;;;media
SP;TABATINGA;municipio;37.0;59.0;209.0;;245.0;228.0;282.0;118.0;172.0;;;media
SP;BARIRI;municipio;27.0;36.0;120.0;;135.0;142.0;201.0;267.0;413.0;;;media
SP;BARRA BONITA;municipio;48.0;182.0;61.0;;81.0;44.0;84.0;34.0;45.0;;;media
SP;BOCAINA;municipio;11.0;19.0;61.0;;68.0;10.0;18.0;31.0;49.0;;2.0;media
SP;BORACEIA;municipio;24.0;25.0;32.0;;33.0;16.0;21.0;56.0;72.0;;;media
SP;DOIS CORREGOS;municipio;43.0;152.0;134.0;;181.0;62.0;91.0;154.0;220.0;;;media
SP;IGARAÇU DO TIETE;municipio;29.0;42.0;;;;;;;;;;media
SP;ITAJU;municipio;17.0;21.0;118.0;;130.0;151.0;167.0;154.0;221.0;;;media
SP;ITAPUI;municipio;;11.0;43.0;;44.0;45.0;57.0;72.0;181.0;;;media
SP;MACATUBA;municipio;30.0;228.0;47.0;;94.0;78.0;113.0;39.0;51.0;;;media
SP;MINEIROS DO TIETE;municipio;27.0;56.0;53.0;;58.0;;;81.0;127.0;;;media
SP;PEDERNEIRAS;municipio;62.0;84.0;137.0;;148.0;82.0;108.0;96.0;128.0;;;media
SP;RIO CLARO;microrregiao;277.0;;821.0;;989.0;731.0;1015.0;1470.0;2097.0;;;media
SP;ANALANDIA;municipio;26.0;33.0;78.0;;94.0;41.0;66.0;85.0;124.0;;;media
SP;BROTAS;municipio;54.0;103.0;192.0;;239.0;132.0;209.0;239.0;319.0;;2.0;media
SP;CORUMBAT AI;municipio;19.0;24.0;46.0;;54.0;71.0;89.0;157.0;241.0;;;media
SP;IPEUNA;municipio;22.0;37.0;41.0;;45.0;63.0;84.0;54.0;62.0;;;media
SP;ITIRAPINA;municipio;16.0;30.0;51.0;;61.0;61.0;83.0;135.0;182.0;;;media
SP;RIO CLARO;municipio;67.0;123.0;190.0;;248.0;114.0;151.0;284.0;402.0;;;media
SP;SANTA MARIA DA SERRA;municipio;19.0;21.0;62.0;;65.0;18.0;23.0;81.0;126.0;;;media
SP;SÂO PEDRO;municipio;38.0;;84.0;;97.0;111.0;157.0;207.0;287.0;;2.0;media
SP;TORRINHA;municipio;16.0;19.0;75.0;;86.0;120.0;153.0;228.0;354.0;;;media
SP;CAMPINAS;microrregiao;1132.0;1958.0;836.0;;295.0;1898.0;715.0;1072.0;1509.0;11.0;12.0;media
SP;AMERICANA;municipio;;;23.0;;26.0;14.0;15.0;26.0;35.0;;;media
SP;ARARAS;municipio;117.0;391.0;160.0;;218.0;148.0;221.0;121.0;197.0;;;media
SP;ARTUR NOGUEIRA;municipio;99.0;127.0;228.0;;291.0;389.0;569.0;130.0;158.0;;;media
SP;CAMPINAS;municipio;172.0;262.0;188.0;;238.0;115.0;177.0;97.0;140.0;;;media
SP;CONCHAL;municipio;42.0;52.0;147.0;;173.0;158.0;222.0;75.0;106.0;;;media
SP;COROEIROPOLIS;municipio;71.0;35.0;68.0;29.0;38.0;42.0;26.0;36.0;;;;media
SP;COSMOPOL IS;municipio;42.0;107.0;77.0;;110.0;79.0;152.0;11.0;16.0;;;media
SP;ELIAS FAUSTO;municipio;45.0;117.0;54.0;;109.0;81.0;112.0;27.0;38.0;;;media
SP;INDAIATUBA;municipio;56.0;67.0;124.0;;145.0;41.0;52.0;26.0;39.0;;;media
SP;JAGUARIUNA;municipio;43.0;59.0;91.0;;113.0;80.0;144.0;46.0;72.0;;;media
SP;LIMEIRA;municipio;154.0;223.0;256.0;;278.0;405.0;507.0;151.0;189.0;;;media
SP;MONTE MOR;municipio;70.0;105.0;73.0;109.0;63.0;100.0;82.0;129.0;;;;media
SP;NOVA DOESSA;municipio;15.0;23.0;50.0;60.0;45.0;56.0;47.0;65.0;;;;media
SP;PAULINIA;municipio;35.0;44.0;42.0;57.0;11.0;16.0;38.0;53.0;;;;media
SP;SANTO ANTONIO OE POSSE;municipio;132.0;52.0;74.0;53.0;59.0;139.0;82.0;119.0;;;;media
SP;SUMARE;municipio;57.0;111.0;139.0;158.0;113.0;140.0;56.0;73.0;;;;media
SP;VALINHOS;municipio;70.0;87.0;67.0;77.0;19.0;26.0;15.0;23.0;;;;media
SP;VINHEDO;municipio;21.0;32.0;35.0;36.0;;;16.0;21.0;;;;media
SP;AÇUCAREIRA DE PIRACICABA;microrregiao;673.0;1897.0;624.0;844.0;540.0;857.0;640.0;813.0;;;;media
SP;CAPIVARI;municipio;82.0;238.0;42.0;64.0;12.0;40.0;39.0;60.0;;;;media
SP;CHARQUEADA;municipio;89.0;142.0;53.0;59.0;70.0;94.0;92.0;108.0;;;;media
SP;I RACEMAPOLIS;municipio;15.0;82.0;11.0;43.0;29.0;139.0;;10.0;;;;media
SP;MOMBUCA;municipio;44.0;95.0;32.0;44.0;50.0;67.0;28.0;36.0;;;;media
SP;PIRACICABA;municipio;322.0;768.0;368.0;426.0;316.0;414.0;378.0;458.0;;;;media
SP;RAFARO;municipio;29.0;135.0;;43.0;;;19.0;22.0;;;;media
SP;RIO DAS PEDRAS;municipio;54.0;193.0;43.0;80.0;;13.0;38.0;50.0;;;;media
SP;SANTA BARBARA D' OESTE;municipio;28.0;230.0;54.0;70.0;44.0;74.0;24.0;40.0;;;;media
SP;SANTA GERTRUDES;municipio;10.0;14.0;12.0;15.0;;10.0;17.0;29.0;;;;media
SP;TATUI;microrregiao;429.0;833.0;797.0;931.0;876.0;1080.0;1660.0;2219.0;46.0;56.0;;media
SP;BOITUVA;municipio;44.0;96.0;61.0;72.0;150.0;175.0;113.0;140.0;;;;media
SP;CERQUILHO;municipio;46.0;119.0;66.0;77.0;71.0;86.0;95.0;131.0;;;;media
SP;CESARIO LANGE;municipio;53.0;157.0;34.0;46.0;41.0;61.0;196.0;247.0;;;;media
SP;LARANJAL PAULISTA;municipio;60.0;70.0;174.0;197.0;225.0;270.0;227.0;326.0;11.0;11.0;;media
SP;PEREIRAS;municipio;18.0;19.0;41.0;42.0;31.0;38.0;210.0;301.0;25.0;34.0;;media
SP;PO RANGABA;municipio;19.0;22.0;33.0;36.0;15.0;15.0;228.0;288.0;;;;media
SP;TATUI;municipio;95.0;177.0;245.0;289.0;197.0;257.0;399.0;493.0;;;;media
SP;TIETE;municipio;94.0;173.0;143.0;172.0;146.0;178.0;192.0;293.0;;;;media
SP;SOROCABA;microrregiao;575.0;900.0;976.0;1137.0;969.0;1232.0;1011.0;1357.0;16.0;19.0;;media
SP;ARAÇOIABA DA SERRA;municipio;39.0;49.0;23.0;25.0;98.0;118.0;50.0;58.0;;;;media
SP;CABREUVA;municipio;49.0;74.0;60.0;65.0;37.0;50.0;31.0;48.0;;;;media
SP;CAPELA DO ALTO;municipio;32.0;65.0;57.0;72.0;71.0;98.0;116.0;143.0;;;;media
SP;IPERO;municipio;;16.0;15.0;21.0;64.0;76.0;51.0;68.0;;;;media
SP;MAIRINQUE;municipio;28.0;36.0;62.0;74.0;72.0;105.0;27.0;33.0;;;;media
SP;PORTO FELIZ;municipio;143.0;317.0;192.0;245.0;119.0;130.0;151.0;227.0;;;;media
SP;SAL TO;municipio;14.0;22.0;34.0;40.0;22.0;29.0;16.0;27.0;;;;media
SP;SAL TO OE PIRAPORA;municipio;27.0;31.0;70.0;73.0;158.0;179.0;67.0;83.0;;;;media
SP;SÃO ROQUE;municipio;49.0;56.0;136.0;151.0;46.0;55.0;66.0;91.0;;;;media
SP;SARAPUI;municipio;19.0;22.0;39.0;41.0;46.0;68.0;160.0;194.0;;;;media
SP;SOROCABA;municipio;234.0;87.0;135.0;153.0;112.0;147.0;126.0;153.0;;;;media
SP;VOTORANTIM;municipio;11.0;16.0;29.0;32.0;29.0;37.0;47.0;60.0;;;;media
SP;JUNDIAI;microrregiao;531.0;671.0;576.0;686.0;400.0;615.0;208.0;307.0;;;;media
SP;CAMPO LIMPO PAULISTA;municipio;;;;;;;;;;;;media
SP;ITATIBA;municipio;78.0;93.0;169.0;216.0;185.0;302.0;75.0;121.0;;;;media
SP;ITUPEVA;municipio;63.0;82.0;90.0;100.0;29.0;49.0;34.0;47.0;;;;media
SP;JÃRINU;municipio;55.0;68.0;36.0;37.0;87.0;122.0;11.0;19.0;;;;media
SP;.JUNDIAI;municipio;211.0;280.0;199.0;236.0;61.0;89.0;60.0;79.0;;;;media
SP;LOUVEIRA;municipio;83.0;99.0;64.0;70.0;31.0;33.0;21.0;29.0;;;;media
SP;MORUNGABA;municipio;36.0;41.0;;;;16.0;;;;;;media
SP;VARZEA PAULISTA;municipio;;;10.0;16.0;;;;;;;;media
SP;MANTIQUEIRA PAULISTA;mesorregiao;11045.0;2366.0;3504.0;7177.0;8375.0;6037.0;9287.0;7415.0;10041.0;89.0;109.0;media
SP;PLANALTO OE FRANCA;microrregiao;1382.0;253.0;295.0;816.0;903.0;971.0;1539.0;1472.0;814.0;;10.0;media
SP;CRISTAIS PAULISTA;municipio;162.0;38.0;45.0;73.0;79.0;132.0;244.0;198.0;246.0;;;media
SP;FRANCA;municipio;267.0;61.0;71.0;136.0;151.0;192.0;303.0;262.0;330.0;;;media
SP;ITIRAPUÂ;municipio;54.0;10.0;14.0;39.0;47.0;34.0;53.0;90.0;115.0;;;media
SP;JERIQUARA;municipio;67.0;16.0;18.0;45.0;49.0;43.0;69.0;72.0;83.0;;;media
SP;PATROCINIO PAULISTA;municipio;194.0;20.0;22.0;82.0;85.0;170.0;233.0;320.0;370.0;;;media
SP;PEDREGULHO;municipio;295.0;46.0;52.0;189.0;200.0;188.0;305.0;212.0;263.0;;;media
SP;RESTINGA;municipio;60.0;15.0;17.0;39.0;44.0;46.0;85.0;59.0;93.0;;;media
SP;RIBEIRÃO CORRENTE;municipio;66.0;15.0;17.0;40.0;44.0;34.0;50.0;28.0;29.0;;;media
SP;RIFAINA;municipio;13.0;;;;11.0;;11.0;45.0;67.0;;;media
SP;SÃO JOSE DA BELA VISTA;municipio;204.0;28.0;35.0;164.0;193.0;130.0;186.0;186.0;218.0;;;media
SP;SERRA OE BATATAIS;microrregiao;1440.0;290.0;420.0;974.0;1113.0;779.0;1192.0;1368.0;1778.0;10.0;14.0;media
SP;AL TlNOPOLIS;municipio;207.0;38.0;75.0;62.0;77.0;177.0;256.0;90.0;126.0;;;media
SP;BATATAIS;municipio;421.0;159.0;181.0;314.0;366.0;205.0;368.0;266.0;378.0;;;media
SP;BROOOSQUI;municipio;118.0;21.0;67.0;98.0;113.0;34.0;59.0;130.0;171.0;;;media
SP;CAJURU;municipio;257.0;27.0;44.0;196.0;228.0;1.0;162.0;381.0;512.0;;;media
SP;CASSIA DOS COQUEIROS;municipio;156.0;10.0;12.0;130.0;143.0;70.0;86.0;150.0;190.0;;;media
SP;NUPORANGA;municipio;177.0;25.0;31.0;134.0;144.0;118.0;171.0;79.0;106.0;;;media
SP;SANTO ANTONIO DA ALEGRIA;municipio;104.0;10.0;10.0;40.0;42.0;74.0;90.0;272.0;295.0;;;media
SP;DEPRESSÃO PERIFERICA SETENTRIONAL;microrregiao;2822.0;653.0;1233.0;1586.0;964.0;1996.0;3079.0;1481.0;2095.0;15.0;17.0;media
SP;AGUAI;municipio;249.0;76.0;126.0;196.0;244.0;116.0;201.0;132.0;203.0;;;media
SP;CASA BRANCA;municipio;276.0;71.0;133.0;102.0;141.0;211.0;410.0;177.0;268.0;;;media
SP;LEME;municipio;336.0;105.0;96.0;139.0;173.0;280.0;380.0;98.0;142.0;;;media
SP;MOJI-GUACU;municipio;340.0;97.0;219.0;97.0;257.0;182.0;306.0;231.0;311.0;;;media
SP;MOJI-MIRIM;municipio;459.0;93.0;131.0;260.0;319.0;353.0;474.0;244.0;316.0;;;media
SP;PIRASSUNUNGA;municipio;556.0;103.0;154.0;380.0;438.0;382.0;545.0;188.0;246.0;;;media
SP;PORTO FERREIRA;municipio;156.0;42.0;81.0;76.0;90.0;115.0;178.0;98.0;152.0;;;media
SP;SANTA CRUZ DA CONCEIÇÂO;municipio;120.0;11.0;14.0;27.0;28.0;113.0;155.0;74.0;91.0;;;media
SP;SANTA CRUZ DAS PALMEIRAS;municipio;112.0;29.0;138.0;39.0;79.0;105.0;220.0;75.0;149.0;;;media
SP;TAMBAU;municipio;218.0;26.0;41.0;168.0;195.0;139.0;210.0;164.0;217.0;;;media
SP;ENCOSTA OCID. DA MANTIQ. PAULISTA;microrregiao;2180.0;486.0;682.0;1443.0;1633.0;1138.0;1860.0;1753.0;2524.0;;;media
SP;AGUAS DA PRATA;municipio;60.0;15.0;19.0;39.0;42.0;35.0;43.0;28.0;42.0;;;media
SP;CACONDE;municipio;245.0;32.0;34.0;179.0;193.0;95.0;116.0;286.0;326.0;;;media
SP;OIVINOLANOIA;municipio;210.0;23.0;26.0;170.0;179.0;54.0;66.0;36.0;47.0;;;media
SP;ESPIRITO SANTO DO PINHAL;municipio;207.0;70.0;87.0;143.0;163.0;74.0;119.0;109.0;164.0;;;media
SP;ITOBI;municipio;78.0;18.0;22.0;35.0;42.0;65.0;112.0;62.0;106.0;;;media
SP;MOCOCA;municipio;310.0;58.0;112.0;192.0;212.0;200.0;348.0;323.0;464.0;;;media
SP;SANTO ANTONIO;municipio;135.0;57.0;64.0;48.0;59.0;71.0;99.0;90.0;116.0;;;media
SP;SÃO JOÃO DA BOA VISTA;municipio;285.0;76.0;120.0;180.0;210.0;160.0;238.0;267.0;398.0;;;media
SP;SÃO JOSE DO RIO PARDO;municipio;344.0;65.0;83.0;248.0;289.0;210.0;398.0;224.0;333.0;2.0;2.0;media
SP;SÃO SEBASTIÃO DA GRAMA;municipio;113.0;23.0;35.0;89.0;101.0;50.0;84.0;69.0;108.0;;;media
SP;TAPIRATIBA;municipio;75.0;20.0;45.0;58.0;71.0;36.0;71.0;76.0;104.0;;;media
SP;VARGEM GRANDE DO SUL;municipio;118.0;29.0;35.0;62.0;72.0;88.0;166.0;183.0;316.0;;;media
SP;ESTANCIAS HIDROMINERAIS PAULISTAS;microrregiao;1629.0;331.0;447.0;1201.0;1421.0;508.0;728.0;539.0;745.0;18.0;20.0;media
SP;AGUAS DE LINOOIA;municipio;33.0;;;19.0;21.0;21.0;23.0;11.0;15.0;;;media
SP;AMPARO;municipio;290.0;81.0;104.0;182.0;228.0;160.0;260.0;136.0;195.0;;;media
SP;ITAPIRA;municipio;300.0;71.0;142.0;150.0;243.0;168.0;240.0;150.0;222.0;;;media
SP;LINDOIA;municipio;49.0;;;46.0;50.0;;;31.0;46.0;;;media
SP;MONTE ALEGRE;municipio;126.0;;38.0;55.0;63.0;69.0;76.0;40.0;49.0;;;media
SP;SUDOESTE PAULISTA;mesorregiao;304387010.0;1054618613.0;;2141116600.0;22613.0;35024.0;41760.0;305.0;349.0;;;media
SP;ALTA NORDESTE DE ARAÇATUBA;microrregiao;3165804.0;12001889.0;;22341925.0;726.0;2947.0;3540.0;32.0;36.0;;;media
SP;AMDRADINA;municipio;25951.0;56166.0;;187127.0;165.0;442.0;546.0;;;;;media
SP;ARAÇATUBA;municipio;690163.0;320387.0;;497480.0;649.0;463.0;533.0;;;;;media
SP;BENTO DE ABREU;municipio;7014.0;2030.0;;3462.0;88.0;16.0;23.0;;;;;media
SP;CASTILHO;municipio;15645.0;52110.0;;124101.0;152.0;230.0;265.0;;;;;media
SP;GUARAÇAI;municipio;27985.0;105112.0;;133173.0;217.0;136.0;158.0;;;;;media
SP;GUARARAPES;municipio;29368.0;144151.0;;179206.0;288.0;224.0;275.0;;;;;media
SP;ITAPURA;municipio;31.0;1016.0;;1621.0;25.0;39.0;46.0;;;;;media
SP;LAVINIA;municipio;14442.0;4375.0;;92102.0;136.0;105.0;122.0;;;;;media
SP;MIRANDOPOLIS;municipio;44190.0;107303.0;;340274.0;416.0;265.0;311.0;;;;;media
SP;MURUT I NGA DO SUL;municipio;10331.0;3457.0;;6172.0;94.0;247.0;311.0;;;;;media
SP;NOVA INOEPENOENCIA;municipio;6921.0;2757.0;;64.0;15.0;77.0;94.0;;;;;media
SP;RUBIACEA;municipio;8622.0;3244.0;;5072.0;105.0;85.0;103.0;;;;;media
SP;SUO MENUCCI;municipio;9822.0;8065.0;;7050.0;78.0;209.0;249.0;;;;;media
SP;VALPARAISO;municipio;13352.0;6588.0;;10945.0;65.0;132.0;177.0;;;;;media
SP;NOVA ALTA PAULISTA;microrregiao;3113781.0;9211888.0;;20151373.0;1814.0;7748.0;8310.0;24.0;25.0;;;media
SP;AOAMANTINA;municipio;28067.0;74149.0;;158175.0;192.0;511.0;532.0;;;;;media
SP;DRACENA;municipio;21726.0;30168.0;;16963.0;87.0;558.0;599.0;;;;;media
SP;FLORA RICA;municipio;5420.0;2331.0;;3315.0;18.0;75.0;82.0;;;;;media
SP;INUBIA PAULISTA;municipio;2814.0;2012.0;;1416.0;31.0;76.0;85.0;;;;;media
SP;JUNOUEIROPOLIS;municipio;27355.0;62176.0;;18383.0;119.0;915.0;960.0;;;;;media
SP;LUCELIA;municipio;16646.0;5485.0;;8885.0;107.0;406.0;440.0;;;;;media
SP;MARIAPOLIS;municipio;14824.0;2477.0;;7792.0;98.0;207.0;226.0;;;;;media
SP;MONTE CASTELO;municipio;11135.0;3763.0;;7054.0;71.0;432.0;474.0;;;;;media
SP;NOVA GUATAPORANGA;municipio;15.0;14.0;;14.0;;125.0;130.0;;;;;media
SP;OSVALDO CRUZ;municipio;20050.0;81114.0;;129105.0;166.0;414.0;458.0;;;;;media
SP;OURO VERDE;municipio;11028.0;2978.0;;7932.0;37.0;278.0;297.0;;;;;media
SP;PACAEMBU;municipio;24465.0;69150.0;;16498.0;109.0;385.0;409.0;;;;;media
SP;PAt(ORAMA;municipio;5714.0;1727.0;;3040.0;50.0;133.0;155.0;;;;;media
SP;PARAPUÃ;municipio;13852.0;6885.0;;9061.0;100.0;226.0;251.0;;;;;media
SP;PAULICEIA;municipio;82.0;67.0;;7636.0;42.0;38.0;43.0;;;;;media
SP;RINOPOLIS;municipio;17838.0;5486.0;;9097.0;145.0;561.0;599.0;;;;;media
SP;SAGRES;municipio;48.0;19.0;;2131.0;37.0;131.0;144.0;;;;;media
SP;SALMOURÃO;municipio;7515.0;2326.0;;2866.0;85.0;171.0;182.0;;;;;media
SP;SANTA MERCEDES;municipio;4015.0;1528.0;;31.0;;156.0;176.0;;;;;media
SP;SÃO JOÃO;municipio;8017.0;2059.0;;6419.0;21.0;254.0;264.0;;;;;media
SP;TUPI PAULISTA;municipio;14846.0;4891.0;;9628.0;41.0;674.0;719.0;;;;;media
SP;MESORREGIÔES, MICRORREGIÔES;microrregiao;;;;;;;;;;;;media
SP;MUNICIP(OS;municipio;;;;;;;;;;;;media
SP;POMPEIA;microrregiao;52153.0;;17594.0;138.0;47.0;53.0;;;;;;media
SP;QUEIROZ;microrregiao;10.0;;10.0;12.0;;;;;;;;media
SP;QUINTANA;microrregiao;4422.0;;2634.0;63.0;46.0;53.0;;;;;;media
SP;TUPÃ;microrregiao;162222.0;;243200.0;277.0;561.0;638.0;;;;;;media
SP;UBIRAJARA;microrregiao;1325.0;;2775.0;93.0;217.0;253.0;;;;;;media
SP;VERA CRUZ;microrregiao;3076.0;;8184.0;126.0;107.0;131.0;;;;;;media
SP;ALTA SOROCABANA DE PRES. PRUDENTE;mesorregiao;15023655.0;;40252584.0;3284.0;4614.0;5117.0;114.0;138.0;;;;media
SP;ALFREDO MARCONDES;microrregiao;1081.0;;8129.0;30.0;127.0;134.0;;;;;;media
SP;ALVARES MACHADO;microrregiao;53273.0;;299175.0;193.0;338.0;367.0;;;;;;media
SP;ANHUMAS;microrregiao;39135.0;;15360.0;68.0;122.0;131.0;;;;;;media
SP;CAI ABU;microrregiao;1760.0;;7042.0;65.0;117.0;124.0;;;;;;media
SP;CAIUA;microrregiao;2595.0;;9781.0;114.0;96.0;102.0;;;;;;media
SP;ESTRELA DO NORTE;microrregiao;1246.0;;4839.0;47.0;93.0;96.0;;;;;;media
SP;IEPE;microrregiao;81198.0;;21517.0;26.0;82.0;96.0;;;;;;media
SP;INDIANA;microrregiao;1667.0;;7024.0;29.0;105.0;111.0;;;;;;media
SP;JOÃO RAMALHO;microrregiao;43129.0;;13412.0;19.0;64.0;73.0;;;;;;media
SP;MARABA PAULISTA;microrregiao;57121.0;;132121.0;169.0;65.0;76.0;2.0;;;;;media
SP;MARTINOPOLIS;microrregiao;94339.0;;367190.0;247.0;282.0;315.0;;;;;;media
SP;MIRANTE DO PARANAPANEMA;microrregiao;75197.0;;209158.0;209.0;380.0;405.0;;;;;;media
SP;NARANDIBA;microrregiao;3337.0;;4554.0;77.0;60.0;65.0;;;;;;media
SP;PIQUEROBI;microrregiao;3063.0;;6595.0;124.0;110.0;127.0;;;;;;media
SP;PIRAPOZINHO;microrregiao;3884.0;;9369.0;105.0;149.0;179.0;;;;;;media
SP;PRESIDENTE BERNARDES;microrregiao;80184.0;;194256.0;314.0;370.0;402.0;;;;;;media
SP;PRESIDENTE EPITACIO;microrregiao;8678.0;;89155.0;220.0;167.0;174.0;39.0;44.0;;;;media
SP;PRESIDENTE PRUDENTE;microrregiao;100254.0;;277184.0;220.0;368.0;405.0;;;;;;media
SP;PRESIDENTE VENCESLAU;microrregiao;79134.0;;145109.0;156.0;128.0;142.0;;;;;;media
SP;RANCHARIA;microrregiao;122292.0;;333113.0;139.0;154.0;190.0;20.0;22.0;;;;media
SP;REGENTE FEIJO;microrregiao;58133.0;;15155.0;83.0;185.0;213.0;;;;;;media
SP;SANDOVALINA;microrregiao;2235.0;;3857.0;66.0;44.0;47.0;;;;;;media
SP;SANTO ANASTACIO;microrregiao;77251.0;;264208.0;238.0;320.0;378.0;;;;;;media
SP;SANTO EXPEDITO;microrregiao;28.0;;2918.0;21.0;80.0;83.0;;;;;;media
SP;TACIBA;microrregiao;60123.0;;12876.0;84.0;134.0;148.0;;;;;;media
SP;TARABAI;microrregiao;1946.0;;5332.0;40.0;85.0;94.0;;;;;;media
SP;TEODORO SAMPAIO;microrregiao;171172.0;;246125.0;181.0;389.0;440.0;38.0;51.0;;;;media
SP;ALTA SOROCABANA DE ASSIS;mesorregiao;16201913.0;;23231499.0;1970.0;1966.0;2383.0;;;;;;media
SP;ASSIS;microrregiao;292170.0;;26747.0;103.0;189.0;262.0;;;;;;media
SP;BORA;microrregiao;7821.0;;3313.0;21.0;30.0;34.0;;;;;;media
SP;CAMPOS NOVOS PAULISTA;microrregiao;2456.0;;58114.0;127.0;92.0;108.0;;;;;;media
SP;CANDIDO MOTA;microrregiao;205367.0;;416212.0;254.0;242.0;298.0;;;;;;media
SP;CRUZALIA;microrregiao;126177.0;;198109.0;141.0;;;;;;;;media
SP;ECHAPORÂ;microrregiao;5462.0;;7779.0;143.0;144.0;167.0;;;;;;media
SP;FLORINIA;microrregiao;74111.0;;13949.0;61.0;;;;;;;;media
SP;IBIRAREMA;microrregiao;4123.0;;2794.0;111.0;136.0;159.0;;;;;;media
SP;LUTECIA;microrregiao;2288.0;;9670.0;90.0;110.0;135.0;;;;;;media
SP;MARACAI;microrregiao;242224.0;;281158.0;188.0;66.0;80.0;;;;;;media
SP;OSCAR BRESSANE;microrregiao;79.0;;8123.0;36.0;90.0;94.0;;;;;;media
SP;PALMITAL;microrregiao;134148.0;;185257.0;310.0;354.0;421.0;2.0;;;;;media
SP;PARAGUAÇU PAULISTA;microrregiao;185253.0;;288148.0;216.0;307.0;376.0;;;;;;media
SP;PLATINA;microrregiao;2566.0;;7365.0;78.0;94.0;110.0;;;;;;media
SP;QUATA;microrregiao;10968.0;;10461.0;91.0;102.0;128.0;;;;;;media
SP;OURINHOS;mesorregiao;9381281.0;;1584262.0;1685.0;2931.0;4179.0;14.0;15.0;;;;media
SP;BERNARDINO OE CAMPOS;microrregiao;2297.0;;10937.0;42.0;161.0;223.0;;;;;;media
SP;CHAVANTES;microrregiao;7549.0;;7740.0;87.0;60.0;136.0;;;;;;media
SP;FARTURA;microrregiao;4779.0;;9163.0;78.0;404.0;669.0;;2.0;;;;media
SP;IPAUÇU;microrregiao;4926.0;;2928.0;44.0;52.0;93.0;;;;;;media
SP;SERRA DE BOTUCATU;microrregiao;3108.0;678.0;911.0;2112.0;2456.0;1451.0;1918.0;3118.0;4002.0;36.0;41.0;media
SP;AGUAS DE SANTA BARBARA;municipio;138.0;27.0;36.0;68.0;80.0;105.0;143.0;165.0;239.0;;;media
SP;ANHEMBI;municipio;48.0;13.0;15.0;42.0;53.0;11.0;13.0;125.0;149.0;;;media
SP;ARANDU;municipio;116.0;37.0;46.0;85.0;90.0;12.0;15.0;68.0;94.0;;;media
SP;AREIOPOLIS;municipio;29.0;;;17.0;18.0;15.0;18.0;22.0;29.0;;;media
SP;AVARE;municipio;330.0;120.0;142.0;183.0;233.0;106.0;151.0;318.0;396.0;;;media
SP;BOFETE;municipio;136.0;;10.0;124.0;128.0;16.0;16.0;116.0;142.0;;;media
SP;BOTUCATU;municipio;445.0;86.0;102.0;348.0;386.0;132.0;179.0;459.0;546.0;;;media
SP;CERQUEIRA CESAR;municipio;164.0;38.0;51.0;100.0;107.0;118.0;149.0;248.0;337.0;;;media
SP;CONCHAS;municipio;139.0;24.0;26.0;106.0;114.0;41.0;56.0;299.0;441.0;;;media
SP;CORONEL MACEDO;municipio;185.0;36.0;38.0;94.0;108.0;138.0;153.0;102.0;118.0;;;media
SP;ITAI;municipio;357.0;114.0;140.0;241.0;265.0;129.0;170.0;287.0;342.0;2.0;;media
SP;ITATINGA;municipio;114.0;16.0;77.0;86.0;106.0;87.0;124.0;137.0;211.0;;;media
SP;PARANAPANEMA;municipio;270.0;59.0;89.0;196.0;258.0;158.0;233.0;140.0;188.0;12.0;12.0;media
SP;PAROINHO;municipio;62.0;14.0;19.0;39.0;46.0;33.0;44.0;77.0;96.0;;;media
SP;SÃO MANUEL;municipio;182.0;47.0;127.0;106.0;155.0;128.0;209.0;226.0;306.0;;;media
SP;TAOUARITUBA;municipio;393.0;29.0;34.0;277.0;309.0;222.0;245.0;329.0;368.0;;;media
