_uf;_label;_level;inform_bens;valor_bens_mil_cr;inform_investimentos;valor_investimentos_mil_cr;inform_financiamentos;valor_financiamentos_mil_cr;confianca
PR;CLEVELANDIA;municipio;;554852.0;448.0;13578.0;373.0;5703.0;media
PR;CRUZ MACHADO;municipio;;446422.0;1595.0;10002.0;260.0;896.0;media
PR;GENERAL CARNEIRO;municipio;;372633.0;254.0;11096.0;60.0;944.0;media
PR;MANGUEIRINHA;municipio;;1167253.0;1485.0;42919.0;801.0;28358.0;media
PR;PALMAS;municipio;;1527831.0;478.0;19062.0;140.0;13556.0;media
PR;PAULA FREITAS;municipio;;220559.0;440.0;5439.0;158.0;1744.0;media
PR;PAULO FRONTIN;municipio;;195399.0;616.0;5522.0;342.0;3733.0;media
PR;PORTO VITORIA;municipio;;96962.0;202.0;2555.0;33.0;210.0;media
PR;UNIÃO DA VITORIA;municipio;;226409.0;422.0;1288.0;80.0;637.0;media
PR;OESTE PARANAENSE;mesorregiao;;102294238.0;96998.0;2225427.0;61418.0;1603991.0;media
PR;CANO IDO OE ABREU;municipio;;796309.0;1910.0;18377.0;460.0;2658.0;media
PR;IPIRANGA;municipio;1506.0;470846.0;536.0;453.0;8508.0;;media
PR;ARARUNA;municipio;1366.0;820512.0;695.0;12927.0;352.0;7836.0;media
PR;BARBOSA FERRAZ;municipio;3220.0;1412036.0;1037.0;19198.0;425.0;9320.0;media
PR;BOA ESPERANÇA;municipio;890.0;682884.0;320.0;19333.0;588.0;24689.0;media
PR;CAMPINA DA LAGOA;municipio;2264.0;1359760.0;958.0;36622.0;942.0;24500.0;media
PR;CAMPO MOURÃO;municipio;2556.0;3379961.0;1124.0;99832.0;1082.0;88797.0;media
PR;ENGENHEIRO BELTRÃO;municipio;1252.0;1657604.0;371.0;23173.0;537.0;15870.0;media
PR;FENIX;municipio;668.0;620478.0;178.0;9699.0;357.0;12018.0;media
PR;GOIO-ERE;municipio;2711.0;2371813.0;1101.0;58262.0;1560.0;60841.0;media
PR;IRETAMA;municipio;2902.0;653731.0;1004.0;16904.0;483.0;3648.0;media
PR;JANIOPOLIS;municipio;1349.0;685908.0;565.0;11844.0;674.0;13727.0;media
PR;JURANDA;municipio;803.0;582826.0;271.0;19036.0;571.0;26720.0;media
PR;MAMBORE;municipio;1342.0;1432336.0;587.0;48305.0;752.0;45342.0;media
PR;MARILUZ;municipio;560.0;856896.0;177.0;11416.0;211.0;11151.0;media
PR;MOREIRA SALES;municipio;1738.0;1114534.0;720.0;14412.0;450.0;5537.0;media
PR;NOVA CANTU;municipio;1777.0;581474.0;293.0;7522.0;653.0;;media
PR;PEABIRU;municipio;1010.0;973057.0;300.0;15343.0;422.0;17880.0;media
PR;QUINTA DO SOL;municipio;377.0;1020519.0;158.0;16267.0;202.0;11839.0;media
PR;RONCADOR;municipio;2967.0;922847.0;982.0;9636.0;477.0;6282.0;media
PR;UBIRATÃ;municipio;2705.0;1547362.0;618.0;33437.0;1593.0;46289.0;media
PR;PITANGA;microrregiao;20027.0;4920618.0;7603.0;100137.0;2201.0;28368.0;media
PR;AL TAMIRA DO PARANA;municipio;1296.0;331800.0;420.0;5809.0;302.0;1411.0;media
PR;MANOEL RIBAS;municipio;1581.0;822071.0;819.0;16842.0;345.0;7145.0;media
PR;PALMITAL;municipio;3678.0;1005042.0;1217.0;18342.0;411.0;2924.0;media
PR;PITANGA;municipio;13472.0;2761704.0;5147.0;59143.0;1143.0;16887.0;media
PR;EXTREMO OESTE PARANAENSE;microrregiao;70074.0;45864052.0;29714.0;982349.0;28561.0;785422.0;media
PR;ASSIS CHATEAUBRIANO;municipio;4081.0;3952685.0;1203.0;70253.0;3143.0;103080.0;media
PR;BOA VISTA DA APARECIDA;municipio;828.0;325265.0;882.0;5946.0;261.0;2362.0;media
PR;BRAGANEY;municipio;1286.0;618162.0;372.0;10787.0;378.0;9736.0;media
PR;CAFELANOIA;municipio;759.0;862461.0;352.0;17057.0;476.0;19062.0;media
PR;CAPITÃO LEONIOAS MARQUES;municipio;2779.0;697972.0;1264.0;19039.0;580.0;7273.0;media
PR;CASCAVEL;municipio;4601.0;4182840.0;1971.0;79849.0;1239.0;64881.0;media
PR;CATANDUVAS;municipio;1477.0;733177.0;802.0;24514.0;377.0;9246.0;media
PR;CEU AZUL;municipio;1045.0;745575.0;547.0;15475.0;450.0;11983.0;media
PR;CORdELIA;municipio;2168.0;1481554.0;752.0;23850.0;868.0;29047.0;media
PR;FORMOSA;municipio;2477.0;1114645.0;1128.0;22486.0;1063.0;21921.0;media
PR;FOZ DO IGUAÇU;municipio;1329.0;618131.0;267.0;4807.0;142.0;3964.0;media
PR;GUAIRA;municipio;1418.0;1084569.0;557.0;26407.0;872.0;27178.0;media
PR;GUARANI AÇU;municipio;4547.0;1316993.0;1873.0;29798.0;785.0;14139.0;media
PR;JESUITAS;municipio;1867.0;896628.0;863.0;13629.0;654.0;11472.0;media
PR;MARECHAL CANO IDO RONOON;municipio;5457.0;3420987.0;1911.0;56466.0;2087.0;36420.0;media
PR;MATELANOIA;municipio;2777.0;1516646.0;1358.0;37263.0;936.0;15386.0;media
PR;MEDIANEIRA;municipio;2398.0;1435231.0;1169.0;28414.0;1038.0;18226.0;media
PR;MISSAL;municipio;1560.0;761504.0;934.0;25500.0;588.0;521.0;media
PR;NOVA AURORA;municipio;1788.0;1389834.0;729.0;34246.0;1101.0;33169.0;media
PR;NOVA SANTA ROSA;municipio;1290.0;715689.0;456.0;13604.0;449.0;6965.0;media
PR;PALOTINA;municipio;2993.0;3756720.0;1592.0;97794.0;2008.0;76195.0;media
PR;SANTA HELENA;municipio;3170.0;1487494.0;1564.0;41989.0;1431.0;24352.0;media
PR;SANTA TEREZINHA DE ITAIPU;municipio;629.0;708740.0;166.0;16125.0;264.0;10286.0;media
PR;SÃO MIGUEL;municipio;2948.0;2275460.0;1241.0;56458.0;1618.0;39511.0;media
PR;TERRA ROXA;municipio;2535.0;2288072.0;1056.0;41134.0;1354.0;49115.0;media
PR;TOLEDO;municipio;5936.0;5414296.0;2919.0;114126.0;2577.0;89811.0;media
PR;TRES BARRAS DO PARANA;municipio;2611.0;611720.0;977.0;16334.0;443.0;7177.0;media
PR;TUPÃSSI;municipio;1244.0;844754.0;384.0;21826.0;857.0;24082.0;media
PR;VERA CRUZ DO CES TE;municipio;1076.0;606235.0;425.0;17159.0;522.0;11846.0;media
PR;SUDOESTE PARANAENSE;microrregiao;57338.0;14921540.0;32809.0;409454.0;14016.0;;media
PR;AMPERE;municipio;;397933.0;1120.0;10449.0;419.0;4237.0;media
PR;BARRACÃO;municipio;;326648.0;1458.0;6746.0;336.0;1823.0;media
PR;CAPANEMA;municipio;;866980.0;1738.0;21088.0;720.0;10363.0;media
PR;CHOPINZINHO;municipio;;968038.0;1948.0;20498.0;832.0;10494.0;media
PR;CORONEL VIVIDA;municipio;;725387.0;1699.0;19753.0;797.0;12764.0;media
PR;DOIS VIZINHOS;municipio;;1071306.0;2551.0;32243.0;987.0;12710.0;media
PR;ENEAS MARQUES;municipio;;433831.0;1206.0;13976.0;505.0;3839.0;media
PR;FRANCISCO BELTRÃO;municipio;;910295.0;1883.0;24335.0;601.0;11180.0;media
PR;ITAPEJARA D'OESTE;municipio;;310398.0;834.0;9499.0;509.0;7196.0;media
PR;MARIOPOLIS;municipio;;339467.0;402.0;9529.0;267.0;4870.0;media
PR;MARMELEIRO;municipio;;466958.0;1090.0;11784.0;305.0;3681.0;media
PR;NOVA PRATA DO IGUAÇU;municipio;;632356.0;1259.0;21100.0;514.0;10832.0;media
PR;PATO BRANCO;municipio;;1048609.0;1213.0;24296.0;906.0;16835.0;media
PR;PEROLA D'OESTE;municipio;;566724.0;1520.0;17828.0;686.0;10123.0;media
PR;PLANALTO;municipio;;607122.0;1457.0;16099.0;561.0;5462.0;media
PR;PRANCHITA;municipio;;382414.0;753.0;11927.0;422.0;9663.0;media
PR;REALEZA;municipio;;658571.0;834.0;1846.0;413.0;9042.0;media
PR;RENASCENÇA;municipio;;573932.0;417.0;9798.0;299.0;6983.0;media
PR;SALGADO FILHO;municipio;;387562.0;1765.0;9622.0;425.0;2461.0;media
PR;SAL TO DO LONTRA;municipio;;450333.0;1382.0;15902.0;574.0;7227.0;media
PR;SANTA IZABEL DO OESTE;municipio;;493459.0;1172.0;19723.0;487.0;7976.0;media
PR;SANTO ANTONIO DO SUDOESTE;municipio;;507545.0;1588.0;21214.0;601.0;6131.0;media
PR;SÃO JOÃO;municipio;;486113.0;1131.0;14003.0;538.0;6391.0;media
PR;SÃO JORGE D I OESTE;municipio;;483017.0;992.0;9488.0;440.0;2655.0;media
PR;VERE;municipio;;455567.0;1064.0;13922.0;585.0;9246.0;media
PR;VITORINO;municipio;;366964.0;333.0;6473.0;287.0;3606.0;media
PR;CAMPOS DE GUARAPUAVA;microrregiao;;10167122.0;9320.0;157514.0;2331.0;106717.0;media
PR;CANTAGALO;municipio;;715475.0;1185.0;13939.0;238.0;2867.0;media
PR;GUARAPUAVA;municipio;;4070274.0;1882.0;54854.0;635.0;61126.0;media
PR;INACIO MARTINS;municipio;;547763.0;201.0;8838.0;32.0;179.0;media
PR;LARANJEIRAS DO SUL;municipio;;2017587.0;2603.0;33608.0;753.0;14454.0;media
PR;PINHÃO;municipio;;1529518.0;1160.0;14121.0;191.0;20426.0;media
PR;QUEDAS;municipio;;861932.0;1609.0;23270.0;410.0;6245.0;media
PR;TURVO;municipio;1494.0;424569.0;680.0;72.0;1417.0;;media
PR;NORTE PARANAENSE;mesorregiao;;137295388.0;55239.0;2175189.0;44982.0;1184324.0;media
PR;NORTE VELHO DE JACAREZINHO;microrregiao;;20047760.0;5505.0;240169.0;6702.0;203508.0;media
PR;ABATIA;municipio;;572061.0;434.0;7190.0;463.0;4771.0;media
PR;ANOIRA;municipio;;901172.0;194.0;9436.0;405.0;12247.0;media
PR;BANDEIRANTES;municipio;;1346124.0;638.0;11839.0;948.0;12353.0;media
PR;BARRA CO JACARE;municipio;;385797.0;241.0;5534.0;350.0;5433.0;media
PR;CAMBARA;municipio;;1289815.0;289.0;16799.0;603.0;20079.0;media
PR;CONGONHINHAS;municipio;962.0;871930.0;14680.0;206.0;;;media
PR;CORNELIO PROCOPIO;municipio;;1682875.0;269.0;25335.0;326.0;16272.0;media
PR;I T AMBARACA;municipio;;675045.0;147.0;4920.0;413.0;11729.0;media
PR;JACAREZINHO;municipio;;1441.0;304.0;12422.0;204.0;13520.0;media
PR;JUNDIAI DO SUL;municipio;;495767.0;127.0;9633.0;55.0;2632.0;media
PR;LEOPOLIS;municipio;506.0;997296.0;18259.0;291.0;17691.0;;media
PR;NOVA AMERICA DA COLINA;municipio;;305717.0;102.0;1724.0;191.0;3023.0;media
PR;NOVA FATIMA;municipio;;471118.0;68.0;6684.0;111.0;6836.0;media
PR;RIBEIRÃO CLARO;municipio;;1225752.0;451.0;13403.0;152.0;3481.0;media
PR;RIBEIRÃO DO PINHAL;municipio;721.0;734529.0;289.0;280.0;6289.0;;media
PR;SANTA AMELIA;municipio;;220880.0;115.0;2134.0;248.0;350.0;media
PR;SANTA MARIANA;municipio;;2934823.0;91.0;8340.0;363.0;23626.0;media
PR;SANTO ANTONIO DA PLATINA;municipio;;2028708.0;802.0;29229.0;653.0;10470.0;media
PR;SANTO ANTONIO DO PARA ISO;municipio;;311387.0;109.0;2822.0;211.0;4133.0;media
PR;NORTE NOVO OE LONDRINA;microrregiao;19630.0;32471620.0;8031.0;438358.0;8114.0;315979.0;media
PR;ALVORADA;municipio;584.0;1402680.0;207.0;16728.0;382.0;20978.0;media
PR;ARAPONGAS;municipio;1270.0;1303458.0;581.0;21023.0;421.0;15030.0;media
PR;ASTORGA;municipio;1026.0;1185117.0;477.0;20072.0;445.0;12747.0;media
PR;BELA VISTA DO PARA ISO;municipio;406.0;951125.0;189.0;24207.0;282.0;16693.0;media
PR;CAFEARA;municipio;276.0;465490.0;127.0;5797.0;119.0;4657.0;media
PR;CAMBE;municipio;906.0;2231856.0;417.0;28090.0;310.0;28360.0;media
PR;CENTENAR( O DO SUL;municipio;617.0;1078055.0;275.0;15422.0;284.0;8486.0;media
PR;COLORADO;municipio;648.0;924055.0;220.0;12193.0;127.0;10220.0;media
PR;FLORESTOPOLIS;municipio;149.0;715504.0;83.0;7016.0;80.0;8091.0;media
PR;FLORIDA;municipio;120.0;141469.0;36.0;2356.0;65.0;859.0;media
PR;GUARACI;municipio;307.0;384937.0;145.0;735.0;94.0;2954.0;media
PR;IBIPORÂ;municipio;868.0;1074868.0;177.0;9317.0;464.0;14437.0;media
PR;IGUARAÇU;municipio;487.0;863277.0;207.0;18496.0;240.0;9206.0;media
PR;ITAGUAJE;municipio;313.0;383979.0;133.0;5113.0;134.0;2941.0;media
PR;JAGUAPITÂ;municipio;563.0;1352694.0;273.0;15356.0;214.0;5956.0;media
PR;LOBATO;municipio;319.0;549421.0;134.0;7184.0;167.0;3125.0;media
PR;LONDRINA;municipio;4151.0;6244711.0;1612.0;63666.0;929.0;37835.0;media
PR;LUPIONOPOLIS;municipio;277.0;213749.0;126.0;6975.0;106.0;2785.0;media
PR;MIRASELVA;municipio;305.0;602117.0;192.0;10282.0;147.0;7154.0;media
PR;MUNHOZ OE MELO;municipio;507.0;366229.0;215.0;3590.0;269.0;;media
PR;NOSSA SENHORA DAS GRAÇAS;municipio;401.0;564418.0;161.0;6348.0;121.0;2352.0;media
PR;PORECATU;municipio;157.0;1084652.0;43.0;2763.0;51.0;4004.0;media
PR;PRIMEIRO DE MAIO;municipio;989.0;1471305.0;364.0;40973.0;717.0;27435.0;media
PR;ROLANDIA;municipio;1388.0;2185132.0;494.0;22869.0;599.0;22489.0;media
PR;SABAUDIA;municipio;625.0;487072.0;328.0;9295.0;262.0;4843.0;media
PR;SANTA FE;municipio;508.0;712406.0;241.0;10247.0;249.0;3575.0;media
PR;SANTA INES;municipio;157.0;275839.0;64.0;4393.0;84.0;2238.0;media
PR;SANTO INACIO;municipio;440.0;466164.0;123.0;8126.0;194.0;3483.0;media
PR;SERTANOPOLIS;municipio;866.0;2789824.0;387.0;33090.0;618.0;30229.0;media
PR;NORTE NOVO DE MARINGA;microrregiao;9906.0;13041006.0;3641.0;208050.0;5405.0;192682.0;media
PR;ATALAIA;municipio;444.0;161.0;5631.0;253.0;2859.0;;media
PR;DOUTOR CAMARGO;municipio;769.0;406057.0;157.0;4186.0;424.0;4082.0;media
PR;FLORAI;municipio;420.0;616178.0;174.0;8194.0;236.0;6787.0;media
PR;FLORESTA;municipio;410.0;511966.0;161.0;10657.0;309.0;12170.0;media
PR;ITAMBE;municipio;402.0;621820.0;166.0;19204.0;324.0;22431.0;media
PR;IVATUBA;municipio;207.0;448811.0;87.0;8110.0;168.0;9561.0;media
PR;MANDAGUAÇU;municipio;661.0;1241126.0;327.0;10669.0;301.0;9724.0;media
PR;MANDAGUARI;municipio;1116.0;1111030.0;466.0;25478.0;251.0;3835.0;media
PR;MARIALVA;municipio;1294.0;1757861.0;437.0;23327.0;776.0;29521.0;media
PR;MARINGA;municipio;1394.0;96.0;561.0;21312.0;646.0;20490.0;media
PR;OURIZONA;municipio;398.0;530582.0;142.0;9439.0;257.0;10439.0;media
PR;PAIÇANDU;municipio;614.0;674890.0;113.0;6189.0;365.0;10239.0;media
PR;SÃO CARLOS DO;municipio;495.0;547450.0;191.0;12718.0;284.0;7327.0;media
PR;SÃO JORGE;municipio;732.0;1158104.0;265.0;32310.0;565.0;35846.0;media
PR;SARANDI;municipio;342.0;409083.0;147.0;7476.0;180.0;6539.0;media
PR;UNIFLOR;municipio;208.0;206202.0;86.0;3142.0;66.0;824.0;media
PR;NORTE NOVISSIMO DE PARANAVAI;microrregiao;16628.0;21087042.0;7144.0;386691.0;5003.0;101928.0;media
PR;ALTO PARANA;municipio;935.0;837022.0;449.0;193.0;3729.0;;media
PR;AMAPORÃ;municipio;339.0;653774.0;116.0;7675.0;88.0;2416.0;media
PR;CRUZEIRO DO SUL;municipio;368.0;596921.0;182.0;13341.0;110.0;4611.0;media
PR;DIAMANTE;municipio;482.0;448810.0;130.0;6924.0;185.0;2294.0;media
PR;GUAIRAÇA;municipio;434.0;999548.0;194.0;14938.0;144.0;8459.0;media
PR;INAJA;municipio;144.0;278141.0;63.0;7024.0;25.0;473.0;media
PR;ITAUNA DO SUL;municipio;426.0;358731.0;140.0;4577.0;159.0;307.0;media
PR;JARDIM OLINDA;municipio;41.0;170086.0;20.0;1133.0;18.0;845.0;media
PR;LOANOA;municipio;913.0;1720756.0;572.0;33919.0;250.0;5441.0;media
PR;MARILENA;municipio;770.0;526986.0;220.0;17514.0;314.0;2411.0;media
PR;MIRADOR;municipio;255.0;403533.0;75.0;4729.0;75.0;2082.0;media
PR;NOVA ALIANÇA DO IVAI;municipio;136.0;213915.0;54.0;3118.0;33.0;701.0;media
PR;NOVA ESPERANÇA;municipio;1356.0;1095334.0;726.0;20806.0;295.0;5928.0;media
PR;NOVA LONDRINA;municipio;413.0;802529.0;214.0;14228.0;4859.0;;media
PR;PARAISO DO NORTE;municipio;512.0;459567.0;152.0;6257.0;264.0;5352.0;media
PR;PARANACITY;municipio;414.0;672196.0;195.0;14500.0;158.0;5178.0;media
PR;PARANAPOEMA;municipio;123.0;199537.0;32.0;6026.0;59.0;3228.0;media
PR;PARANAYAI;municipio;1555.0;2437619.0;639.0;39166.0;274.0;6321.0;media
PR;PLANAL TINA;municipio;507.0;529378.0;211.0;10250.0;137.0;1809.0;media
PR;PORTO RICO;municipio;383.0;349696.0;186.0;7942.0;1671.0;;media
PR;PRESIDENTE CASTELO BRANCO;municipio;291.0;424148.0;175.0;12703.0;611.0;;media
PR;QUERENCIA DO NORTE;municipio;870.0;1423352.0;505.0;35888.0;12054.0;;media
PR;SANTA CRUZ DE MONTE CASTELO;municipio;717.0;767694.0;253.0;16347.0;255.0;3079.0;media
PR;SANTA ISABEL;municipio;1326.0;1368474.0;612.0;21841.0;464.0;5987.0;media
PR;SANTO ANTONIO DO CAIUA;municipio;265.0;351843.0;83.0;4165.0;43.0;1725.0;media
PR;SÃO JOÃO;municipio;333.0;521821.0;109.0;8147.0;56.0;1448.0;media
PR;SÃO PEDRO DO PARANA;municipio;509.0;521171.0;177.0;9165.0;207.0;1902.0;media
PR;TAMBOARA;municipio;588.0;363272.0;232.0;7203.0;103.0;2040.0;media
PR;TERRA RICA;municipio;1223.0;1591175.0;428.0;21433.0;304.0;2953.0;media
PR;NORTE NOVO OE APUCARANA;microrregiao;29610.0;15323050.0;12050.0;282532.0;6687.0;144578.0;media
PR;APUCARANA;municipio;1735.0;1551833.0;923.0;23850.0;442.0;12231.0;media
PR;BOM SUCESSO;municipio;445.0;979655.0;230.0;15763.0;214.0;10688.0;media
PR;BORRAZOPOLIS;municipio;1434.0;756394.0;530.0;12832.0;612.0;8386.0;media
PR;CALIFORNIA;municipio;822.0;346132.0;366.0;5443.0;198.0;1462.0;media
PR;CAMBIRA;municipio;1186.0;799076.0;565.0;10487.0;300.0;3910.0;media
PR;FAXINAL;municipio;2230.0;1488242.0;870.0;48579.0;369.0;14896.0;media
PR;GRANDES RIOS;municipio;3942.0;1433387.0;1562.0;24312.0;389.0;4607.0;media
PR;IVAIPORÃ;municipio;5956.0;1423925.0;2266.0;33465.0;870.0;9274.0;media
PR;.JANDAIA DO SUL;municipio;826.0;481875.0;414.0;5397.0;261.0;3458.0;media
PR;JARDIM ALEGRE;municipio;2524.0;1291432.0;979.0;566.0;7741.0;;media
PR;KALORE;municipio;970.0;382211.0;332.0;6155.0;431.0;427.0;media
PR;LUNARDELLI;municipio;1065.0;567123.0;384.0;8411.0;162.0;2747.0;media
PR;MARILANDIA DO SUL;municipio;1602.0;947385.0;677.0;23629.0;360.0;15975.0;media
PR;MARUMBI;municipio;447.0;370550.0;233.0;4325.0;156.0;3091.0;media
PR;RIO BOM;municipio;688.0;309875.0;338.0;4141.0;135.0;2825.0;media
PR;SÃO .JOÃO DO IVAI;municipio;3219.0;1314148.0;1131.0;17563.0;891.0;21647.0;media
PR;SÃO PEDRO DO IVAI;municipio;519.0;879801.0;250.0;18999.0;331.0;16175.0;media
PR;NORTE NOVISSIMO DE UMUARAMA;microrregiao;38682.0;30566994.0;17053.0;541132.0;9805.0;148974.0;media
PR;ALTONIA;municipio;815.0;1920141.0;1916.0;29407.0;703.0;5015.0;media
PR;ALTO PIQUIRI;municipio;1483.0;1507547.0;477.0;31528.0;584.0;23973.0;media
PR;CIANORTE;municipio;2695.0;1828960.0;1126.0;26214.0;613.0;7907.0;media
PR;CIDADE GAUCHA;municipio;395.0;720389.0;187.0;260.0;89.0;1947.0;media
PR;CRUZEIRO DO OESTE;municipio;1603.0;1676113.0;536.0;23437.0;391.0;7656.0;media
PR;DOURADINA;municipio;1103.0;899186.0;547.0;20988.0;210.0;3755.0;media
PR;FRANCISCO ALVES;municipio;1458.0;575370.0;717.0;17681.0;539.0;5534.0;media
PR;GUAPOREMA;municipio;277.0;439257.0;7794.0;58.0;1368.0;;media
PR;ICARAIMA;municipio;1622.0;1188452.0;776.0;39289.0;418.0;4476.0;media
RJ;TOTAIS;total;91260.0;41624709.0;31680.0;777105.0;3410.0;107876.0;alta
RJ;NORTE FLUMINENSE;mesorregiao;34264.0;15130961.0;9989.0;236234.0;1989.0;40839.0;alta
RJ;ITAPERUNA;microrregiao;5253.0;3690247.0;2717.0;66335.0;476.0;10845.0;alta
RJ;BOM JESUS DOIT ABAPOANA;municipio;932.0;715.0;521.0;10776.0;39.0;1482.0;alta
RJ;ITAPERUNA;municipio;1732.0;1536503.0;905.0;27943.0;154.0;3668.0;alta
RJ;NATIVIDADE;municipio;1094.0;780000.0;591.0;15905.0;139.0;2795.0;alta
RJ;PORCIUNCULA l;municipio;1039.0;409076.0;496.0;7497.0;73.0;1915.0;alta
RJ;MIRACEMA;microrregiao;6864.0;1918249.0;1991.0;34472.0;439.0;3469.0;alta
RJ;CAMBUCI;municipio;1628.0;803617.0;822.0;17011.0;129.0;1567.0;alta
RJ;MIRACEMA;municipio;1423.0;382805.0;249.0;5246.0;189.0;1187.0;alta
RJ;SANTO ANTONIO DE PADUA;municipio;3813.0;731826.0;920.0;12214.0;121.0;714.0;alta
RJ;AÇUCARE IRA DE CAMPOS;microrregiao;22147.0;9522464.0;5281.0;135425.0;1074.0;26523.0;alta
RJ;CAMPOS;municipio;11242.0;5288153.0;2011.0;50012.0;495.0;10066.0;alta
RJ;CONCEIÇÃO DE MACABU;municipio;308.0;248128.0;182.0;8038.0;13.0;304.0;alta
RJ;MACAE;municipio;2073.0;1572318.0;885.0;43215.0;119.0;9779.0;alta
RJ;SÃO FIDELIS;municipio;2578.0;662575.0;1175.0;13393.0;197.0;2174.0;alta
RJ;SÃO JOÃO DA BARRA;municipio;5946.0;1751287.0;1028.0;20765.0;250.0;4198.0;alta
RJ;CENTRO-LESTE FLUMINENSE;mesorregiao;27388.0;12130214.0;9986.0;276320.0;812.0;36155.0;alta
RJ;CANTAGALO;microrregiao;5686.0;2020.0;41210.0;322.0;4448.0;;alta
RJ;CANTAGALO;municipio;920.0;603741.0;460.0;13030.0;73.0;929.0;alta
RJ;CARMO;municipio;535.0;325615.0;254.0;42.0;756.0;;alta
RJ;DUAS BARRAS;municipio;567.0;297440.0;172.0;6691.0;31.0;724.0;alta
RJ;ITAOCARA;municipio;2225.0;504904.0;595.0;5986.0;69.0;532.0;alta
RJ;SUMIDOURO;municipio;1439.0;363812.0;539.0;6876.0;107.0;1506.0;alta
RJ;CORDEIRO;microrregiao;4765.0;1791387.0;2054.0;46157.0;164.0;2999.0;alta
RJ;BOM JARDIM;municipio;1252.0;432338.0;505.0;8925.0;42.0;955.0;alta
RJ;CORDEIRO;municipio;192.0;197809.0;119.0;4824.0;11.0;239.0;alta
RJ;SANTA MARIA MADALENA;municipio;1207.0;448997.0;565.0;11295.0;39.0;832.0;alta
RJ;SÃO SEBASTIÃO DO ALTO;municipio;748.0;432350.0;385.0;17264.0;46.0;630.0;alta
RJ;SERRANA FLUMINENSE;microrregiao;7166.0;2469695.0;2321.0;50804.0;192.0;18022.0;alta
RJ;NOVA FRIBURGO;municipio;2844.0;855111.0;1587.0;19488.0;88.0;1503.0;alta
RJ;PETROPOLl S;municipio;2428.0;934770.0;419.0;23064.0;39.0;8557.0;alta
RJ;TERESOPOL IS;municipio;1894.0;679813.0;315.0;251.0;65.0;7962.0;alta
RJ;BACIAS DO SÃO JOÃO E MACACU;microrregiao;4784.0;3197286.0;2056.0;105518.0;69.0;142.0;alta
RJ;CACHOE;municipio;1941.0;968797.0;944.0;25850.0;33.0;979.0;alta
RJ;CASIMIRO DE ABREU;municipio;400.0;853054.0;241.0;28276.0;16.0;1637.0;alta
RJ;RIO BONITO;municipio;1138.0;472566.0;397.0;14052.0;;296.0;alta
RJ;SILVA;municipio;1305.0;902867.0;474.0;37339.0;13.0;3228.0;alta
RJ;CABO FRIO;microrregiao;4987.0;576329.0;1535.0;32628.0;65.0;4542.0;alta
RJ;ARARUAMA;municipio;1606.0;630781.0;409.0;12133.0;39.0;1222.0;alta
RJ;CABO FRIO;municipio;933.0;1297532.0;210.0;7616.0;7.0;2130.0;alta
RJ;PERIFERIA DO GRANDE RIO;mesorregiao;7169.0;;82055.0;17066.0;;;alta
RJ;TRES RIOS;microrregiao;1863.0;;25925.0;7241.0;;;alta
RJ;PARAIBA DO SUL;municipio;588.0;;10047.0;6435.0;;;alta
RJ;SAPUCAIA;municipio;765.0;;9166.0;521.0;;;alta
RJ;TRES RIOS;municipio;510.0;;6311.0;284.0;;;alta
RJ;VASSOURAS E DO PIRAI;microrregiao;2681.0;;48383.0;9760.0;;;alta
RJ;ENGENHEIRO PAULO OE FRONTIN;municipio;265.0;;2568.0;360.0;;;alta
RJ;MENDES;municipio;56.0;;368.0;;;;alta
RJ;MIGUEL PEREIRA;municipio;131.0;;3877.0;250.0;;;alta
RJ;PIRAI;municipio;558.0;;16138.0;2024.0;;;alta
RJ;RIO CLARO;municipio;686.0;;7336.0;71.0;;;alta
RJ;VASSOURAS;municipio;985.0;;18093.0;7053.0;;;alta
RJ;BAIA DA ILHA GRANDE;microrregiao;2625.0;;7746.0;65.0;;;alta
RJ;ANGRA DOS REIS;municipio;905.0;;5284.0;;;;alta
RJ;PARATI;municipio;1720.0;;2461.0;57.0;;;alta
RJ;VALE DO PARAIBA FLUMINENSE;mesorregiao;3688.0;;57771.0;6051.0;;;alta
RJ;YALE DO PARAIBA FLUMINENSE;microrregiao;3688.0;;57771.0;6051.0;;;alta
RJ;BARRA DO PIRAI;municipio;519.0;492311.0;301.0;12733.0;16.0;;alta
RJ;BARRA MANSA;municipio;545.0;;8005.0;530.0;;;alta
RJ;REOENDE;municipio;822.0;;12386.0;2916.0;;;alta
RJ;RIO DAS FLORES;municipio;269.0;;3856.0;353.0;;;alta
RJ;VALENÇA;municipio;1372.0;;16623.0;1710.0;;;alta
RJ;YOL TA REDONDA;municipio;161.0;;3763.0;101.0;;;alta
RJ;GRANDE RIO DE .JANEIRO;mesorregiao;18751.0;;124722.0;7763.0;;;alta
RJ;FLUMINENSE DO GRANDE RIO;microrregiao;14811.0;;105565.0;6086.0;;;alta
RJ;DUQUE DE CAXIAS;municipio;691.0;;7651.0;186.0;;;alta
RJ;H ABORAI;municipio;4609.0;;27247.0;517.0;;;alta
RJ;ITAGUAI;municipio;1974.0;;18523.0;2603.0;;;alta
RJ;MAGE;municipio;1640.0;;20843.0;1993.0;;;alta
RJ;MANGARATIBA;municipio;417.0;;4390.0;2.0;;;alta
RJ;MARICA;municipio;226.0;;8016.0;195.0;;;alta
RJ;NILOPOLIS;municipio;14.0;909.0;80.0;;;;alta
