_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;val_9;confianca
SP;SANTA ALBERTINA;municipio;194.0;239.0;3217.0;36.0;37.0;872.0;102.0;123.0;4658.0;media
SP;SANTA CLARA O' OESTE;municipio;148.0;178.0;3289.0;17.0;19.0;451.0;;;;media
SP;SANTA FE;municipio;218.0;303.0;4709.0;29.0;32.0;869.0;37.0;40.0;4179.0;media
SP;SANTANA DA PONTE PENSA;municipio;126.0;215.0;2558.0;39.0;51.0;538.0;;;;media
SP;SANTA RITA;municipio;164.0;241.0;5584.0;;;142.0;16.0;16.0;593.0;media
SP;SÃO FRANCISCO;municipio;15.0;16.0;163.0;27.0;29.0;372.0;274.0;293.0;23238.0;media
SP;SÃO JOÃO DAS DUAS PONTES;municipio;;;333.0;;;247.0;56.0;63.0;5800.0;media
SP;TRES FRONTEIRAS;municipio;277.0;377.0;5158.0;26.0;27.0;827.0;215.0;230.0;9048.0;media
SP;TURMALINA;municipio;12.0;14.0;1086.0;;;477.0;;;314.0;media
SP;URANIA;municipio;7.0;124.0;2321.0;36.0;42.0;687.0;624.0;692.0;41051.0;media
SP;ALTA ARARAQUARENSE DE VOTUPORANGA;microrregiao;1072.0;1344.0;39026.0;436.0;498.0;13365.0;677.0;766.0;43652.0;media
SP;ALVARES FLORENCE;municipio;235.0;324.0;7526.0;60.0;66.0;3453.0;219.0;247.0;10155.0;media
SP;AMERICO OE CAMPOS;municipio;143.0;200.0;7481.0;40.0;45.0;1733.0;;;407.0;media
SP;CARDOSO;municipio;50.0;61.0;1684.0;60.0;68.0;1871.0;112.0;;408.0;media
SP;COSMORAMA;municipio;157.0;189.0;4041.0;115.0;124.0;2022.0;165.0;178.0;117175.0;media
SP;PONTES GESTAL;municipio;47.0;52.0;824.0;;;91.0;;;;media
SP;VALENTIM GENTIL;municipio;45.0;55.0;1804.0;52.0;70.0;1197.0;27.0;;;media
SP;VOTUPORANGA;municipio;395.0;463.0;15666.0;104.0;119.0;2998.0;148.0;158.0;;media
SP;OI VISOR TURVO-GRANDE;microrregiao;310.0;347.0;18944.0;357.0;434.0;23852.0;65.0;73.0;;media
SP;ALTAlR;municipio;16.0;17.0;375.0;47.0;52.0;1098.0;12.0;;;media
SP;GUARACI;municipio;14.0;15.0;8561.0;27.0;41.0;10405.0;;;;media
SP;ICEM;municipio;;;53.0;;;;;;;media
SP;OLIMPIA;municipio;144.0;173.0;6518.0;224.0;272.0;;;;;media
SP;ORINDIUVA;municipio;86.0;89.0;1081.0;;;;;;;media
SP;PAULO DE FARl/I;municipio;32.0;32.0;742.0;38.0;41.0;1230.0;10.0;12.0;2202.0;media
SP;RIOLANDIA;municipio;15.0;18.0;1614.0;13.0;20.0;1436.0;16.0;20.0;3566.0;media
SP;MEDI O SÃO JOSE DOS DOURADOS;microrregiao;552.0;657.0;31551.0;367.0;411.0;28357.0;257.0;304.0;25060.0;media
SP;AURIFLAMA;municipio;135.0;151.0;2850.0;93.0;99.0;13301.0;85.0;90.0;7356.0;media
SP;FLOREAL;municipio;50.0;11633.0;100.0;75.0;104.0;6374.0;;;;media
SP;GASTÃO VIDIGAL;municipio;74.0;93.0;4306.0;29.0;29.0;1116.0;13.0;17.0;1854.0;media
SP;GENERAL SALGADO;municipio;193.0;212.0;4764.0;148.0;167.0;9824.0;57.0;65.0;7729.0;media
SP;GUZOLANDIA;municipio;38.0;50.0;2148.0;37.0;45.0;2061.0;24.0;25.0;1521.0;media
SP;MAGDA;municipio;50.0;57.0;5629.0;54.0;62.0;1400.0;;;156.0;media
SP;DIVISOR SÃO JOSE DOURADOS-TIETE;microrregiao;;1584.0;2075.0;51519.0;728.0;873.0;28745.0;597.0;671.0;media
SP;ADOLFO;municipio;;8.0;58.0;2871.0;35.0;49.0;4355.0;10.0;10.0;media
SP;JOSE BONIFACIO;municipio;;238.0;322.0;9735.0;103.0;135.0;5594.0;123.0;142.0;media
SP;MACAUBAL;municipio;;43.0;56.0;883.0;66.0;80.0;3414.0;31.0;40.0;media
SP;MENDONÇA;municipio;;197.0;213.0;3216.0;;;185.0;203.0;229.0;media
SP;MONÇÕES;municipio;;50.0;76.0;1647.0;15.0;19.0;1497.0;;;media
SP;MONTE APRAZIVEL;municipio;;357.0;418.0;11369.0;181.0;201.0;3496.0;102.0;107.0;media
SP;NEVES PAULISTA;municipio;;70.0;100.0;2265.0;88.0;106.0;3050.0;10.0;12.0;media
SP;NHANDEARA;municipio;;191.0;249.0;6048.0;82.0;95.0;3276.0;47.0;47.0;media
SP;NIPOÂ;municipio;;106.0;128.0;2169.0;31.0;36.0;410.0;;;media
SP;PLANALTO;municipio;33.0;2136.0;13.0;18.0;599.0;20.0;24.0;2937.0;;media
SP;POLONI;municipio;;118.0;196.0;5561.0;43.0;59.0;1310.0;21.0;24.0;media
SP;SEBASTIANOPOLIS DO SUL;municipio;;109.0;192.0;2745.0;12.0;13.0;502.0;;;media
SP;UNIÃO PAULISTA;municipio;;31.0;34.0;874.0;52.0;55.0;1057.0;21.0;25.0;media
SP;SÂO JOSE DO RIO PRETO;microrregiao;;2115.0;2766.0;94145.0;850.0;1007.0;34988.0;711.0;833.0;media
SP;BADY BASSITT;municipio;;96.0;118.0;3079.0;;;30.0;35.0;60.0;media
SP;BALSAMO;municipio;;117.0;174.0;6178.0;;;137.0;;;media
SP;CEDRAL;municipio;;276.0;360.0;9472.0;20.0;24.0;840.0;13.0;14.0;media
SP;GUAPIAÇU;municipio;;117.0;128.0;3971.0;81.0;86.0;3435.0;116.0;123.0;media
SP;IBIRA;municipio;;45.0;75.0;6163.0;112.0;131.0;6873.0;11.0;12.0;media
SP;JACI;municipio;;59.0;90.0;4961.0;32.0;53.0;1797.0;23.0;33.0;media
SP;MIRASSOL;municipio;;87.0;127.0;3758.0;21.0;27.0;82.0;123.0;158.0;media
SP;MIRASSOLANOIA;municipio;;10.0;11.0;208.0;93.0;106.0;673.0;;;media
SP;NOVA ALIANÇA;municipio;;114.0;132.0;3406.0;;;480.0;18.0;20.0;media
SP;NOVA GRANADA;municipio;;74.0;100.0;2923.0;104.0;117.0;4504.0;25.0;27.0;media
SP;ONDA VERDE;municipio;;19.0;23.0;5584.0;21.0;31.0;4188.0;11.0;12.0;media
SP;PALESTINA;municipio;;115.0;127.0;5577.0;57.0;60.0;2900.0;131.0;137.0;media
SP;POT I RENDABA;municipio;;349.0;535.0;11473.0;42.0;67.0;1451.0;;;media
SP;SÃO JOSE;municipio;;213.0;256.0;12259.0;101.0;119.0;2066.0;72.0;80.0;media
SP;TANABI;municipio;;292.0;355.0;8092.0;128.0;143.0;2636.0;120.0;138.0;media
SP;UCHOA;municipio;;132.0;155.0;7041.0;29.0;30.0;896.0;;11.0;media
SP;MEDIA ARARAQUARENSE;municipio;;1697.0;2331.0;115851.0;1473.0;1845.0;83573.0;270.0;331.0;media
SP;ARIRANHA;municipio;;14.0;26.0;3039.0;36.0;40.0;1056.0;;;media
SP;CAJOBI;municipio;;52.0;59.0;1736.0;131.0;167.0;9637.0;;;media
SP;CATANDUVA;municipio;;50.0;67.0;2309.0;177.0;222.0;11183.0;29.0;40.0;media
SP;CATIGUA;municipio;;37.0;54.0;3013.0;25.0;35.0;1841.0;;;media
SP;IRAPUÃ;municipio;;90.0;138.0;6505.0;86.0;120.0;5734.0;;;media
SP;ITAJOBI;municipio;466.0;13584.0;248.0;279.0;8289.0;73.0;84.0;8389.0;;media
SP;NOVO HORIZONTE;municipio;;328.0;469.0;19184.0;244.0;335.0;12800.0;17.0;20.0;media
SP;PALMARES PAULISTA;municipio;;16.0;35.0;1275.0;;;3306.0;;;media
SP;PARA ISO;municipio;;24.0;36.0;1074.0;78.0;101.0;4596.0;92.0;101.0;media
SP;PINOORAMA;municipio;;;143.0;8974.0;69.0;80.0;5935.0;;;media
SP;SALES;municipio;;64.0;80.0;9060.0;52.0;66.0;2302.0;;;media
SP;SANTA ADELIA;municipio;;94.0;125.0;5713.0;24.0;25.0;1118.0;;10.0;media
SP;SEVERINIA;municipio;;19.0;23.0;2543.0;31.0;37.0;2731.0;;12.0;media
SP;TABAPUÂ;municipio;;235.0;288.0;18472.0;101.0;118.0;8774.0;30.0;37.0;media
SP;URUPES;municipio;;231.0;322.0;19370.0;165.0;211.0;271.0;;;media
SP;CAMPINAS E RIBEIRÃO PRETO;microrregiao;;8036.0;10491.0;1560421.0;5871.0;7431.0;1570902.0;6030.0;8003.0;media
SP;BARRETOS;municipio;;169.0;235.0;15341.0;225.0;283.0;30813.0;73.0;102.0;media
SP;BARRETOS;municipio;;91.0;112.0;7528.0;108.0;140.0;9799.0;36.0;47.0;media
SP;COLINA;municipio;;49.0;81.0;3467.0;37.0;42.0;624.0;20.0;32.0;media
SP;COLOMBIA;municipio;;;;655.0;26.0;31.0;567.0;11.0;12.0;media
SP;GUAIRA;municipio;;22.0;26.0;3566.0;30.0;37.0;8653.0;;;media
SP;ALTA MOGIANA;microrregiao;;258.0;307.0;32135.0;376.0;444.0;59400.0;77.0;99.0;media
SP;ARAMINA;municipio;;35.0;37.0;629.0;;;778.0;;;media
SP;BURITIZAL;municipio;;;11.0;1618.0;112.0;118.0;3423.0;;;media
SP;GUARA;municipio;;34.0;41.0;1637.0;15.0;18.0;1188.0;12.0;12.0;media
SP;IGARAPAVA;municipio;;45.0;46.0;1655.0;14.0;18.0;2654.0;10.0;13.0;media
SP;IPUÃ;municipio;;10.0;16.0;7898.0;28.0;30.0;3946.0;;;media
SP;ITUVERAVA;municipio;;44.0;49.0;7076.0;59.0;70.0;12014.0;22.0;23.0;media
SP;MIGUELOPOLIS;municipio;;10.0;12.0;1185.0;17.0;18.0;1549.0;10.0;10.0;media
SP;MORRO AGUDO;municipio;;30.0;39.0;8255.0;59.0;74.0;19682.0;;17.0;media
SP;ORLANDIA;municipio;;32.0;46.0;1794.0;40.0;55.0;8274.0;;;media
SP;SÂO JOAQUIM DA BARRA;municipio;;;10.0;388.0;28.0;39.0;5892.0;;;media
SP;SERRA OE .JABOT I CABAL;microrregiao;;717.0;876.0;72089.0;1210.0;1484.0;284497.0;887.0;1035.0;media
SP;BEBEDOURO;municipio;;20.0;27.0;3403.0;37.0;48.0;5899.0;30.0;36.0;media
SP;CANO IDO RODRIGUES;municipio;;46.0;52.0;1985.0;57.0;58.0;6744.0;;;media
SP;FERNANDO PRESTES;municipio;;;;20.0;262.0;311.0;4805.0;11.0;15.0;media
SP;GUARIBA;municipio;;;;320.0;;;525.0;;;media
SP;.JABOTICABAL;municipio;;62.0;69.0;3512.0;131.0;169.0;17453.0;158.0;219.0;media
SP;MONTE ALTO;municipio;;189.0;244.0;39302.0;106.0;143.0;60367.0;342.0;360.0;media
SP;MONTE AZUL PAULISTA;municipio;;78.0;100.0;5851.0;20.0;29.0;1400.0;29.0;37.0;media
SP;PI RANGI;municipio;;106.0;126.0;3456.0;58.0;68.0;833.0;103.0;107.0;media
SP;PITANGUEIRAS;municipio;;17.0;24.0;683.0;22.0;26.0;2089.0;87.0;114.0;media
SP;SANTA ERNESTINA;municipio;;;;30.0;;;335.0;;;media
SP;TAIAÇU;municipio;;;12.0;2104.0;10.0;13.0;2887.0;31.0;40.0;media
SP;TAIUVA;municipio;;31.0;35.0;1360.0;64.0;75.0;5695.0;;;media
SP;T AQUARITINGA;municipio;;119.0;142.0;7657.0;344.0;426.0;165458.0;74.0;84.0;media
SP;TERRA ROXA;municipio;;;;220.0;;14.0;3430.0;;;media
SP;VIRAOOURG;municipio;;;;264.0;14.0;19.0;2632.0;;;media
SP;VISTA ALEGRE DO ALTO;municipio;;29.0;31.0;922.0;68.0;72.0;2945.0;;;media
SP;RIBEIRÃO PRETO;microrregiao;;532.0;758.0;670159.0;333.0;450.0;265683.0;387.0;576.0;media
SP;BARRINHA;municipio;;;;790.0;10.0;13.0;3716.0;;;media
SP;CRAVINHOS;municipio;;32.0;81.0;10806.0;37.0;55.0;12446.0;16.0;23.0;media
SP;DUMONT;municipio;;;;448.0;;11.0;2417.0;;;media
SP;.JARDINOPOL IS;municipio;;39.0;61.0;6553.0;43.0;66.0;7578.0;10.0;13.0;media
SP;LUIS ANTONIO;municipio;;18.0;29.0;4395.0;12.0;14.0;4025.0;;;media
SP;PONTAL;municipio;;;;70.0;;;90.0;;;media
SP;PRADOPOLIS;municipio;;;;100.0;;;90.0;;;media
SP;RIBEIRÃO PRETO;municipio;;71.0;116.0;9505.0;51.0;70.0;214619.0;115.0;132.0;media
SP;SALES OLIVEIRA;municipio;;27.0;44.0;2326.0;60.0;72.0;6880.0;16.0;67.0;media
SP;SANTA RITA DO PASSA QUATRO;municipio;151.0;191.0;15048.0;19.0;22.0;1254.0;161.0;245.0;27541.0;media
SP;SANTA ROSA DE VITERBO;municipio;;96.0;103.0;4182.0;33.0;41.0;1908.0;;;media
SP;SÃO SIMÃO;municipio;41.0;60.0;23.0;37.0;3501.0;;;;;media
SP;SERRA AZUL;municipio;;11.0;14.0;930.0;16.0;18.0;736.0;;;media
SP;SERRANA;municipio;;;;160.0;;;1370.0;;;media
SP;SERTÃOZINHO;municipio;31.0;43.0;10952.0;11.0;;;;;;media
SP;ARARAOUARA;microrregiao;;1646.0;2086.0;89903.0;1260.0;1582.0;418423.0;466.0;643.0;media
SP;AMERICO BRASILIENSE;municipio;;;;20.0;;;;;;media
SP;ARARAQUARA;municipio;;160.0;188.0;6053.0;45.0;56.0;3906.0;91.0;134.0;media
SP;BOA ESPERANÇA DO SUL;municipio;57.0;76.0;3240.0;38.0;47.0;3063.0;22.0;27.0;3610.0;media
SP;BORBOREMA;municipio;;271.0;317.0;8185.0;98.0;115.0;3028.0;;;media
SP;DESCALVADO;municipio;;70.0;87.0;18447.0;25.0;41.0;10335.0;25.0;43.0;media
SP;DOBRADA;municipio;;;;450.0;23.0;27.0;5831.0;;;media
SP;DOURADO;municipio;;18.0;34.0;2469.0;16.0;25.0;4149.0;14.0;19.0;media
SP;(BATE;municipio;;13.0;20.0;2224.0;12.0;16.0;2294.0;12.0;43.0;media
SP;IBITINGA;municipio;;118.0;146.0;10024.0;222.0;286.0;10433.0;120.0;157.0;media
SP;SOROCABA;microrregiao;611.0;149269.0;268.0;381.0;48883.0;907.0;1395.0;243498.0;;media
SP;ARAÇOIABA DA SERRA;municipio;38.0;3169.0;24.0;31.0;1249.0;54.0;64.0;10858.0;;media
SP;CABREUVA;municipio;36.0;2156.0;10.0;15.0;783.0;11.0;17.0;2203.0;;media
SP;CAPELA DO ALTO;municipio;28.0;1812.0;17.0;23.0;509.0;35.0;65.0;5783.0;;media
SP;IPERO;municipio;;421.0;20.0;27.0;1415.0;74.0;82.0;7547.0;;media
SP;MAIRINOUE;municipio;;120.0;10.0;20.0;865.0;81.0;115.0;29671.0;;media
SP;PORTO FELIZ;municipio;65.0;119236.0;;11.0;2486.0;280.0;542.0;58482.0;;media
SP;SAL TO;municipio;15.0;947.0;11.0;15.0;20735.0;;;577.0;;media
SP;SALTO DE PIRAPORA;municipio;12.0;560.0;24.0;37.0;7165.0;105.0;148.0;45892.0;;media
SP;SÃO ROQUE;municipio;76.0;2457.0;22.0;31.0;972.0;162.0;230.0;26258.0;;media
SP;SARAPUI;municipio;132.0;3863.0;34.0;43.0;1661.0;49.0;60.0;13666.0;;media
SP;SOROCABA;municipio;68.0;6204.0;29.0;46.0;4423.0;17.0;25.0;27583.0;;media
SP;VOTORANT IM;municipio;31.0;968.0;;;145.0;;;;;media
SP;JUNDIAI;microrregiao;367.0;11983.0;206.0;282.0;45334.0;340.0;485.0;78642.0;;media
SP;CAMPO LIMPO PAULISTA;municipio;;85.0;;;;;;;;media
SP;ITATIBA;municipio;130.0;4309.0;29.0;56.0;15869.0;35.0;47.0;9177.0;;media
SP;ITUPEVA;municipio;49.0;2013.0;22.0;29.0;1431.0;;;933.0;;media
SP;JARINU;municipio;81.0;691.0;51.0;69.0;3372.0;;;612.0;;media
SP;JUNDIAI;municipio;67.0;2918.0;50.0;71.0;4821.0;202.0;294.0;32559.0;;media
SP;LOUVEIRA;municipio;19.0;1002.0;;;100.0;96.0;130.0;34878.0;;media
SP;MORUNGABA;municipio;14.0;885.0;47.0;49.0;19621.0;;;483.0;;media
SP;VARZEA PAULISTA;municipio;;80.0;;;120.0;;;;;media
SP;MANTIQUEIRA PAULISTA;mesorregiao;6007.0;675129.0;4425.0;;;;;;;media
SP;PLANALTO DE FRANCA;microrregiao;1018.0;51551.0;573.0;689.0;54987.0;316.0;366.0;50427.0;;media
SP;CRISTAIS PAULISTA;municipio;134.0;6631.0;112.0;141.0;9481.0;54.0;58.0;;;media
SP;FRANCA;municipio;148.0;7582.0;163.0;188.0;15947.0;27.0;;;;media
SP;ITIRAPUÃ;municipio;36.0;1158.0;50.0;59.0;2292.0;;;;;media
SP;JERIQUARA;municipio;40.0;1122.0;48.0;54.0;4603.0;3.0;;396.0;;media
SP;PATROCINIO PAULISTA;municipio;100.0;6886.0;49.0;64.0;7509.0;170.0;198.0;21473.0;;media
SP;PEDREGULHO;municipio;252.0;11220.0;59.0;79.0;5781.0;32.0;38.0;3578.0;;media
SP;RESTINGA;municipio;124.0;7259.0;15.0;19.0;170.0;;;1568.0;;media
SP;RIBEIRÃO CORRENTE;municipio;28.0;997.0;36.0;37.0;3324.0;;;60.0;;media
SP;RIFAINA;municipio;42.0;1480.0;;;128.0;;;15.0;;media
SP;SÃO JOSE DA BELA VISTA;municipio;114.0;7216.0;33.0;39.0;3752.0;21.0;26.0;8799.0;;media
SP;SERRA DE BATATAIS;microrregiao;1020.0;51040.0;776.0;939.0;57040.0;199.0;247.0;35865.0;;media
SP;AL TINOPOLIS;municipio;108.0;2267.0;141.0;153.0;9217.0;44.0;54.0;5167.0;;media
SP;BATATAIS;municipio;134.0;8906.0;223.0;267.0;19809.0;25.0;32.0;4919.0;;media
SP;AGUAI;municipio;;106.0;146.0;12122.0;109.0;138.0;13900.0;25.0;45.0;media
SP;CASA BRANCA;municipio;;35.0;101.0;11189.0;82.0;104.0;17356.0;40.0;53.0;media
SP;LEME;municipio;;31.0;44.0;1488.0;256.0;395.0;17361.0;13.0;23.0;media
SP;MOJI-.GUAÇU;municipio;;191.0;233.0;17419.0;79.0;103.0;4950.0;73.0;97.0;media
SP;MOJl-MIRIM;municipio;;156.0;182.0;15206.0;231.0;282.0;9082.0;92.0;119.0;media
SP;PIRASSUNUNGA;municipio;;129.0;174.0;9881.0;147.0;188.0;11021.0;20.0;23.0;media
SP;PORTO FERREIRA;municipio;;75.0;93.0;3930.0;67.0;80.0;7367.0;14.0;19.0;media
SP;SANTA CRUZ DA CONCEIÇÃO;municipio;;71.0;84.0;5777.0;78.0;95.0;3597.0;;13.0;media
SP;SANTA CRUZ DAS PALMEIRAS;municipio;50.0;77.0;9865.0;36.0;48.0;3084.0;48.0;82.0;35380.0;media
SP;TAMBAU;municipio;;71.0;97.0;4716.0;25.0;32.0;3454.0;;10.0;media
SP;ENCOSTA OCID. DA MANTIQ. PAULISTA;microrregiao;1634.0;2362.0;115053.0;1251.0;1689.0;115722.0;682.0;925.0;207108.0;media
SP;AGUAS DA PRATA;municipio;;31.0;61.0;2249.0;23.0;30.0;2185.0;27.0;31.0;media
SP;CACONOE;municipio;;505.0;677.0;25472.0;158.0;185.0;6342.0;114.0;150.0;media
SP;DIVINOLANOIA;municipio;;225.0;265.0;7546.0;219.0;274.0;8494.0;;;media
SP;ESPIRITO SANTO;municipio;99.0;171.0;7007.0;77.0;118.0;6491.0;33.0;40.0;17397.0;media
SP;ITOBI;municipio;;35.0;49.0;4278.0;23.0;30.0;2580.0;;;media
SP;MOCOCA;municipio;;136.0;192.0;11017.0;137.0;185.0;12751.0;99.0;125.0;media
SP;SANTO ANTONIO DO JARDIM;municipio;130.0;176.0;13312.0;63.0;80.0;12024.0;45.0;51.0;3031.0;media
SP;SÃO JOÃO DA BOA VISTA;municipio;170.0;226.0;13294.0;117.0;165.0;10928.0;82.0;118.0;51534.0;media
SP;SÃO JOSE DO RIO PARDO;municipio;146.0;294.0;13883.0;238.0;354.0;28617.0;105.0;136.0;28155.0;media
SP;SÂO SEBASTIÃO DA GRAMA;municipio;61.0;104.0;5186.0;133.0;183.0;19768.0;37.0;74.0;9584.0;media
SP;TAPIRATIBA;municipio;;18.0;23.0;6493.0;;;1310.0;58.0;100.0;media
SP;VARGEM GRANDE DO SUL;municipio;78.0;124.0;5316.0;59.0;80.0;4232.0;75.0;89.0;32038.0;media
SP;ESTANCIAS HIDROMINERAIS PAULISTAS;microrregiao;948.0;1285.0;71303.0;344.0;427.0;20451.0;554.0;715.0;95256.0;media
SP;AGUAS DE LINDOIA;municipio;;25.0;30.0;6701.0;;;196.0;62.0;83.0;media
SP;AMPARO;municipio;;135.0;206.0;12292.0;67.0;85.0;6982.0;51.0;70.0;media
SP;ITAPIRA;municipio;;167.0;264.0;33020.0;81.0;114.0;4756.0;63.0;82.0;media
SP;LINDOIA;municipio;;35.0;42.0;345.0;;;;27.0;34.0;media
SP;MONTE ALEGRE DO SUL;municipio;62.0;73.0;2109.0;84.0;92.0;1527.0;97.0;118.0;8753.0;media
SP;PEDREIRA;municipio;;20.0;29.0;548.0;26.0;35.0;967.0;;;media
SP;SERRA NEGRA;municipio;;148.0;204.0;8416.0;24.0;28.0;4417.0;182.0;236.0;media
SP;SOCORRO;municipio;;356.0;437.0;6872.0;55.0;66.0;1600.0;64.0;84.0;media
SP;BRAGANÇA PAULISTA;microrregiao;;1009.0;1208.0;294589.0;371.0;514.0;211544.0;512.0;656.0;media
SP;ATIBAIA;municipio;;33.0;45.0;3925.0;39.0;53.0;187782.0;195.0;262.0;media
SP;BOM .JESUS DOS PERDÕES;municipio;;14.0;15.0;256.0;;;77.0;20.0;23.0;media
SP;BRAGANÇA PAULISTA;municipio;;243.0;347.0;239629.0;176.0;262.0;12742.0;142.0;181.0;media
SP;JOANOPOLIS;municipio;;141.0;159.0;2633.0;43.0;55.0;1152.0;22.0;28.0;media
SP;PEDRA BECA;municipio;;144.0;167.0;34020.0;77.0;100.0;8847.0;95.0;121.0;media
SP;PINHALZINHO;municipio;;190.0;221.0;5782.0;18.0;23.0;650.0;;;media
SP;PIRACAIA;municipio;;123.0;133.0;6565.0;12.0;12.0;164.0;30.0;33.0;media
SP;SUDOESTE PAULISTA;mesorregiao;;15942.0;21692.0;1402188.0;10550.0;12906.0;1155761.0;13855.0;16595.0;media
SP;ALTA NORDESTE DE ARAÇATUBA;microrregiao;1431.0;1826.0;123778.0;760.0;995.0;264081.0;638.0;768.0;166635.0;media
SP;ANDRADINA;municipio;;231.0;258.0;269.0;38.0;44.0;2135.0;54.0;60.0;media
SP;ARAÇATUBA;municipio;;238.0;314.0;21902.0;114.0;150.0;13636.0;148.0;167.0;media
SP;BENTO DE ABREU;municipio;;14.0;27.0;2037.0;26.0;33.0;1064.0;;;media
SP;ADAMANT I NA;municipio;;167.0;191.0;2756.0;219.0;257.0;12203.0;297.0;327.0;media
SP;DRACENA;municipio;;72.0;86.0;1284.0;117.0;142.0;2205.0;555.0;625.0;media
SP;FLORA RICA;municipio;;;;63.0;;;233.0;92.0;114.0;media
SP;FLORIDA PAULISTA;municipio;;39.0;47.0;12277.0;208.0;251.0;6738.0;114.0;125.0;media
SP;INUBIA PAULISTA;municipio;;;;349.0;44.0;47.0;183.0;;25.0;media
SP;IRAPURU;municipio;;27.0;29.0;823.0;33.0;36.0;1197.0;507.0;551.0;media
SP;.JUNQUEI ROPOL IS;municipio;;24.0;30.0;1733.0;;;2100.0;1041.0;1110.0;media
SP;LUCELIA;municipio;;198.0;214.0;5418.0;155.0;176.0;6116.0;11.0;14.0;media
SP;MARIAPOLIS;municipio;;43.0;49.0;340.0;205.0;285.0;3026.0;10.0;15.0;media
SP;MONTE CASTELO;municipio;;102.0;115.0;7029.0;66.0;72.0;1963.0;193.0;207.0;media
SP;NOVA GUATAPORANGA;municipio;35.0;39.0;427.0;171.0;184.0;13430.0;;;;media
SP;OSVALDO CRUZ;municipio;;67.0;83.0;10013.0;345.0;380.0;8490.0;190.0;238.0;media
SP;OURO VERDE;municipio;;46.0;71.0;3578.0;29.0;30.0;591.0;215.0;229.0;media
SP;PACAEMBU;municipio;;285.0;299.0;7539.0;474.0;514.0;11765.0;91.0;96.0;media
SP;PANORAMA;municipio;;17.0;19.0;424.0;;;612.0;;;media
SP;PARAPUÃ;municipio;;32.0;39.0;1319.0;81.0;91.0;3279.0;229.0;242.0;media
SP;PAULICEIA;municipio;;;11.0;920.0;;11.0;161.0;;;media
SP;RINOPOLIS;municipio;196.0;220.0;4930.0;319.0;356.0;71.0;81.0;7652.0;;media
SP;SAGRES;municipio;;;;285.0;151.0;180.0;4048.0;;;media
SP;SALMOURÂO;municipio;;;;270.0;128.0;154.0;2271.0;;;media
SP;SANTA MERCEDES;municipio;;65.0;70.0;927.0;34.0;36.0;606.0;129.0;143.0;media
SP;SÃO .JOÃO;municipio;43.0;46.0;850.0;346.0;430.0;28196.0;;;;media
SP;TUPI PAULISTA;municipio;;88.0;92.0;1984.0;47.0;54.0;2233.0;617.0;643.0;media
SP;ALTA NORDESTE DE PENAPOLIS;microrregiao;;1236.0;1613.0;51916.0;665.0;783.0;87085.0;657.0;791.0;media
SP;ALTO ALEGRE;municipio;;185.0;221.0;4664.0;45.0;54.0;916.0;171.0;191.0;media
SP;AVANHANDAVA;municipio;;28.0;42.0;2086.0;;;399.0;;;media
SP;BARBOSA;municipio;;14.0;15.0;990.0;23.0;28.0;491.0;;;media
SP;BILAC;municipio;;76.0;96.0;2220.0;45.0;58.0;46850.0;69.0;83.0;media
SP;BIRIGUI;municipio;;172.0;269.0;8288.0;95.0;110.0;5907.0;112.0;145.0;media
SP;BRAUNA;municipio;;96.0;143.0;1895.0;;;130.0;116.0;124.0;media
SP;BURITAMA;municipio;;45.0;57.0;1644.0;;;335.0;10.0;11.0;media
SP;CLEMENTINA;municipio;;46.0;50.0;1315.0;;;256.0;15.0;17.0;media
SP;COROADOS;municipio;;35.0;44.0;1691.0;71.0;89.0;4455.0;2.0;;media
SP;GABRIEL MONTEIRO;municipio;;116.0;149.0;3283.0;82.0;96.0;2567.0;;11.0;media
SP;GLICERlO;municipio;;52.0;63.0;1458.0;72.0;80.0;2068.0;;;media
SP;LUlZlANlA;municipio;;;11.0;430.0;;;65.0;;;media
SP;PENAPOLIS;municipio;;182.0;237.0;16511.0;52.0;57.0;1861.0;59.0;89.0;media
SP;PIACATU;municipio;;101.0;117.0;2901.0;110.0;124.0;18627.0;;;media
SP;SANTOPOLIS;municipio;;;;98.0;13.0;21.0;432.0;;;media
SP;TURIUBA;municipio;;75.0;95.0;2442.0;35.0;40.0;1726.0;27.0;37.0;media
SP;BAURU;microrregiao;;2197.0;2891.0;355955.0;788.0;1000.0;192195.0;1391.0;1766.0;media
SP;AGUDOS;municipio;;143.0;172.0;4025.0;24.0;31.0;2341.0;33.0;43.0;media
SP;AREALYA;municipio;;154.0;170.0;3624.0;16.0;21.0;973.0;120.0;129.0;media
SP;AYAI;municipio;;32.0;38.0;2738.0;;11.0;907.0;10.0;11.0;media
SP;BAL BINOS;mesorregiao;43.0;867.0;;;62.0;;;309.0;;media
SP;BAURU;mesorregiao;109.0;2338.0;41.0;59.0;4547.0;74.0;93.0;13947.0;;media
SP;CABRALIA PAULISTA;mesorregiao;22.0;3076.0;;;145.0;112.0;127.0;12092.0;;media
SP;CAFELANDIA;mesorregiao;268.0;16158.0;58.0;85.0;8426.0;53.0;79.0;7244.0;;media
SP;DUARTINA;mesorregiao;107.0;9928.0;20.0;25.0;799.0;360.0;475.0;41290.0;;media
SP;GETULINA;mesorregiao;196.0;5888.0;86.0;8.0;4728.0;67.0;102.0;45343.0;;media
