_uf;_label;_level;estab_total;num_pessoas_total;estab_menos_5;num_pessoas_menos_5;estab_5_a_10;num_pessoas_5_a_10;confianca
SP;JALES;municipio;2003.0;5904.0;1693.0;3539.0;269.0;1563.0;media
SP;MACEDONIA;municipio;547.0;1792.0;454.0;913.0;79.0;460.0;media
SP;MARINOPOLIS;municipio;254.0;940.0;187.0;460.0;54.0;310.0;media
SP;MERIDIANO;municipio;390.0;1232.0;317.0;737.0;66.0;389.0;media
SP;MIRA ESTRELA;municipio;322.0;921.0;274.0;586.0;44.0;269.0;media
SP;PALMEIRA D' OESTE;municipio;1465.0;3862.0;1281.0;2771.0;178.0;;media
SP;PARANAPUÂ;municipio;549.0;19151.0;423.0;1002.0;103.0;641.0;media
SP;PEDRAN-OPOLIS;municipio;472.0;1851.0;382.0;885.0;70.0;422.0;media
SP;POPULINA;municipio;307.0;1082.0;228.0;423.0;59.0;366.0;media
SP;RUBINEIA;municipio;264.0;753.0;228.0;536.0;35.0;204.0;media
SP;SANTA ALBERTINA;municipio;820.0;2440.0;673.0;504.0;138.0;818.0;media
SP;SANTA CLARA D' OESTE;municipio;331.0;1093.0;265.0;636.0;54.0;319.0;media
SP;SANTA FE DO SUL;municipio;712.0;2520.0;533.0;1313.0;165.0;1000.0;media
SP;SANTANA DA PONTE PENSA;municipio;468.0;1166.0;421.0;850.0;46.0;262.0;media
SP;SANTA RITA O'OESTE;municipio;568.0;2158.0;440.0;1108.0;109.0;674.0;media
SP;SÁO FRANCISCO;municipio;607.0;1671.0;514.0;1075.0;86.0;513.0;media
SP;SÃO JOÁO DAS DUAS PONTES;municipio;289.0;922.0;249.0;507.0;30.0;176.0;media
SP;TRES FRONTEIRAS;municipio;998.0;2651.0;869.0;19105.0;126.0;712.0;media
SP;TURMALINA;municipio;325.0;305.0;217.0;555.0;96.0;598.0;media
SP;URANIA;municipio;1394.0;4822.0;1059.0;2532.0;299.0;1792.0;media
SP;ALTA ARARAOUARENSE DE VOTUPORANGA. A;microrregiao;4999.0;15035.0;4245.0;9203.0;656.0;3910.0;media
SP;ALVARES FLORENCE;municipio;915.0;2193.0;829.0;1692.0;83.0;465.0;media
SP;AMERICO DE CAMPOS;municipio;585.0;1721.0;516.0;1051.0;62.0;376.0;media
SP;CARDOSO;municipio;593.0;851.0;497.0;978.0;74.0;449.0;media
SP;COSMORAMA;municipio;951.0;3092.0;769.0;1747.0;156.0;960.0;media
SP;PONTES GES TAL;municipio;240.0;935.0;195.0;486.0;43.0;250.0;media
SP;VALENTIM GENTIL;municipio;409.0;1086.0;361.0;765.0;45.0;263.0;media
SP;VOTUPORANGA;municipio;1306.0;4157.0;1078.0;2484.0;193.0;147.0;media
SP;DIVISOR TURVO-GRANDE;microrregiao;2250.0;10904.0;3484.0;430.0;;;media
SP;ALTAIR;municipio;151.0;758.0;101.0;224.0;33.0;196.0;media
SP;GUARACI;municipio;510.0;181.0;346.0;;;;media
SP;ICEM;municipio;91.0;521.0;57.0;113.0;21.0;135.0;media
SP;OLIMPIA;municipio;894.0;3749.0;711.0;1613.0;141.0;839.0;media
SP;ORINDIUVA;municipio;196.0;97.0;245.0;74.0;462.0;;media
SP;PAULO DE FARIA;municipio;314.0;1542.0;195.0;450.0;87.0;541.0;media
SP;RIOLANDIA;municipio;352.0;1637.0;290.0;493.0;35.0;218.0;media
SP;MEOIO SÃO JOSE DOS DOURADOS;microrregiao;3163.0;2577.0;5249.0;425.0;2587.0;;media
SP;AURIFLAMA;municipio;672.0;2805.0;511.0;1101.0;106.0;646.0;media
SP;FLOREAL;municipio;297.0;1177.0;204.0;455.0;78.0;489.0;media
SP;GASTÃO VlOIGAL;municipio;258.0;1053.0;209.0;418.0;31.0;186.0;media
SP;GENERAL SALGADO;municipio;1085.0;3555.0;904.0;1696.0;120.0;729.0;media
SP;GUZOLANOIA;municipio;428.0;131.0;382.0;820.0;41.0;240.0;media
SP;MAGDA;municipio;271.0;970.0;236.0;506.0;30.0;187.0;media
SP;SA DIVISOR SÂO .JOSE DOURADOS-TIETE;mesorregiao;4991.0;20596.0;3754.0;;8381.0;;media
SP;ADOLFO;municipio;94.0;1093.0;51.0;;135.0;;media
SP;JOSE BONIFACIO;municipio;1014.0;3513.0;836.0;;1744.0;;media
SP;MACAUBAL;municipio;391.0;1783.0;264.0;;686.0;;media
SP;MENDONÇA;municipio;324.0;1400.0;239.0;;583.0;;media
SP;MONÇÕES;municipio;128.0;549.0;101.0;;241.0;;media
SP;MONTE APRAZIVEL;municipio;974.0;3520.0;732.0;;1531.0;;media
SP;NEVES PAULISTA;municipio;398.0;1843.0;308.0;;732.0;;media
SP;NHANDEARA;municipio;589.0;2137.0;455.0;;960.0;;media
SP;NIPOÃ;municipio;170.0;524.0;139.0;;290.0;;media
SP;PLANALTO;mesorregiao;302.0;1415.0;228.0;;520.0;;media
SP;POLONI;municipio;241.0;1011.0;165.0;;386.0;;media
SP;SEBASTIANOPOLIS DO SUL;municipio;230.0;1216.0;142.0;;350.0;;media
SP;UNIÃO PAULISTA;municipio;136.0;592.0;94.0;;223.0;;media
SP;SÃO JOSE DO RIO PRETO;microrregiao;8423.0;31592.0;6533.0;;14620.0;;media
SP;BADY BASS I TT;municipio;293.0;906.0;243.0;;525.0;;media
SP;BALSAMO;municipio;276.0;970.0;218.0;;485.0;;media
SP;CEORAL;municipio;518.0;2142.0;398.0;;953.0;;media
SP;GUAPIAÇU;municipio;485.0;1871.0;379.0;;875.0;;media
SP;IBIRA;municipio;367.0;2580.0;206.0;;489.0;;media
SP;JACI;mesorregiao;358.0;1282.0;292.0;;691.0;;media
SP;MIRASSOL;municipio;508.0;1590.0;426.0;;951.0;;media
SP;MIRASSOLANDIA;municipio;310.0;796.0;283.0;;611.0;;media
SP;NOVA ALIANÇA;municipio;278.0;1196.0;185.0;;480.0;;media
SP;NOVA GRANADA;municipio;575.0;2059.0;468.0;;906.0;;media
SP;ONDA VERDE;municipio;123.0;664.0;77.0;;167.0;;media
SP;PALESTINA;municipio;834.0;3113.0;656.0;;1423.0;;media
SP;POT I RENDABA;municipio;711.0;2417.0;566.0;;1172.0;;media
SP;SÃO JOSE;municipio;964.0;3365.0;745.0;;1694.0;;media
SP;TANABI;municipio;1340.0;4587.0;1044.0;;2377.0;;media
SP;UCHOA;mesorregiao;483.0;2054.0;347.0;;821.0;;media
SP;MEDIA ARARAOUARENSE;microrregiao;6115.0;36544.0;4015.0;;9145.0;;media
SP;ARIRANHA;municipio;177.0;1136.0;113.0;;228.0;;media
SP;CAJOBI;municipio;339.0;1718.0;245.0;;532.0;;media
SP;CATANDUVA;municipio;456.0;3549.0;242.0;;542.0;;media
SP;CATIGUA;municipio;126.0;2895.0;89.0;22.0;148.0;;media
SP;IRAPUÃ;municipio;320.0;1677.0;214.0;;481.0;;media
SP;ITAJOBI;municipio;1182.0;5728.0;764.0;;1883.0;;media
SP;NOVO HORIZONTE;municipio;868.0;4371.0;593.0;;1360.0;;media
SP;PARA ISO;mesorregiao;240.0;2162.0;158.0;;369.0;;media
SP;PINDORAMA;municipio;265.0;1630.0;158.0;;334.0;;media
SP;SALES;municipio;231.0;1541.0;140.0;;367.0;;media
SP;SANTA ADELIA;municipio;455.0;2091.0;362.0;;815.0;;media
SP;SEVER(NlA;municipio;139.0;999.0;95.0;;215.0;;media
SP;TABAPUÃ;municipio;600.0;2936.0;408.0;;758.0;;media
SP;URUPES;municipio;664.0;3053.0;461.0;;138.0;;media
SP;CAMPINAS E RIBEIRÃO PRETO;microrregiao;55522.0;331483.0;40435.0;;88178.0;;media
SP;BARRETOS;municipio;2301.0;13363.0;1746.0;;3824.0;;media
SP;BARRETOS;municipio;1018.0;5163.0;788.0;;1767.0;;media
SP;COLINA;municipio;264.0;813.0;145.0;;348.0;;media
SP;COLOMBIA;municipio;224.0;1217.0;177.0;;347.0;;media
SP;GUAIRA;municipio;613.0;3224.0;492.0;;1032.0;;media
SP;ALTA MOGIANA;microrregiao;3497.0;22945.0;5240.0;;;;media
SP;ARAMINA;municipio;158.0;565.0;132.0;;231.0;;media
SP;BURITIZAL;municipio;266.0;2143.0;163.0;;367.0;;media
SP;GUARA;municipio;386.0;1837.0;311.0;;650.0;;media
SP;IGARAPAVA;municipio;371.0;2679.0;227.0;;504.0;;media
SP;IPUÂ;municipio;283.0;322.0;228.0;;469.0;;media
SP;ITUVERAVA;municipio;597.0;3305.0;423.0;;915.0;;media
SP;MIGUELOPOLIS;mesorregiao;537.0;2819.0;337.0;;869.0;;media
SP;MORRO AGUDO;municipio;570.0;4077.0;379.0;;758.0;;media
SP;ORLANDIA;municipio;108.0;1781.0;62.0;;154.0;;media
SP;SÂO JOAQUIM DA BARRA;municipio;221.0;2417.0;141.0;;323.0;;media
SP;SERRA DE JABOTICABAL;microrregiao;6598.0;33537.0;5139.0;;11319.0;;media
SP;BEBEDOURO;municipio;688.0;4463.0;453.0;;21.0;;media
SP;CANDIOO RODRIGUES;municipio;194.0;479.0;178.0;;374.0;;media
SP;FERNANDO PRESTES;municipio;442.0;1365.0;373.0;;891.0;;media
SP;GUARIBA;municipio;139.0;1850.0;99.0;;157.0;;media
SP;JABOT I CABAL;municipio;539.0;6489.0;379.0;;793.0;;media
SP;MONTE ALTO;mesorregiao;928.0;3373.0;711.0;;1810.0;;media
SP;MONTE AZUL PAULISTA;municipio;381.0;1969.0;259.0;;581.0;;media
SP;PI RANGI;municipio;429.0;650.0;322.0;;787.0;;media
SP;PITANGUEIRAS;municipio;403.0;3376.0;340.0;;702.0;;media
SP;SANTA ERNESTINA;municipio;74.0;312.0;69.0;;123.0;;media
SP;TAIAÇU;municipio;231.0;816.0;193.0;;413.0;;media
SP;TAIUVA;municipio;260.0;849.0;203.0;;374.0;;media
SP;TAOUARITINGA;municipio;937.0;3280.0;758.0;;1801.0;;media
SP;TERRA ROXA;municipio;329.0;1156.0;281.0;;536.0;;media
SP;VIRADOURO;municipio;432.0;1094.0;399.0;;674.0;;media
SP;VISTA ALEGRE DO ALTO;mesorregiao;192.0;1016.0;122.0;;282.0;;media
SP;RIBEIRÃO PRETO;microrregiao;4176.0;37344.0;3057.0;;6351.0;;media
SP;BARRINHA;municipio;64.0;625.0;47.0;;96.0;;media
SP;CRAVINHOS;municipio;249.0;2472.0;152.0;;291.0;;media
SP;DUMONT;municipio;143.0;669.0;103.0;;238.0;;media
SP;.JARDINOPOLIS;municipio;385.0;2292.0;256.0;;554.0;;media
SP;LUIS ANTONIO;municipio;129.0;1187.0;102.0;12.0;81.0;;media
SP;PONTAL;municipio;175.0;1348.0;113.0;;255.0;;media
SP;PRAOOPOLIS ss;municipio;8325.0;49.0;70.0;12.0;;;media
SP;RIBEIRÃO FIRETO;municipio;994.0;7146.0;758.0;;1615.0;;media
SP;SALES OLIVEIRA;mesorregiao;246.0;1447.0;172.0;;389.0;;media
SP;SANTA RITA DO PASSA QUATRO;municipio;528.0;2834.0;381.0;;873.0;;media
SP;SANTA ROSA DE VITERBO;municipio;262.0;1020.0;190.0;;407.0;;media
SP;SÃO SIMÃO;municipio;293.0;1343.0;241.0;;398.0;;media
SP;SERRA AZUL;municipio;133.0;769.0;100.0;;173.0;;media
SP;SERRANA;mesorregiao;104.0;1609.0;87.0;;179.0;;media
SP;SERTÃOZINHO;mesorregiao;416.0;4258.0;306.0;;655.0;;media
SP;ARARAQUARA;mesorregiao;134.0;5033.0;4896.0;;11025.0;;media
SP;AMERICO BRASILIENSE;municipio;34.0;837.0;18.0;;33.0;;media
SP;ARARAQUARA;mesorregiao;599.0;4353.0;413.0;;943.0;;media
SP;BOA ESPERANÇA;mesorregiao;256.0;2795.0;148.0;;330.0;;media
SP;BDRBDREMA;mesorregiao;666.0;470.0;311.0;;745.0;;media
SP;DESCALYAOD;municipio;574.0;3849.0;381.0;;795.0;;media
SP;DOBRADA;municipio;80.0;410.0;51.0;;114.0;;media
SP;DOURADO;mesorregiao;113.0;826.0;72.0;;171.0;;media
SP;(BATE;municipio;92.0;3067.0;60.0;;139.0;;media
SP;IBITINGA;municipio;887.0;2737.0;753.0;;1600.0;;media
SP;BARIRI;microrregiao;171.0;503.0;3009.0;308.0;721.0;126.0;media
SP;BARRA BONITA;microrregiao;172.0;202.0;1051.0;158.0;327.0;24.0;media
SP;BOCAINA;microrregiao;173.0;194.0;1634.0;112.0;230.0;48.0;media
SP;BORACEIA;microrregiao;174.0;188.0;825.0;140.0;320.0;34.0;media
SP;DOIS CORREGOS;microrregiao;175.0;392.0;3468.0;279.0;614.0;65.0;media
SP;IGARAÇU DO TIETE;microrregiao;176.0;135.0;779.0;109.0;175.0;13.0;media
SP;ITAJU;microrregiao;177.0;320.0;1290.0;233.0;517.0;63.0;media
SP;ITAPUI;microrregiao;176.0;140.0;637.0;112.0;277.0;19.0;media
SP;MACA TUBA;microrregiao;180.0;196.0;6266.0;159.0;304.0;23.0;media
SP;MINEIROS;microrregiao;181.0;226.0;786.0;181.0;361.0;30.0;media
SP;PEDERNEIRAS;microrregiao;182.0;479.0;2348.0;354.0;780.0;90.0;media
SP;RIO CLARO;mesorregiao;183.0;3275.0;14356.0;2585.0;5183.0;480.0;media
SP;ANALANDIA;microrregiao;184.0;206.0;1035.0;149.0;289.0;34.0;media
SP;BROTAS;microrregiao;185.0;486.0;2366.0;354.0;716.0;85.0;media
SP;CORUMBATAI;microrregiao;186.0;333.0;993.0;280.0;552.0;40.0;media
SP;IPEUNA;microrregiao;187.0;309.0;1168.0;276.0;543.0;24.0;media
SP;ITIRAPINA;microrregiao;186.0;267.0;1338.0;230.0;429.0;25.0;media
SP;RIO CLARO;microrregiao;189.0;724.0;3483.0;567.0;1157.0;112.0;media
SP;SANTA MARIA DA SERRA;microrregiao;190.0;175.0;835.0;115.0;236.0;43.0;media
SP;SÃO PEDRO;microrregiao;191.0;387.0;1736.0;306.0;629.0;50.0;media
SP;TORRINHA;microrregiao;192.0;386.0;1402.0;308.0;632.0;67.0;media
SP;CAMPINAS;mesorregiao;193.0;7699.0;43574.0;5581.0;12533.0;1390.0;media
SP;AMERICANA;microrregiao;194.0;73.0;209.0;63.0;131.0;42.0;media
SP;ARARAS;microrregiao;195.0;536.0;3962.0;397.0;859.0;77.0;media
SP;ARTUR NOGUEIRA;microrregiao;196.0;912.0;3426.0;730.0;1579.0;130.0;media
SP;CAMPINAS;microrregiao;197.0;637.0;5660.0;331.0;861.0;189.0;media
SP;CONCHAL;microrregiao;198.0;551.0;1456.0;488.0;953.0;55.0;media
SP;COROEI ROPO LI S;microrregiao;199.0;217.0;1104.0;176.0;333.0;23.0;media
SP;COSMOPOLIS;microrregiao;200.0;232.0;3135.0;141.0;318.0;53.0;media
SP;ELIAS FAUSTO;microrregiao;201.0;261.0;2015.0;169.0;414.0;52.0;media
SP;INOAIATUBA;microrregiao;202.0;530.0;3973.0;269.0;669.0;162.0;media
SP;JAGUAR l UNA;microrregiao;203.0;221.0;1836.0;133.0;318.0;45.0;media
SP;LIMEIRA;microrregiao;204.0;1355.0;4800.0;1137.0;2306.0;167.0;media
SP;MONTE MOR;microrregiao;205.0;266.0;3087.0;139.0;341.0;54.0;media
SP;NOVA DOESSA;microrregiao;206.0;106.0;528.0;86.0;212.0;55.0;media
SP;PAULINIA;microrregiao;207.0;177.0;1130.0;103.0;252.0;52.0;media
SP;SANTO ANTONIO DE POSSE;microrregiao;208.0;291.0;1670.0;198.0;466.0;57.0;media
SP;SUMARE;microrregiao;209.0;367.0;890.0;299.0;649.0;44.0;media
SP;VALINHOS;microrregiao;210.0;689.0;766.0;499.0;351.0;167.0;media
SP;VINHEDO;microrregiao;211.0;278.0;927.0;223.0;521.0;47.0;media
SP;AÇUCAREIRA DE PIRACICABA;mesorregiao;212.0;2617.0;23242.0;1769.0;3792.0;564.0;media
SP;CAPIVARI;microrregiao;213.0;197.0;2593.0;121.0;254.0;43.0;media
SP;CHARQUEADA;microrregiao;214.0;273.0;1081.0;212.0;475.0;47.0;media
SP;IRACEMAPOLIS;microrregiao;215.0;76.0;963.0;55.0;87.0;10.0;media
SP;MOMBUCA;microrregiao;216.0;110.0;931.0;55.0;111.0;35.0;media
SP;BOITUVA;municipio;435.0;2651.0;291.0;;686.0;;media
SP;CEROUILHO;municipio;319.0;2608.0;189.0;;473.0;;media
SP;CESARIO LANGE;municipio;541.0;4278.0;369.0;;940.0;;media
SP;LARANJAL PAULISTA;municipio;645.0;2609.0;483.0;;60.0;;media
SP;PEREIRAS;municipio;579.0;1591.0;1019.0;65.0;408.0;;media
SP;PORANGABA;municipio;919.0;2652.0;840.0;;1595.0;;media
SP;TATUI;municipio;1443.0;6068.0;1212.0;;2361.0;;media
SP;TIETE;municipio;792.0;3874.0;572.0;;1178.0;;media
SP;SOROCABA;microrregiao;5317.0;28960.0;3708.0;;8048.0;;media
SP;ARACOIABA DA SERRA;municipio;299.0;1713.0;210.0;;459.0;;media
SP;CABREUVA;municipio;293.0;1803.0;163.0;;439.0;;media
SP;CAPELA DO ALTO;municipio;561.0;2139.0;521.0;;863.0;;media
SP;(PERO;municipio;191.0;649.0;165.0;;305.0;;media
SP;MAIRINOUE;municipio;301.0;1482.0;183.0;;479.0;;media
SP;PORTO FELIZ;municipio;682.0;4556.0;485.0;;105.0;;media
SP;SAL TO;municipio;123.0;972.0;63.0;;136.0;;media
SP;SAL TO DE PI RAP ORA;municipio;486.0;2677.0;319.0;;631.0;;media
SP;SÃO ROOUE;municipio;687.0;39611.0;386.0;;970.0;;media
SP;SARAPUI;municipio;688.0;2346.0;594.0;;1209.0;;media
SP;SOROCABA;municipio;506.0;3206.0;316.0;;742.0;;media
SP;VOTORANTIM;municipio;97.0;451.0;63.0;;118.0;;media
SP;JUNDIAI;microrregiao;3707.0;16611.0;2585.0;;6162.0;;alta
SP;CAMPO LIMPO PAULISTA;municipio;16.0;67.0;;;19.0;;alta
SP;ITATIBA;municipio;598.0;3602.0;384.0;;889.0;;alta
SP;ITUPEVA;municipio;708.0;3292.0;456.0;;1241.0;;alta
SP;JARINU;municipio;472.0;1867.0;332.0;;747.0;;alta
SP;JUNOIAI;municipio;1224.0;5111.0;861.0;;2038.0;;alta
SP;LOUVEIRA;municipio;449.0;1670.0;335.0;;900.0;;alta
SP;MORUNGABA;municipio;221.0;785.0;193.0;;297.0;;alta
SP;VARZEA PAULISTA;municipio;19.0;217.0;15.0;;31.0;;alta
SP;MANTIQUEIRA PAULISTA;mesorregiao;30591.0;65358.0;21889.0;;49115.0;;media
SP;PLANALTO DE FRANCA;microrregiao;3274.0;16930.0;292.0;;5044.0;;media
SP;CRISTAIS PAULISTA;municipio;380.0;1840.0;275.0;;611.0;;media
SP;FRANCA;municipio;652.0;3101.0;474.0;;1002.0;;media
SP;ITIRAPUÃ;municipio;173.0;1080.0;103.0;;231.0;;media
SP;JERIQUARA;municipio;150.0;1265.0;71.0;;153.0;;media
SP;PATROCINIO PAULISTA;municipio;603.0;2099.0;490.0;;1065.0;;media
SP;PEDREGULHO;municipio;536.0;242.0;345.0;;805.0;;media
SP;RESTINGA;municipio;91.0;1019.0;37.0;;97.0;;media
SP;RIBEIRÃO CORRENTE;municipio;260.0;1664.0;158.0;;333.0;;media
SP;RIFAINA;municipio;61.0;318.0;37.0;;106.0;;media
SP;SÃO JOSE DA BELA VISTA;municipio;368.0;1302.0;302.0;;641.0;;media
SP;SERRA DE BATATAIS;microrregiao;3530.0;17760.0;2495.0;;5330.0;;media
SP;AL TINOPOLIS;municipio;448.0;723.0;;;666.0;;media
SP;BATATAIS;municipio;689.0;4135.0;;;1091.0;;media
SP;AGUAS DA PRATA;municipio;147.0;840.0;97.0;;222.0;28.0;media
SP;CACONOE;municipio;975.0;4393.0;748.0;;1593.0;147.0;media
SP;DIVINOLANDIA;municipio;1295.0;4573.0;1058.0;;2391.0;189.0;media
SP;ESPIRITO SANTO DO PINHAL;municipio;497.0;5489.0;231.0;;575.0;124.0;media
SP;ITOBI;municipio;299.0;2122.0;193.0;;460.0;58.0;media
SP;MOCOCA;municipio;697.0;7035.0;447.0;;981.0;122.0;media
SP;SANTO ANTONIO DO JARDIM;municipio;324.0;2906.0;127.0;;340.0;122.0;media
SP;SÃO JOÃO DA BOA VISTA;municipio;724.0;4619.0;501.0;;1134.0;132.0;media
SP;SÃO JOSE DO RIO PARDO;municipio;1110.0;5891.0;860.0;;1865.0;153.0;media
SP;SÃO SEBASTIÃO DA GRAMt;municipio;365.0;2878.0;247.0;;457.0;72.0;media
SP;TAPIRATIBA;municipio;152.0;2240.0;93.0;;160.0;17.0;media
SP;VARGEM GRANDE DO SUL;municipio;377.0;2534.0;249.0;;565.0;72.0;media
SP;ESTANCIAS HIDROMINERAIS PAULISTAS;microrregiao;4957.0;23119.0;3528.0;;8387.0;1057.0;alta
SP;AGUAS DE LINOOIA;municipio;143.0;528.0;111.0;;244.0;24.0;alta
SP;AMPARO;municipio;617.0;4016.0;377.0;;870.0;133.0;alta
SP;ITAPIRA;municipio;773.0;4891.0;520.0;;1201.0;157.0;alta
SP;LINDOIA;municipio;107.0;334.0;87.0;;194.0;19.0;alta
SP;MONTE ALEGRE;municipio;349.0;1447.0;254.0;;575.0;72.0;alta
SP;PEDREIRA;municipio;87.0;651.0;48.0;;115.0;24.0;alta
SP;SERRA NEGRA;municipio;658.0;2956.0;491.0;;1108.0;113.0;alta
SP;SOCORRO;municipio;2223.0;8296.0;1640.0;;4080.0;515.0;alta
SP;BRAGANÇA PAULISTA;microrregiao;6275.0;27262.0;4630.0;;10755.0;1178.0;media
SP;ATIBAIA;municipio;339.0;5702.0;512.0;;1312.0;267.0;media
SP;BOM .JESUS DOS PERDÕES;municipio;159.0;635.0;1.0;;261.0;40.0;media
SP;BRAGANÇA PAULISTA;municipio;1628.0;6732.0;1251.0;;2738.0;264.0;media
SP;JOANOPOL IS;municipio;562.0;2014.0;448.0;;894.0;80.0;media
SP;NAZARE PAULISTA;municipio;967.0;2202.0;838.0;;2012.0;124.0;media
SP;PEDRA BELA;municipio;545.0;2351.0;401.0;;885.0;107.0;media
SP;PINHALZINHO;municipio;720.0;2923.0;630.0;;1396.0;64.0;media
SP;PIRACAJA;municipio;755.0;103.0;439.0;;257.0;232.0;media
SP;SUDOESTE PAULISTA;mesorregiao;103277.0;474150.0;76114.0;;165593.0;20041.0;media
SP;ALTA NORDESTE DE ARAÇATUBA a;microrregiao;43295.0;6426.0;924.0;1715.0;10746.0;;media
SP;ANDRADINA;municipio;922.0;3114.0;757.0;;1620.0;140.0;media
SP;ARAÇATUBA;municipio;484.0;481.0;53.0;;2472.0;305.0;media
SP;BENTO DE ABREU;municipio;175.0;1344.0;129.0;;258.0;24.0;media
SP;TOTAL;total;;;;;;;media
SP;CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS;mesorregiao;;;;;;;media
SP;NUMERO MESORREGIÔES, MICRORREGIÔES;mesorregiao;;;;;;;media
SP;VALE DO PARAIBA PAULISTA;microrregiao;6214.0;31767.0;4305.0;9787.0;1261.0;7925.0;media
SP;soa VALE DO PARAIBA PAULISTA;mesorregiao;6214.0;31767.0;4305.0;9787.0;1261.0;7925.0;media
SP;SUL PAULISTA;microrregiao;;;109796.0;18182.0;;39971.0;media
SP;PARANAPIACABA;municipio;13592.0;65846.0;20315.0;3464.0;21985.0;;media
SP;APIAI;municipio;;;15836.0;4153.0;;8486.0;media
SP;GRANDE SÃO PAULO;mesorregiao;6582.0;32947.0;4237.0;;10535.0;;alta
SP;GRANDE SÃO PAULO;microrregiao;6582.0;32947.0;4237.0;;10535.0;;alta
SP;ARUJA;municipio;133.0;638.0;75.0;;205.0;;media
SP;BARUERI;municipio;16.0;59.0;12.0;;31.0;;media
SP;BIRITIBA-MIRIM;municipio;309.0;1953.0;161.0;;426.0;;media
SP;CAIE IRAS;municipio;18.0;121.0;11.0;;30.0;;media
SP;CAJAMAR;municipio;14.0;98.0;;;11.0;;media
SP;CARAPICUIBA;municipio;;20.0;;;13.0;;media
SP;COT(A;municipio;237.0;669.0;127.0;;378.0;;media
SP;DIADEMA;municipio;;21.0;;;10.0;;media
SP;EMBU;municipio;73.0;454.0;34.0;;91.0;;media
SP;EMBU-GUAÇU;municipio;101.0;535.0;57.0;;158.0;;media
SP;FERRAZ DE VASCONCELOS;municipio;24.0;58.0;22.0;;46.0;;media
SP;FRANCISCO MORA TO;municipio;16.0;44.0;12.0;;21.0;;media
SP;FRANCO DA ROCHA;municipio;61.0;318.0;33.0;;61.0;;media
SP;GUARAREMA;municipio;463.0;2856.0;317.0;;837.0;;media
SP;GUARULHOS;municipio;229.0;1013.0;135.0;;353.0;;media
SP;ITAPECERICA DA SERRA;municipio;196.0;1156.0;91.0;;261.0;;media
SP;ITAPEVI;municipio;21.0;84.0;15.0;;37.0;;media
SP;ITAOUAQUECETUBA;municipio;130.0;771.0;70.0;;194.0;;media
SP;JANDIRA;municipio;;;;;;;media
SP;JUQUITIBA;municipio;59.0;315.0;36.0;;103.0;;media
SP;MAIRIPORÃ;municipio;127.0;354.0;105.0;;204.0;;media
SP;MAUA;municipio;46.0;202.0;28.0;;75.0;;media
SP;MOJ l DAS CRUZES;municipio;1482.0;8123.0;918.0;;2302.0;;media
SP;OSASCO;municipio;;113.0;;;;;media
SP;PI RAP ORA DO BOM JESUS;municipio;24.0;112.0;19.0;;47.0;;media
SP;RIBEIRÃO PIRES;municipio;41.0;222.0;20.0;;48.0;;media
SP;RIO GRANDE DA SERRA;municipio;25.0;152.0;10.0;;31.0;;media
SP;SALESOPOLIS;municipio;700.0;2367.0;556.0;;63.0;;media
SP;SANTA ISABEL;municipio;210.0;954.0;136.0;;347.0;;media
SP;SANTANA DE PARNAIBA;municipio;38.0;165.0;26.0;;56.0;;media
SP;SANTO ANDRE;municipio;69.0;244.0;56.0;;107.0;;media
SP;SÃO BERNARDO DO CAMPO;municipio;118.0;83.0;209.0;26.0;164.0;;media
SP;SÃO CAETANO DO SUL;municipio;15.0;35.0;12.0;;19.0;;media
SP;SÃO PAULO;municipio;912.0;4061.0;621.0;;1538.0;;media
SP;SUZANO;municipio;577.0;2646.0;388.0;;1017.0;;media
SP;TABOÃO DA SERRA;municipio;;17.0;2.0;;;;media
SP;VARGEM GRANDE PAULISTA;municipio;60.0;439.0;24.0;;72.0;;media
SP;SERRA E LITORAL NORTE PAULISTA;mesorregiao;476.0;23775.0;4954.0;;10880.0;;media
SP;ALTO PARAIBA;microrregiao;5870.0;21893.0;4455.0;;9850.0;;media
SP;AREIAS;municipio;193.0;936.0;123.0;;313.0;;media
SP;BANANAL;municipio;290.0;1411.0;489.0;59.0;372.0;;media
SP;BAIXADA SANTISTA;mesorregiao;1350.0;5828.0;1019.0;;2475.0;;alta
SP;BAIXADA SANTISTA;microrregiao;1350.0;5828.0;1019.0;;2475.0;;alta
SP;CUBATÃO;municipio;;42.0;;;;;alta
SP;GUARUJA;municipio;20.0;99.0;12.0;;26.0;;alta
SP;ITANHAEM;municipio;53.0;679.0;23.0;;59.0;;alta
SP;ITARIRI;municipio;401.0;1640.0;318.0;;780.0;;alta
SP;MONGAGUA;municipio;10.0;88.0;;;12.0;;alta
SP;PEDRO DE TOLEDO;municipio;387.0;1469.0;291.0;;750.0;;alta
SP;PERUIBE;municipio;371.0;1507.0;284.0;;668.0;;alta
SP;PRAIA GRANDE;municipio;49.0;160.0;38.0;;96.0;;alta
SP;SANTOS;municipio;39.0;104.0;33.0;;58.0;;alta
SP;SÃO VICENTE;municipio;17.0;40.0;14.0;;23.0;;alta
